"season","week","team","opponent","gsis_id","sleeper_id","full_name","passer_gsis_id","bucket","targets","target_read_share","receptions","receiving_yards","yards_per_target","air_yards","adot","yac","epa_per_target","success_rate","first_down_rate","explosive_rate","receiving_tds","td_rate","targets_eligible","targets_charted_read","read_coverage_rate","output_class","source","read_semantics"
2026,1,"TEN","NYJ","00-0040584","12502","Gunnar Helm","00-0040676","DESIGNED",1,0.2,1,10,10,0,0,10,0.95666548225563,1,1,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"TEN","NYJ","00-0040584","12502","Gunnar Helm","00-0040676","RAW_1",1,0.2,1,5,5,2,2,3,0.106186201097444,1,0,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"TEN","NYJ","00-0040584","12502","Gunnar Helm","00-0040676","RAW_2",1,0.2,0,0,0,11,11,,-0.702047761413269,0,0,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"TEN","NYJ","00-0040584","12502","Gunnar Helm","00-0040676","SCRAMBLE_DRILL",1,0.2,1,1,1,0,0,1,-1.34163484326564,0,0,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"TEN","NYJ","00-0040705","12540","Chimere Dike","00-0040676","CHECKDOWN",1,1,1,7,7,3,3,4,0.292017281404696,1,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"TEN","NYJ","00-0041438","13279","Carnell Tate","00-0040676","RAW_1",6,1,4,38,6.33333333333333,67,11.1666666666667,9,0.0506021733939027,0.666666666666667,0.166666666666667,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0031588","2449","Stefon Diggs","00-0039910","CHECKDOWN",1,0.111111111111111,0,0,0,3,3,,-0.672716805012897,0,0,0,0,0,9,9,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0031588","2449","Stefon Diggs","00-0039910","RAW_1",5,0.555555555555556,3,40,8,38,7.6,12,1.12160619598581,0.6,0.6,0.2,1,0.2,9,9,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0031588","2449","Stefon Diggs","00-0039910","RAW_2",2,0.222222222222222,1,15,7.5,20,10,3,0.064327230269555,0.5,0.5,0,0,0,9,9,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0031588","2449","Stefon Diggs","00-0039910","SCRAMBLE_DRILL",1,0.111111111111111,0,0,0,22,22,,-1.3113966549281,0,0,0,0,0,9,9,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0035659","5927","Terry McLaurin","00-0039910","DESIGNED",1,0.25,1,8,8,-4,-4,12,0.630139909044374,1,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0035659","5927","Terry McLaurin","00-0039910","RAW_1",3,0.75,1,6,2,26,8.66666666666667,3,0.446810901048593,0.333333333333333,0.333333333333333,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0036626","7587","Dyami Brown","00-0039910","RAW_1",2,1,0,0,0,64,32,,-1.02106249733046,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0036628","7716","John Bates","00-0039910","DESIGNED",2,0.5,1,5,2.5,-4,-4,9,-0.31525230236724,0.5,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0036628","7716","John Bates","00-0039910","RAW_1",2,0.5,1,8,4,10,5,6,-0.50328431618982,0.5,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0037256","8136","Rachaad White","00-0039910","CHECKDOWN",1,0.5,1,3,3,-6,-6,9,-1.14123423723504,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0037256","8136","Rachaad White","00-0039910","DESIGNED",1,0.5,1,2,2,-4,-4,6,-0.536756315035746,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0037809","8210","Chigoziem Okonkwo","00-0039910","RAW_1",1,0.333333333333333,1,1,1,1,1,0,-0.503693870501593,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0037809","8210","Chigoziem Okonkwo","00-0039910","RAW_2",1,0.333333333333333,1,15,15,13,13,2,1.86886973492801,1,1,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0037809","8210","Chigoziem Okonkwo","00-0039910","SCRAMBLE_DRILL",1,0.333333333333333,0,0,0,25,25,,-0.437083935248666,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0040164","12641","Jaylin Lane","00-0039910","RAW_1",1,1,1,4,4,4,4,0,-0.79734163871035,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0040242","12533","Jacory Croskey-Merritt","00-0039910","DESIGNED",1,1,1,-7,-7,-7,-7,0,-1.34161964408122,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0041040","13301","Antonio Williams","00-0039910","RAW_1",1,0.25,1,1,1,1,1,0,1.48102132999338,1,1,0,1,1,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0041040","13301","Antonio Williams","00-0039910","RAW_2",2,0.5,2,49,24.5,41,20.5,8,3.18159637734061,1,1,1,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"WAS","PHI","00-0041040","13301","Antonio Williams","00-0039910","SCRAMBLE_DRILL",1,0.25,1,14,14,13,13,1,0.962487386539578,1,1,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0033307","4454","Kendrick Bourne","00-0033119","RAW_0",1,0.333333333333333,0,0,0,3,3,,-1.73384170245845,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0033307","4454","Kendrick Bourne","00-0033119","RAW_1",2,0.666666666666667,2,11,5.5,7,3.5,4,0.00389544246718287,0.5,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0037263","8132","Tyler Allgeier","00-0033119","CHECKDOWN",2,1,2,9,4.5,-3,-1.5,12,-0.203004754555877,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0037744","8130","Trey McBride","00-0033119","RAW_1",10,1,8,41,4.1,36,3.6,15,0.513086431106785,0.5,0.3,0,1,0.1,10,10,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0038559","10232","Michael Wilson","00-0033119","RAW_1",5,0.714285714285714,2,18,3.6,59,11.8,11,-0.722823543136474,0.4,0.2,0,0,0,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0038559","10232","Michael Wilson","00-0033119","RAW_2",1,0.142857142857143,0,0,0,-5,-5,,-0.771230736048892,0,0,0,0,0,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0038559","10232","Michael Wilson","00-0033119","SCRAMBLE_DRILL",1,0.142857142857143,0,0,0,-4,-4,,-0.60591187258251,0,0,0,0,0,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0039849","11628","Marvin Harrison Jr.","00-0033119","SCRAMBLE_DRILL",1,1,0,0,0,3,3,,-0.2550798021839,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ARI","SEA","00-0041027","13287","Jeremiyah Love","00-0033119","CHECKDOWN",3,1,3,16,5.33333333333333,0,0,16,0.0419657055754215,0.666666666666667,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0032392","3202","Austin Hooper","00-0041194","DESIGNED",1,0.25,1,13,13,-2,-2,15,0.665695324307308,1,1,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0032392","3202","Austin Hooper","00-0041194","RAW_1",1,0.25,0,0,0,3,3,,-0.373913242132403,0,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0032392","3202","Austin Hooper","00-0041194","SCRAMBLE_DRILL",2,0.5,1,7,3.5,12,6,0,0.640432791638887,0.5,0.5,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0035208","6271","Olamide Zaccheaus","00-0033662","RAW_1",1,0.333333333333333,0,0,0,1,1,,-0.631134779425338,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0035208","6271","Olamide Zaccheaus","00-0033662","RAW_2",1,0.333333333333333,0,0,0,4,4,,-1.24396616599902,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0035208","6271","Olamide Zaccheaus","00-0041194","RAW_2",1,0.333333333333333,1,3,3,2,2,1,-0.209267429658212,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0036429","7075","Charlie Woerner","00-0041194","RAW_1",1,1,0,0,0,1,1,,-0.551501363748685,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0036463","7521","Chris Blair","00-0041194","RAW_1",2,0.666666666666667,1,6,3,12,6,1,-0.709435499738902,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0036463","7521","Chris Blair","00-0041194","RAW_2",1,0.333333333333333,0,0,0,12,12,,-0.385761852841824,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0036970","7553","Kyle Pitts","00-0033662","RAW_1",3,1,1,15,5,26,8.66666666666667,4,-2.77017363708001,0.333333333333333,0.333333333333333,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0037238","8112","Drake London","00-0033662","RAW_1",5,1,4,51,10.2,23,4.6,33,0.66085580176441,0.8,0.8,0.2,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0037741","8119","Jahan Dotson","00-0041194","DESIGNED",1,0.25,1,3,3,-2,-2,5,-0.423350902390666,0,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0037741","8119","Jahan Dotson","00-0033662","RAW_1",2,0.5,1,8,4,44,22,2,0.601096441037953,0.5,0.5,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0037741","8119","Jahan Dotson","00-0041194","RAW_1",1,0.25,0,0,0,6,6,,-6.77454480412416,0,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0037746","8154","Brian Robinson","00-0041194","CHECKDOWN",1,0.5,1,4,4,3,3,1,-0.830679437960498,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0037746","8154","Brian Robinson","00-0041194","DESIGNED",1,0.5,1,12,12,-3,-3,15,2.0341117514763,1,1,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0038542","9509","Bijan Robinson","00-0033662","CHECKDOWN",2,0.5,2,5,2.5,-3,-1.5,8,-0.371416074340232,0,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0038542","9509","Bijan Robinson","00-0033662","RAW_1",2,0.5,1,4,2,15,7.5,0,-1.88354850758333,0.5,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0041044","13320","Zachariah Branch","00-0033662","DESIGNED",1,0.5,1,3,3,-4,-4,7,-0.284527192008682,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"ATL","CAR","00-0041044","13320","Zachariah Branch","00-0041194","DESIGNED",1,0.5,1,11,11,-3,-3,14,0.800823506200686,1,1,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0032398","3269","Chris Moore","00-0034796","RAW_1",1,0.333333333333333,0,0,0,38,38,,-1.56939390674233,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0032398","3269","Chris Moore","00-0034796","RAW_2",1,0.333333333333333,1,6,6,6,6,0,0.456285039894283,1,1,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0032398","3269","Chris Moore","00-0034796","SCRAMBLE_DRILL",1,0.333333333333333,0,0,0,49,49,,-0.820499093271792,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0032764","3198","Derrick Henry","00-0034796","CHECKDOWN",1,0.333333333333333,1,2,2,-1,-1,3,-0.469481169711798,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0032764","3198","Derrick Henry","00-0034796","DESIGNED",2,0.666666666666667,2,17,8.5,-12,-6,29,0.338454841519706,0.5,0.5,0.5,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0034753","5012","Mark Andrews","00-0034796","CHECKDOWN",1,0.142857142857143,1,8,8,6,6,2,0.485462824581191,1,0,0,0,0,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0034753","5012","Mark Andrews","00-0034796","RAW_0",1,0.142857142857143,0,0,0,7,7,,-1.43766497913748,0,0,0,0,0,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0034753","5012","Mark Andrews","00-0034796","RAW_1",5,0.714285714285714,5,41,8.2,34,6.8,7,0.981796372646932,1,0.8,0,0,0,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0034798","5008","Durham Smythe","00-0034796","CHECKDOWN",1,1,0,0,0,-3,-3,,-0.827045261859894,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0034975","5995","Justice Hill","00-0034796","CHECKDOWN",2,1,2,12,6,-9,-4.5,21,0.0177304994294549,0.5,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0036550","7571","Rashod Bateman","00-0034796","RAW_1",9,1,7,88,9.77777777777778,125,13.8888888888889,2,0.61911735101603,0.777777777777778,0.333333333333333,0.333333333333333,1,0.111111111111111,9,9,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0039792","11629","Devontez Walker","00-0034796","RAW_1",1,0.5,1,47,47,46,46,1,3.15040206722915,1,1,1,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0039792","11629","Devontez Walker","00-0034796","SCRAMBLE_DRILL",1,0.5,0,0,0,14,14,,-0.215906576020643,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0040075","12699","LaJohntay Wester","00-0034796","DESIGNED",1,0.5,1,14,14,-5,-5,19,0.947836373466998,1,1,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,2,"BAL","NO","00-0040075","12699","LaJohntay Wester","00-0034796","RAW_1",1,0.5,0,0,0,15,15,,-0.878089793492109,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
