"season","through_week","feature","offense_team","defense_team","offense_rating","defense_rating","offense_percentile","defense_percentile","interaction_signal","predictive_status","confidence","output_class"
2026,3,"explosive_pass_vs_explosive_prevention","DEN","TEN",-0.0032,0.0412,0.3871,0,-0.6129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DEN","WAS",-0.0032,0.0366,0.3871,0.0323,-0.5806,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","ARI",0.0071,-0.0117,0.5484,0.5484,0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","ATL",0.0071,-0.0395,0.5484,1,0.5484,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","BAL",0.0071,-0.0201,0.5484,0.8387,0.3871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","BUF",0.0071,0.016,0.5484,0.3226,-0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","CAR",0.0071,-0.0191,0.5484,0.8065,0.3548,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","CHI",0.0071,0.0122,0.5484,0.3548,-0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","CIN",0.0071,0.0115,0.5484,0.3871,-0.0645,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","CLE",0.0071,0.0022,0.5484,0.4516,0,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","DAL",0.0071,1e-04,0.5484,0.4839,0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","DEN",0.0071,-0.013,0.5484,0.6129,0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","GB",0.0071,0.0172,0.5484,0.2581,-0.1935,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","HOU",0.0071,0.0185,0.5484,0.2258,-0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","IND",0.0071,0.0256,0.5484,0.129,-0.3226,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","JAX",0.0071,0.024,0.5484,0.1613,-0.2903,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","KC",0.0071,-0.0245,0.5484,0.871,0.4194,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","LAC",0.0071,0.0306,0.5484,0.0645,-0.3871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","LAR",0.0071,-0.0322,0.5484,0.9677,0.5161,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","LV",0.0071,-0.0168,0.5484,0.6774,0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","MIA",0.0071,0.029,0.5484,0.0968,-0.3548,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","MIN",0.0071,-0.0184,0.5484,0.7419,0.2903,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","NE",0.0071,-0.0287,0.5484,0.9032,0.4516,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","NO",0.0071,-0.018,0.5484,0.7097,0.2581,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","NYG",0.0071,0.0188,0.5484,0.1935,-0.2581,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","NYJ",0.0071,-0.0303,0.5484,0.9355,0.4839,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","PHI",0.0071,-0.0123,0.5484,0.5806,0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","PIT",0.0071,0.0097,0.5484,0.4194,-0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","SEA",0.0071,-0.0073,0.5484,0.5161,0.0645,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","SF",0.0071,-0.0189,0.5484,0.7742,0.3226,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","TB",0.0071,0.0168,0.5484,0.2903,-0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","TEN",0.0071,0.0412,0.5484,0,-0.4516,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","DET","WAS",0.0071,0.0366,0.5484,0.0323,-0.4194,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","ARI",0.0343,-0.0117,1,0.5484,0.5484,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","ATL",0.0343,-0.0395,1,1,1,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","BAL",0.0343,-0.0201,1,0.8387,0.8387,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","BUF",0.0343,0.016,1,0.3226,0.3226,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","CAR",0.0343,-0.0191,1,0.8065,0.8065,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","CHI",0.0343,0.0122,1,0.3548,0.3548,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","CIN",0.0343,0.0115,1,0.3871,0.3871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","CLE",0.0343,0.0022,1,0.4516,0.4516,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","DAL",0.0343,1e-04,1,0.4839,0.4839,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","DEN",0.0343,-0.013,1,0.6129,0.6129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","DET",0.0343,-0.0153,1,0.6452,0.6452,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","HOU",0.0343,0.0185,1,0.2258,0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","IND",0.0343,0.0256,1,0.129,0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","JAX",0.0343,0.024,1,0.1613,0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","KC",0.0343,-0.0245,1,0.871,0.871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","LAC",0.0343,0.0306,1,0.0645,0.0645,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","LAR",0.0343,-0.0322,1,0.9677,0.9677,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","LV",0.0343,-0.0168,1,0.6774,0.6774,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","MIA",0.0343,0.029,1,0.0968,0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","MIN",0.0343,-0.0184,1,0.7419,0.7419,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","NE",0.0343,-0.0287,1,0.9032,0.9032,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","NO",0.0343,-0.018,1,0.7097,0.7097,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","NYG",0.0343,0.0188,1,0.1935,0.1935,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","NYJ",0.0343,-0.0303,1,0.9355,0.9355,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","PHI",0.0343,-0.0123,1,0.5806,0.5806,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","PIT",0.0343,0.0097,1,0.4194,0.4194,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","SEA",0.0343,-0.0073,1,0.5161,0.5161,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","SF",0.0343,-0.0189,1,0.7742,0.7742,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","TB",0.0343,0.0168,1,0.2903,0.2903,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","TEN",0.0343,0.0412,1,0,0,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","GB","WAS",0.0343,0.0366,1,0.0323,0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","ARI",-0.0089,-0.0117,0.2581,0.5484,-0.1935,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","ATL",-0.0089,-0.0395,0.2581,1,0.2581,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","BAL",-0.0089,-0.0201,0.2581,0.8387,0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","BUF",-0.0089,0.016,0.2581,0.3226,-0.4194,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","CAR",-0.0089,-0.0191,0.2581,0.8065,0.0645,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","CHI",-0.0089,0.0122,0.2581,0.3548,-0.3871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","CIN",-0.0089,0.0115,0.2581,0.3871,-0.3548,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","CLE",-0.0089,0.0022,0.2581,0.4516,-0.2903,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","DAL",-0.0089,1e-04,0.2581,0.4839,-0.2581,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","DEN",-0.0089,-0.013,0.2581,0.6129,-0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","DET",-0.0089,-0.0153,0.2581,0.6452,-0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","GB",-0.0089,0.0172,0.2581,0.2581,-0.4839,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","IND",-0.0089,0.0256,0.2581,0.129,-0.6129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","JAX",-0.0089,0.024,0.2581,0.1613,-0.5806,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","KC",-0.0089,-0.0245,0.2581,0.871,0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","LAC",-0.0089,0.0306,0.2581,0.0645,-0.6774,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","LAR",-0.0089,-0.0322,0.2581,0.9677,0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","LV",-0.0089,-0.0168,0.2581,0.6774,-0.0645,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","MIA",-0.0089,0.029,0.2581,0.0968,-0.6452,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","MIN",-0.0089,-0.0184,0.2581,0.7419,0,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","NE",-0.0089,-0.0287,0.2581,0.9032,0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","NO",-0.0089,-0.018,0.2581,0.7097,-0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","NYG",-0.0089,0.0188,0.2581,0.1935,-0.5484,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","NYJ",-0.0089,-0.0303,0.2581,0.9355,0.1935,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","PHI",-0.0089,-0.0123,0.2581,0.5806,-0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","PIT",-0.0089,0.0097,0.2581,0.4194,-0.3226,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","SEA",-0.0089,-0.0073,0.2581,0.5161,-0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","SF",-0.0089,-0.0189,0.2581,0.7742,0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","TB",-0.0089,0.0168,0.2581,0.2903,-0.4516,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","TEN",-0.0089,0.0412,0.2581,0,-0.7419,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","HOU","WAS",-0.0089,0.0366,0.2581,0.0323,-0.7097,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","ARI",0.0061,-0.0117,0.5161,0.5484,0.0645,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","ATL",0.0061,-0.0395,0.5161,1,0.5161,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","BAL",0.0061,-0.0201,0.5161,0.8387,0.3548,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","BUF",0.0061,0.016,0.5161,0.3226,-0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","CAR",0.0061,-0.0191,0.5161,0.8065,0.3226,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","CHI",0.0061,0.0122,0.5161,0.3548,-0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","CIN",0.0061,0.0115,0.5161,0.3871,-0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","CLE",0.0061,0.0022,0.5161,0.4516,-0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","DAL",0.0061,1e-04,0.5161,0.4839,0,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","DEN",0.0061,-0.013,0.5161,0.6129,0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","DET",0.0061,-0.0153,0.5161,0.6452,0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","GB",0.0061,0.0172,0.5161,0.2581,-0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","HOU",0.0061,0.0185,0.5161,0.2258,-0.2581,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","JAX",0.0061,0.024,0.5161,0.1613,-0.3226,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","KC",0.0061,-0.0245,0.5161,0.871,0.3871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","LAC",0.0061,0.0306,0.5161,0.0645,-0.4194,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","LAR",0.0061,-0.0322,0.5161,0.9677,0.4839,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","LV",0.0061,-0.0168,0.5161,0.6774,0.1935,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","MIA",0.0061,0.029,0.5161,0.0968,-0.3871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","MIN",0.0061,-0.0184,0.5161,0.7419,0.2581,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","NE",0.0061,-0.0287,0.5161,0.9032,0.4194,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","NO",0.0061,-0.018,0.5161,0.7097,0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","NYG",0.0061,0.0188,0.5161,0.1935,-0.2903,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","NYJ",0.0061,-0.0303,0.5161,0.9355,0.4516,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","PHI",0.0061,-0.0123,0.5161,0.5806,0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","PIT",0.0061,0.0097,0.5161,0.4194,-0.0645,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","LOW","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","SEA",0.0061,-0.0073,0.5161,0.5161,0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","SF",0.0061,-0.0189,0.5161,0.7742,0.2903,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","TB",0.0061,0.0168,0.5161,0.2903,-0.1935,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","TEN",0.0061,0.0412,0.5161,0,-0.4839,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","IND","WAS",0.0061,0.0366,0.5161,0.0323,-0.4516,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","ARI",0.0174,-0.0117,0.7742,0.5484,0.3226,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","ATL",0.0174,-0.0395,0.7742,1,0.7742,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","BAL",0.0174,-0.0201,0.7742,0.8387,0.6129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","BUF",0.0174,0.016,0.7742,0.3226,0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","CAR",0.0174,-0.0191,0.7742,0.8065,0.5806,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","CHI",0.0174,0.0122,0.7742,0.3548,0.129,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","CIN",0.0174,0.0115,0.7742,0.3871,0.1613,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","CLE",0.0174,0.0022,0.7742,0.4516,0.2258,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","DAL",0.0174,1e-04,0.7742,0.4839,0.2581,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","DEN",0.0174,-0.013,0.7742,0.6129,0.3871,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","DET",0.0174,-0.0153,0.7742,0.6452,0.4194,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","GB",0.0174,0.0172,0.7742,0.2581,0.0323,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","HOU",0.0174,0.0185,0.7742,0.2258,0,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","IND",0.0174,0.0256,0.7742,0.129,-0.0968,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
2026,3,"explosive_pass_vs_explosive_prevention","JAX","KC",0.0174,-0.0245,0.7742,0.871,0.6452,"off:PREDICTIVE|def:WEAKLY_PREDICTIVE","MEDIUM","MODELED"
