"season","through_week","team","side","metric","output_class","predictive_status","raw","modeled","league_mean","league_percentile","n_obs_effective","prior_mean","prior_n_seasons","prior_discount","prior_weight","recent_weight","shrunk_to_league","std_error","confidence","trend_current_level","trend_recent_level","trend_direction","trend_magnitude","trend_confidence"
2026,2,"CIN","offense","off_rush_epa","MODELED","PREDICTIVE",-0.0846888019253546,0.0486786255616213,-0.118202928943132,0.967741935483871,43.7637640824031,0.0414040787089282,4,1,0.329884424587207,0.120308201100782,0.549807374312011,0.022161387185087,"MEDIUM",0.0486786255616213,0.288910674685434,"improving",1.08172405003687,"MEDIUM"
2026,2,"CLE","offense","off_rush_epa","MODELED","PREDICTIVE",-0.343667901600681,-0.0372726128377543,-0.118202928943132,0.0645161290322581,35.5404607026264,-0.0360576225769434,4,0.264,0.118553796055515,0.133000521775828,0.748445682168657,0.0213457075387012,"LOW",-0.0372726128377543,-0.246096841571034,"deteriorating",-0.940299977771773,"MEDIUM"
2026,2,"DAL","offense","off_rush_epa","MODELED","PREDICTIVE",-0.133479484001724,-0.0140809613608671,-0.118202928943132,0.419354838709677,31.928809012738,0.00132766582878572,4,1,0.340978052739231,0.090725192695385,0.568296754565384,0.0186986303883652,"MEDIUM",-0.0140809613608671,-0.155321174241474,"uncertain",-0.635980651468103,"LOW"
2026,2,"DEN","offense","off_rush_epa","MODELED","PREDICTIVE",-0.069015132590139,-0.0203128333039543,-0.118202928943132,0.225806451612903,36.3171573228496,-0.0105767247390919,4,1,0.336778618525156,0.101923683932917,0.561297697541927,0.0207941194555735,"MEDIUM",-0.0203128333039543,-0.158138120765654,"uncertain",-0.620603823238119,"LOW"
2026,2,"DET","offense","off_rush_epa","MODELED","PREDICTIVE",-0.091601502650026,-0.0188499317879222,-0.118202928943132,0.290322580645161,45.857618025476,0.0353423672702837,4,0.8,0.280818665251584,0.134142448807616,0.5850388859408,0.0236956140766392,"LOW",-0.0188499317879222,-0.213791185232842,"deteriorating",-0.877787301755983,"MEDIUM"
2026,2,"GB","offense","off_rush_epa","MODELED","PREDICTIVE",-0.435040295989688,-0.00848966867579121,-0.118202928943132,0.483870967741935,36.2815618292186,0.00513979048787307,4,1,0.336812265512413,0.101833958633565,0.561353775854022,0.0198902831372818,"MEDIUM",-0.00848966867579121,-0.100226156664126,"uncertain",-0.413073799623448,"LOW"
2026,2,"HOU","offense","off_rush_epa","MODELED","PREDICTIVE",-0.264579494963382,-0.0438722854614242,-0.118202928943132,0,41.9870674621799,-0.071080447001942,4,0.8,0.284034536353206,0.124226846244282,0.591738617402512,0.0226066147368346,"LOW",-0.0438722854614242,-0.190149309655636,"uncertain",-0.658660555974168,"LOW"
2026,2,"IND","offense","off_rush_epa","MODELED","PREDICTIVE",0.161774925817063,0.0357522395604581,-0.118202928943132,0.870967741935484,46.5404607026264,0.0706307019063534,4,1,0.327385412704427,0.126972232788196,0.545642354507378,0.0237272128082258,"MEDIUM",0.0357522395604581,0.104825906749225,"uncertain",0.311026972857491,"LOW"
2026,2,"JAX","offense","off_rush_epa","MODELED","PREDICTIVE",0.0247899399627984,0.0155899919880575,-0.118202928943132,0.612903225806452,48.3754157722915,0.00182735496765506,4,1,0.325754637421779,0.131320966875255,0.542924395702965,0.0235826372396022,"MEDIUM",0.0155899919880575,0.109752202854317,"uncertain",0.423996417089959,"LOW"
2026,2,"KC","offense","off_rush_epa","MODELED","PREDICTIVE",0.228668498681235,0.033424514938314,-0.118202928943132,0.838709677419355,53.9870674621799,0.00892746256121562,4,1,0.320866710216217,0.144355439423422,0.534777850360361,0.0253146195802178,"MEDIUM",0.033424514938314,0.208399428370921,"improving",0.787882269262169,"MEDIUM"
2026,2,"LAC","offense","off_rush_epa","MODELED","PREDICTIVE",-0.453691408828054,-0.0385874331048827,-0.118202928943132,0.032258064516129,44.928809012738,-0.0279867351099809,4,0.8,0.281583713262593,0.131783550773673,0.586632735963735,0.0242460048445517,"LOW",-0.0385874331048827,-0.228427568002705,"deteriorating",-0.854817832717154,"MEDIUM"
2026,2,"LAR","offense","off_rush_epa","MODELED","PREDICTIVE",-0.118692621638027,0.00478933628886738,-0.118202928943132,0.580645161290323,47.5048652089954,0.0733960354545216,4,1,0.326526289473086,0.12926322807177,0.544210482455144,0.0233143159614076,"MEDIUM",0.00478933628886738,-0.140152151047988,"uncertain",-0.652646860700858,"LOW"
2026,2,"LV","offense","off_rush_epa","MODELED","PREDICTIVE",-0.25760667639252,-0.0296382621927781,-0.118202928943132,0.129032258064516,53.7281685887721,-0.195801802730448,4,0.33,0.135002376998156,0.183167436142472,0.681830186859373,0.0292201637014534,"LOW",-0.0296382621927781,-0.021916134200272,"uncertain",0.0347714286974745,"LOW"
2026,2,"MIA","offense","off_rush_epa","MODELED","PREDICTIVE",-0.206262800055609,-0.0187139471902663,-0.118202928943132,0.32258064516129,39.3171573228496,-0.0314919398299853,4,0.33,0.141977640888411,0.140963566745876,0.717058792365713,0.0245580500932341,"LOW",-0.0187139471902663,-0.0942487944238156,"uncertain",-0.340120567453012,"LOW"
2026,2,"MIN","offense","off_rush_epa","MODELED","PREDICTIVE",-0.138702008887156,0.0268621425277786,-0.118202928943132,0.806451612903226,51.3754157722915,-0.0408021850708512,4,0.6,0.222651433869975,0.15887236093565,0.618476205194375,0.0261760752531035,"LOW",0.0268621425277786,0.221119773088221,"improving",0.874709064201954,"MEDIUM"
2026,2,"NE","offense","off_rush_epa","MODELED","PREDICTIVE",-0.193167253272266,-0.0142613818610195,-0.118202928943132,0.387096774193548,45.7637640824031,-0.0628521780040335,4,1,0.328080613182243,0.125118364847353,0.546801021970405,0.0227966583327041,"MEDIUM",-0.0142613818610195,0.0491455827338485,"uncertain",0.285510775070462,"LOW"
2026,2,"NO","offense","off_rush_epa","MODELED","PREDICTIVE",-0.0471229521634181,-0.0276948363166141,-0.118202928943132,0.193548387096774,45.0226629558109,-0.0601381870517114,4,1,0.328746711309065,0.123342103175827,0.547911185515108,0.0226496596452984,"MEDIUM",-0.0276948363166141,-0.0601972740466911,"uncertain",-0.146352947933811,"LOW"
2026,2,"NYG","offense","off_rush_epa","MODELED","PREDICTIVE",-0.0877928514977825,-0.0344637818505881,-0.118202928943132,0.0967741935483871,48.857618025476,-0.0140485158708076,4,0.55,0.209618558426177,0.155173688767228,0.635207752806595,0.0256840388313202,"LOW",-0.0344637818505881,-0.20186635205885,"deteriorating",-0.753785295895029,"MEDIUM"
2026,2,"NYJ","offense","off_rush_epa","MODELED","PREDICTIVE",-0.205064347719924,-0.0182139656865274,-0.118202928943132,0.354838709677419,52.5987191520682,-0.049539965304083,4,0.6,0.221812335514082,0.16204228805791,0.616145376428007,0.0268026148675455,"LOW",-0.0182139656865274,-0.0472461255906712,"uncertain",-0.130726877231284,"LOW"
2026,2,"PHI","offense","off_rush_epa","MODELED","PREDICTIVE",-0.142220541590539,-0.00689057570434932,-0.118202928943132,0.516129032258065,45.6699101393302,0.0349401203332546,4,1,0.328164819342879,0.124893815085657,0.546941365571465,0.0235652614199398,"MEDIUM",-0.00689057570434932,-0.145903827788736,"uncertain",-0.625953025843016,"LOW"
2026,2,"PIT","offense","off_rush_epa","MODELED","PREDICTIVE",-0.149914379255071,0.0170577280974644,-0.118202928943132,0.67741935483871,36.6699101393302,0.0363950659515358,4,0.55,0.218059337215311,0.121154792435263,0.660785870349426,0.0206942926506181,"LOW",0.0170577280974644,0.0729854935955341,"uncertain",0.251833213864417,"LOW"
2026,2,"SEA","offense","off_rush_epa","MODELED","PREDICTIVE",-0.167105116172101,-0.00907189322627751,-0.118202928943132,0.451612903225806,58.4110112659225,-0.0210438179720468,4,0.6,0.217910413227883,0.176782883361329,0.605306703410787,0.0309019632298406,"LOW",-0.00907189322627751,-0.023614618877456,"uncertain",-0.0654834196658755,"LOW"
