"gsis_id","full_name","season","through_week","domain","dimension","trend","evidence_state","confidence","latest","baseline_recent","baseline_season","baseline_prior","delta","n_games_season","opportunity_total"
"00-0036613","Jaylen Waddle",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.2,0.458897356554202,,0.459425264333063,-0.258897356554202,1,3
"00-0036613","Jaylen Waddle",2026,1,"RECEIVING","target_share","CONTRACTING","TENTATIVE","LOW",0.0857142857142857,0.176850639516268,,0.176973674223228,-0.0911363538019818,1,3
"00-0036626","Dyami Brown",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.528571428571429,0.162429063050772,,0.158352018490429,0.366142365520656,1,37
"00-0036628","John Bates",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.571428571428571,0.276065446321522,,0.276604195507651,0.29536312510705,1,4
"00-0036630","Tylan Wallace",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.294117647058824,0.142385267841051,,0.139716730211391,0.151732379217772,1,15
"00-0036754","Brock Wright",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.506493506493506,0.685576460895667,,0.691767193582743,-0.17908295440216,1,39
"00-0036875","Rhamondre Stevenson",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.845070422535211,0.700453543149149,,0.700742528870548,0.144616879386063,1,60
"00-0036875","Rhamondre Stevenson",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","MEDIUM",0.75,0.574426548627567,,0.574592045539618,0.175573451372433,1,18
"00-0036875","Rhamondre Stevenson",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","MEDIUM",0.666666666666667,0.531806641057677,,0.532008434733788,0.13486002560899,1,18
"00-0036887","Luke Farrell",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.707692307692308,0.381095966966086,,0.381030069619322,0.326596340726221,1,46
"00-0036894","Pat Freiermuth",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.753846153846154,0.613801707050701,,0.613692378085377,0.140044446795452,1,49
"00-0036894","Pat Freiermuth",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.0515970515970516,0.165375834286373,,0.165379816159738,-0.113778782689321,1,5
"00-0036894","Pat Freiermuth",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.714285714285714,0.476135002985443,,0.475669536719677,0.238150711300271,1,5
"00-0036900","Ja'Marr Chase",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.150442477876106,0.364578172080352,,0.364554031021574,-0.214135694204246,1,4
"00-0036900","Ja'Marr Chase",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.285714285714286,0.527984241692954,,0.528016610174026,-0.242269955978668,1,4
"00-0036900","Ja'Marr Chase",2026,1,"RECEIVING","target_share","CONTRACTING","TENTATIVE","LOW",0.105263157894737,0.254876930154689,,0.254889919623924,-0.149613772259952,1,4
"00-0036912","DeVonta Smith",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.981132075471698,0.725268156515244,,0.725006190629331,0.255863918956454,1,52
"00-0036912","DeVonta Smith",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.351111111111111,0.224596922468476,,0.224568082004561,0.126514188642635,1,6
"00-0036919","Kenneth Gainwell",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.464285714285714,0.584073169049439,,0.584812837571269,-0.119787454763724,1,26
"00-0036963","Amon-Ra St. Brown",2026,1,"HIGH_VALUE","rz_target_share","EXPANDING","TENTATIVE","LOW",0.5,0.314145549122083,,0.314336946622468,0.185854450877917,1,4
"00-0036963","Amon-Ra St. Brown",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","MEDIUM",0.583333333333333,0.500428005105598,,0.50055007822925,0.0829053282277358,1,14
"00-0036970","Kyle Pitts",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.633333333333333,0.935289568541504,,0.936508925253512,-0.301956235208171,1,38
"00-0036973","Travis Etienne",2026,1,"RUSHING","position_group_rush_share","CONTRACTING","TENTATIVE","LOW",0.45,0.732788553460096,,0.733252622118967,-0.282788553460096,1,9
"00-0036973","Travis Etienne",2026,1,"RUSHING","rush_share","CONTRACTING","TENTATIVE","LOW",0.391304347826087,0.603655282266278,,0.603953393367075,-0.212350934440191,1,9
"00-0036988","Joshua Palmer",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.321428571428571,0.616682752480641,,0.61668112792259,-0.295254181052069,1,18
"00-0036997","Javonte Williams",2026,1,"HIGH_VALUE","rz_carry_share","EXPANDING","TENTATIVE","LOW",0.75,0.664557366259579,,0.66651937065133,0.0854426337404215,1,3
"00-0036997","Javonte Williams",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.706896551724138,0.521902575145795,,0.521930390812793,0.184993976578343,1,41
"00-0036997","Javonte Williams",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","MEDIUM",0.8,0.574638547987722,,0.57560617611301,0.225361452012278,1,12
"00-0036997","Javonte Williams",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","MEDIUM",0.705882352941177,0.518681981532753,,0.519654391605115,0.187200371408423,1,12
"00-0037004","Hunter Long",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.361111111111111,0.490853361935994,,0.502733201874276,-0.129742250824883,1,26
"00-0037005","Tommy Tremble",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.558823529411765,0.737230117541082,,0.737401281735163,-0.178406588129317,1,38
"00-0037005","Tommy Tremble",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.555555555555556,0.47431933925302,,0.47434554134007,0.0812362163025353,1,5
"00-0037091","Bo Melton",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.117647058823529,0.203593545560359,,0.203069681715299,-0.0859464867368296,1,8
"00-0037091","Bo Melton",2026,1,"RETURNS","kick_return_opportunity_share","EXPANDING","TENTATIVE","LOW",0.666666666666667,0.262430839395454,,0.263252913997934,0.404235827271213,1,4
"00-0037112","Jake Tonges",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.123076923076923,0.409111966764604,,0.409658896766933,-0.286035043687681,1,8
"00-0037129","Josh Blackwell",2026,1,"RETURNS","kick_return_opportunity_share","EXPANDING","TENTATIVE","LOW",1,0.276080307792275,,0.276836539274885,0.723919692207725,1,4
"00-0037157","Bam Knight",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.0416666666666667,0.318834113677185,,0.320576820305839,-0.277167447010518,1,3
"00-0037228","Jaylen Warren",2026,1,"RUSHING","position_group_rush_share","CONTRACTING","TENTATIVE","MEDIUM",0.555555555555556,0.644652765315235,,0.645503263665839,-0.0890972097596798,1,10
"00-0037231","Kevin Austin",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.0561797752808989,0.683081014399228,,0.683503300254497,-0.626901239118329,1,5
"00-0037238","Drake London",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.285714285714286,0.407959306829893,,0.407371945900159,-0.122245021115608,1,4
"00-0037240","Jameson Williams",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.613526570048309,0.273394061363794,,0.273276989394204,0.340132508684515,1,9
"00-0037240","Jameson Williams",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.375,0.288222019815068,,0.288126030927228,0.0867779801849319,1,9
"00-0037247","George Pickens",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.844827586206897,0.736165112814404,,0.735798989855455,0.108662473392492,1,49
"00-0037247","George Pickens",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.336569579288026,0.200920198663872,,0.200469564454919,0.135649380624154,1,6
"00-0037248","James Cook",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.75,0.535321502771907,,0.535443534988213,0.214678497228093,1,42
"00-0037252","Greg Dulcich",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.781818181818182,0.421811029788742,,0.429984149550079,0.36000715202944,1,43
"00-0037261","Khalil Shakir",2026,1,"HIGH_VALUE","rz_target_share","EXPANDING","TENTATIVE","LOW",0.5,0.306395959637283,,0.307144519005968,0.193604040362717,1,3
"00-0037261","Khalil Shakir",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.553571428571429,0.659272675559418,,0.659218322230108,-0.105701246987989,1,31
"00-0037261","Khalil Shakir",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.333333333333333,0.443092166310687,,0.443178411578811,-0.109758832977353,1,6
"00-0037263","Tyler Allgeier",2026,1,"HIGH_VALUE","rz_carry_share","EXPANDING","TENTATIVE","LOW",0.5,0.224814156318547,,0.2252734776639,0.275185843681453,1,3
"00-0037263","Tyler Allgeier",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.611111111111111,0.34696472128015,,0.34733879931027,0.264146389830961,1,44
"00-0037263","Tyler Allgeier",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","MEDIUM",0.607142857142857,0.317673227065076,,0.317857945815707,0.289469630077781,1,17
"00-0037263","Tyler Allgeier",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","MEDIUM",0.566666666666667,0.299088345939993,,0.299262237776408,0.267578320726673,1,17
"00-0037291","Jalen Nailor",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.283185840707965,0.153238949362959,,0.153275884393843,0.129946891345006,1,5
"00-0037291","Jalen Nailor",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.3125,0.17120412090284,,0.171234046550598,0.14129587909716,1,5
"00-0037304","Connor Heyward",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.492307692307692,0.0875374050797125,,0.087430744916075,0.40477028722798,1,32
"00-0037525","Jordan Mason",2026,1,"HIGH_VALUE","rz_carry_share","EXPANDING","TENTATIVE","LOW",0.5,0.337394456102159,,0.337951757863709,0.162605543897841,1,4
"00-0037525","Jordan Mason",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.467741935483871,0.303224203591694,,0.303138202827404,0.164517731892177,1,29
"00-0037525","Jordan Mason",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","MEDIUM",0.555555555555556,0.374355499068718,,0.374421566395229,0.181200056486837,1,15
"00-0037525","Jordan Mason",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","MEDIUM",0.535714285714286,0.341649006964,,0.341737985553123,0.194065278750285,1,15
"00-0037545","Rashid Shaheed",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.673469387755102,0.513902172655867,,0.513722324060639,0.159567215099235,1,33
"00-0037545","Rashid Shaheed",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.123376623376623,0.254542193596274,,0.254394072556695,-0.13116557021965,1,3
"00-0037545","Rashid Shaheed",2026,1,"RETURNS","kick_return_opportunity_share","EXPANDING","TENTATIVE","LOW",1,0.888263403402822,,0.888632857129612,0.111736596597178,1,3
"00-0037557","Ronnie Rivers",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","LOW",0.133333333333333,0.0477423297231721,,0.0469786789178612,0.0855910036101612,1,8
"00-0037557","Ronnie Rivers",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","LOW",0.192307692307692,0.0111147495709106,,0.0100153734061628,0.181192942736782,1,5
"00-0037557","Ronnie Rivers",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","LOW",0.185185185185185,0.0105018230656009,,0.00965361884799484,0.174683362119584,1,5
"00-0037664","Alec Pierce",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.592592592592593,0.85416174813324,,0.854565800908433,-0.261569155540648,1,32
"00-0037664","Alec Pierce",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.512437810945274,0.344049591511566,,0.344426511951894,0.168388219433707,1,6
"00-0037740","Garrett Wilson",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.458333333333333,0.670166354293696,,0.710188272525106,-0.211833020960362,1,7
"00-0037741","Jahan Dotson",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.675324675324675,0.139375583387809,,0.13946686960982,0.535949091936867,1,3
"00-0037741","Jahan Dotson",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.375,0.136180967934313,,0.136191124039373,0.238819032065687,1,3
"00-0037744","Trey McBride",2026,1,"HIGH_VALUE","rz_target_share","EXPANDING","TENTATIVE","LOW",0.5,0.318224525259278,,0.318491432653724,0.181775474740722,1,4
"00-0037744","Trey McBride",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.833333333333333,0.936780308633521,,0.936848670157404,-0.103446975300188,1,60
"00-0037744","Trey McBride",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","MEDIUM",0.314487632508834,0.223137583791773,,0.223000806665105,0.0913500487170611,1,13
"00-0037744","Trey McBride",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","MEDIUM",1,0.727837653424502,,0.727448273882884,0.272162346575498,1,13
"00-0037744","Trey McBride",2026,1,"RECEIVING","target_share","EXPANDING","TENTATIVE","MEDIUM",0.30952380952381,0.22944160782682,,0.229406223533164,0.0800822016969895,1,13
"00-0037746","Brian Robinson",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","LOW",0.3,0.14878346285004,,0.148164528426489,0.15121653714996,1,9
"00-0037746","Brian Robinson",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","LOW",0.28125,0.140720923205535,,0.140285349203033,0.140529076794465,1,9
"00-0037801","KaVontae Turpin",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.137931034482759,0.258644306005302,,0.257902522062286,-0.120713271522543,1,8
"00-0037805","Jeremy Ruckert",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.453125,0.590095155566863,,0.590621465372193,-0.136970155566863,1,29
"00-0037809","Chigoziem Okonkwo",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.428571428571429,0.60692925125158,,0.607242726660812,-0.178357822680151,1,3
"00-0037816","Romeo Doubs",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.563380281690141,0.71538516976674,,0.715406756703717,-0.1520048880766,1,40
"00-0037816","Romeo Doubs",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.339366515837104,0.224897329273584,,0.22493935344686,0.11446918656352,1,3
"00-0037816","Romeo Doubs",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.157894736842105,0.273375416569317,,0.273430466653431,-0.115480679727211,1,3
"00-0037816","Romeo Doubs",2026,1,"RECEIVING","target_share","CONTRACTING","TENTATIVE","LOW",0.0681818181818182,0.151839934244082,,0.151833947361402,-0.0836581160622634,1,3
"00-0037838","Isaiah Likely",2026,1,"HIGH_VALUE","rz_target_share","EXPANDING","TENTATIVE","LOW",0.571428571428571,0.054027167480962,,0.052999054426373,0.517401403947609,1,4
"00-0037838","Isaiah Likely",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.261224489795918,0.120142923640837,,0.119418099812798,0.141081566155081,1,8
"00-0037838","Isaiah Likely",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.888888888888889,0.303318257939537,,0.302289416098655,0.585570630949352,1,8
"00-0037838","Isaiah Likely",2026,1,"RECEIVING","target_share","EXPANDING","TENTATIVE","LOW",0.242424242424242,0.0802772762213243,,0.0798523924072101,0.162146966202918,1,8
"00-0037840","Kyren Williams",2026,1,"HIGH_VALUE","rz_carry_share","CONTRACTING","TENTATIVE","LOW",0.571428571428571,0.660071034917318,,0.659881263771483,-0.0886424634887462,1,4
"00-0037840","Kyren Williams",2026,1,"RUSHING","position_group_rush_share","CONTRACTING","TENTATIVE","MEDIUM",0.423076923076923,0.59502025008953,,0.594742766815728,-0.171943327012607,1,11
"00-0037840","Kyren Williams",2026,1,"RUSHING","rush_share","CONTRACTING","TENTATIVE","MEDIUM",0.407407407407407,0.53724527905587,,0.536990289826608,-0.129837871648462,1,11
"00-0038041","Jake Ferguson",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.758620689655172,0.5999881755244,,0.599919947369099,0.158632514130772,1,44
"00-0038046","Charlie Kolar",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.545454545454545,0.382602188244538,,0.382855742840882,0.162852357210007,1,30
"00-0038102","Kenny Pickett",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.102941176470588,0.2966233455005,,0.292311844341426,-0.193682169029912,1,7
"00-0038104","Tyquan Thornton",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.712121212121212,0.341398983875119,,0.342161074981846,0.370722228246093,1,47
"00-0038115","Daniel Bellinger",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.28,0.695989257197682,,0.696275985502938,-0.415989257197682,1,14
"00-0038117","Wan'Dale Robinson",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.82,0.91282590496144,,0.913330389168068,-0.0928259049614405,1,41
"00-0038117","Wan'Dale Robinson",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.121052631578947,0.441299342359816,,0.442253451875932,-0.320246710780869,1,6
"00-0038117","Wan'Dale Robinson",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.375,0.624755581777111,,0.625657251826027,-0.249755581777111,1,6
"00-0038117","Wan'Dale Robinson",2026,1,"RECEIVING","target_share","CONTRACTING","TENTATIVE","LOW",0.15,0.287079607107111,,0.287209945365576,-0.137079607107111,1,6
"00-0038120","Breece Hall",2026,1,"HIGH_VALUE","rz_carry_share","EXPANDING","TENTATIVE","LOW",0.8,0.417532778302428,,0.415908621008802,0.382467221697573,1,4
"00-0038128","Malik Willis",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",1.01818181818182,0.521808074388074,,0.555797898175918,0.496373743793744,1,56
"00-0038134","Kenneth Walker III",2026,1,"HIGH_VALUE","rz_carry_share","EXPANDING","TENTATIVE","LOW",0.75,0.617030361883259,,0.617076012809976,0.132969638116741,1,3
"00-0038134","Kenneth Walker III",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.712121212121212,0.57921361246288,,0.579159199327658,0.132907599658332,1,47
"00-0038393","Dontayvion Wicks",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.943396226415094,0.315037706432837,,0.311996226605819,0.628358519982257,1,50
"00-0038393","Dontayvion Wicks",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.351111111111111,0.0761881085991399,,0.0744820424841896,0.274923002511971,1,4
"00-0038393","Dontayvion Wicks",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.285714285714286,0.121607010481244,,0.120185716440663,0.164107275233042,1,4
"00-0038454","Keaton Mitchell",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.309090909090909,0.213663282191509,,0.215029027611699,0.0954276268994,1,17
"00-0038488","Brady Russell",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.346938775510204,0.0349518753548006,,0.0349511675136827,0.311986900155403,1,17
"00-0038519","Nikko Remigio",2026,1,"RETURNS","kick_return_opportunity_share","EXPANDING","TENTATIVE","LOW",1,0.67569572480519,,0.672938212401853,0.32430427519481,1,3
"00-0038542","Bijan Robinson",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","MEDIUM",-0.38961038961039,0.00205944989242947,,0.00198379793430069,-0.391669839502819,1,10
"00-0038542","Bijan Robinson",2026,1,"RECEIVING","target_share","EXPANDING","TENTATIVE","MEDIUM",0.357142857142857,0.20292436746992,,0.203187633500827,0.154218489672937,1,10
"00-0038543","Jaxon Smith-Njigba",2026,1,"HIGH_VALUE","rz_target_share","EXPANDING","TENTATIVE","LOW",0.6,0.248457290554416,,0.24848746407594,0.351542709445584,1,3
"00-0038543","Jaxon Smith-Njigba",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.918367346938776,0.786951649818848,,0.786816585562218,0.131415697119927,1,45
"00-0038543","Jaxon Smith-Njigba",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","MEDIUM",0.493506493506494,0.408109231216054,,0.408205601235268,0.0853972622904393,1,11
"00-0038543","Jaxon Smith-Njigba",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","MEDIUM",0.647058823529412,0.481858878034592,,0.481882006755052,0.165199945494819,1,11
"00-0038543","Jaxon Smith-Njigba",2026,1,"RECEIVING","target_share","EXPANDING","TENTATIVE","MEDIUM",0.392857142857143,0.265610046315114,,0.26566318738617,0.127247096542029,1,11
"00-0038544","Quentin Johnston",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.142857142857143,0.300304266823431,,0.300456351135511,-0.157447123966288,1,6
"00-0038547","Luke Schoonmaker",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.224137931034483,0.327099738754541,,0.326871052227543,-0.102961807720058,1,13
"00-0038551","Kendre Miller",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","LOW",0.45,0.314889637745359,,0.307562401197071,0.135110362254641,1,9
"00-0038551","Kendre Miller",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","LOW",0.391304347826087,0.249233669843202,,0.240179555076938,0.142070677982885,1,9
"00-0038555","Tank Bigsby",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.113207547169811,0.2245948511855,,0.224300775954819,-0.111387304015689,1,6
"00-0038558","Darnell Washington",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.661538461538462,0.488371597610398,,0.488557510298285,0.173166863928064,1,43
"00-0038559","Michael Wilson",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.293286219081272,0.436070601476682,,0.436661815756245,-0.14278438239541,1,7
"00-0038559","Michael Wilson",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.388888888888889,0.700061771715547,,0.701203009373552,-0.311172882826658,1,7
"00-0038563","Tre Tucker",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.738461538461539,0.976246887927367,,0.976458817587977,-0.237785349465828,1,48
"00-0038563","Tre Tucker",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.25,0.393211062091947,,0.393423157643725,-0.143211062091947,1,4
"00-0038589","Josh Whyle",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.161764705882353,0.452091348830276,,0.458873965850359,-0.290326642947923,1,11
"00-0038597","Chase Brown",2026,1,"HIGH_VALUE","rz_carry_share","EXPANDING","TENTATIVE","LOW",0.625,0.494316356760265,,0.492102836471852,0.130683643239735,1,5
"00-0038597","Chase Brown",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.73015873015873,0.629990517598469,,0.629357507459219,0.100168212560261,1,46
"00-0038597","Chase Brown",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","MEDIUM",0.761904761904762,0.646200012881055,,0.645492253021294,0.115704749023707,1,16
"00-0038608","Kayshon Boutte",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.455696202531646,0.700421503252788,,0.700185022321196,-0.244725300721143,1,36
"00-0038611","Chris Rodriguez",2026,1,"RUSHING","position_group_rush_share","CONTRACTING","TENTATIVE","LOW",0.24,0.505532012326195,,0.509510744645844,-0.265532012326195,1,6
"00-0038611","Chris Rodriguez",2026,1,"RUSHING","rush_share","CONTRACTING","TENTATIVE","LOW",0.206896551724138,0.450407810996421,,0.454133223909208,-0.243511259272283,1,6
"00-0038618","Xavier Hutchinson",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.556962025316456,0.668513317324846,,0.668655637840723,-0.11155129200839,1,44
"00-0038621","Demario Douglas",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.619718309859155,0.292397883003084,,0.292101080626074,0.327320426856071,1,44
"00-0038621","Demario Douglas",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.199095022624434,0.0844560236949095,,0.0844273412602548,0.114638998929525,1,7
"00-0038621","Demario Douglas",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.368421052631579,0.169387382124473,,0.169293369246831,0.199033670507105,1,7
"00-0038621","Demario Douglas",2026,1,"RECEIVING","target_share","EXPANDING","TENTATIVE","LOW",0.159090909090909,0.0730214939098028,,0.0729906558101105,0.0860694151811063,1,7
"00-0038640","Jalen Brooks",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.0555555555555556,0.292202791020499,,0.29123598923898,-0.236647235464944,1,4
"00-0038685","Chris Brooks",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.558823529411765,0.320643042500615,,0.320788480831482,0.23818048691115,1,38
"00-0038685","Chris Brooks",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","LOW",0.35,0.120875557484376,,0.120924980297782,0.229124442515624,1,7
"00-0038685","Chris Brooks",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","LOW",0.318181818181818,0.114226404685964,,0.114290868634926,0.203955413495855,1,7
"00-0038705","Emari Demercado",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.0862068965517241,0.293262214802521,,0.294527140513695,-0.207055318250797,1,5
"00-0038797","Emanuel Wilson",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.0612244897959184,0.343830588815168,,0.344012172320787,-0.28260609901925,1,3
