"season","week","game_id","gsis_id","sleeper_id","pfr_id","full_name","position","team","opponent","offensive_snaps","team_offensive_plays","snap_share_source","snap_share_derived","pass_play_personnel","team_pass_plays","route_participation","route_participation_definition","route_participation_reliability","targets","team_pass_att","target_share","receptions","air_yards","team_air_yards","air_yards_share","aDOT","targets_per_route_run","carries","team_rush_att","rush_share","position_group_rush_share","position_group_target_share","dropbacks","qb_scrambles","designed_rushes","red_zone_targets","red_zone_carries","inside_10_targets","inside_10_carries","goal_line_carries","end_zone_targets","team_rz_pass_att","team_rz_rush_att","rz_target_share","rz_carry_share","third_down_targets","third_down_carries","two_minute_targets","two_minute_carries","kick_returns","kick_return_yards","punt_returns","punt_return_yards","team_kick_returns","team_punt_returns","kick_return_opportunity_share","punt_return_opportunity_share","offense_domain_active","return_domain_active","team_offensive_plays_neutral_score_differential","overtime","prior_game_team","team_changed_since_prior_game"
2026,1,"2026_01_GB_MIN","00-0038398","11009","BrooKa00","Karl Brooks","DL","GB","MIN",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,469,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,FALSE,FALSE,1.41176470588236,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0038399","11000","BarnZa00","Zaire Barnes","LB","NYG","DAL",0,66,0,0,,33,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,33,0,0,0,245,0,,,0,33,0,,,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,4.48484848484848,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0038408","11042","ValeCa00","Carrington Valentine","DB","GB","MIN",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,469,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,FALSE,FALSE,1.41176470588236,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0038412","11030","OjomMo00","Moro Ojomo","DL","PHI","WAS",0,53,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,225,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,FALSE,FALSE,1.83018867924528,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038414","11022","WillKe07","Kendall Williamson","DB","LAC","ARI",0,55,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,273,0,,,0,16,0,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038428","11261","SzmyAn00","Andre Szmyt","K","CLE","JAX",0,51,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,228,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038454","9511","MitcKe01","Keaton Mitchell","RB","LAC","ARI",17,55,0.31,0.309090909090909,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,39,0,0,0,273,0,,,4,16,0.25,0.25,,0,0,0,0,2,0,1,0,0,7,4,0,0.5,0,0,0,0,2,47,0,0,4,1,0.5,0,TRUE,TRUE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0038463","11193","CoxxBr02","Brenton Cox","LB","GB","MIN",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,469,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,FALSE,FALSE,1.41176470588236,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0038488","11280","RussBr00","Brady Russell","RB","SEA","NE",17,49,0.34,0.346938775510204,,28,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,28,0.0714285714285714,2,6,154,0.038961038961039,3,,0,21,0,0,,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,-4.6734693877551,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0038489","11273","VanSBe00","Ben VanSumeren","RB","KC","DEN",3,66,0.04,0.0454545454545455,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,133,0,,,0,32,0,0,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,6.83333333333333,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0038493","11305","CherCl00","Claudin Cherelus","LB","CAR","CHI",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,366,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,FALSE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0038498","11304","JenkEJ00","E.J. Jenkins","TE","PHI","WAS",1,53,0.02,0.0188679245283019,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,225,0,,,0,19,0,,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,TRUE,FALSE,1.83018867924528,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0038504","10935","SimpTr00","Trenton Simpson","LB","BAL","IND",0,64,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,270,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,FALSE,FALSE,11.125,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0038505","10944","RobiTa00","Tavius Robinson","LB","BAL","IND",0,64,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,270,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,FALSE,FALSE,11.125,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0038514","11319","JoneTr01","Truman Jones","DL","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0038519","11320","RemiNi00","Nikko Remigio","WR","KC","DEN",0,66,0,0,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,133,0,,,0,32,0,,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,3,78,4,7,3,4,1,1,FALSE,TRUE,6.83333333333333,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0038541","10889","WilsTy01","Tyree Wilson","LB","NO","DET",0,89,0,0,,66,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,66,0,0,0,482,0,,,0,23,0,,,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,FALSE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0038542","9509","RobiBi01","Bijan Robinson","RB","ATL","PIT",46,60,0.77,0.766666666666667,,28,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",10,28,0.357142857142857,8,-30,77,-0.38961038961039,-3,,21,32,0.65625,0.7,,0,0,0,0,0,0,0,0,0,0,0,,,3,4,1,0,0,0,0,0,4,3,0,0,TRUE,FALSE,-5.28333333333333,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0038543","9488","SmitJa06","Jaxon Smith-Njigba","WR","SEA","NE",45,49,0.9,0.918367346938776,,28,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",11,28,0.392857142857143,8,76,154,0.493506493506494,6.90909090909091,,0,21,0,,0.647058823529412,0,0,0,3,0,2,0,0,1,5,2,0.6,0,4,0,1,0,0,0,0,0,3,4,0,0,TRUE,FALSE,-4.6734693877551,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038544","9754","JohnQu02","Quentin Johnston","WR","LAC","ARI",43,55,0.78,0.781818181818182,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",6,39,0.153846153846154,2,39,273,0.142857142857143,6.5,,0,16,0,,0.3,0,0,0,0,0,0,0,0,0,7,4,0,0,1,0,0,0,0,0,0,0,4,1,0,0,TRUE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0038546","10875","MurpMy00","Myles Murphy","DL","CIN","TB",0,63,0,0,,38,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,38,0,0,0,226,0,,,0,25,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,6,,0,,FALSE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0038547","10871","SchoLu00","Luke Schoonmaker","TE","DAL","NYG",13,58,0.22,0.224137931034483,,41,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,41,0.024390243902439,1,12,309,0.0388349514563107,12,,0,17,0,,0.2,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,TRUE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0038549","10894","TurnDJ01","DJ Turner","DB","CIN","TB",0,63,0,0,,38,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,38,0,0,0,226,0,,,0,25,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,6,,0,,FALSE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0038551","9757","MillKe01","Kendre Miller","RB","NO","DET",26,89,0.29,0.292134831460674,,66,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,66,0,0,0,482,0,,,9,23,0.391304347826087,0.45,,0,0,0,0,2,0,2,0,0,10,3,0,0.666666666666667,0,1,0,0,1,19,0,0,4,5,0.25,0,TRUE,TRUE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_DEN_KC","00-0038552","10930","MossRi00","Riley Moss","DB","DEN","KC",0,50,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,92,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,FALSE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038553","10914","HenlDa00","Daiyan Henley","LB","LAC","ARI",0,55,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,273,0,,,0,16,0,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0038554","10936","BrowJi01","Ji'Ayir Brown","DB","SF","LAR",0,65,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,149,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,FALSE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0038555","9225","BigsTa00","Tank Bigsby","RB","PHI","WAS",6,53,0.11,0.113207547169811,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,225,0,,,1,19,0.0526315789473684,0.0555555555555556,,0,0,0,0,1,0,0,0,0,3,4,0,0.25,0,0,0,0,2,50,0,0,3,5,0.666666666666667,0,TRUE,TRUE,1.83018867924528,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0038556","10933","OverDe00","DeMarvion Overshown","LB","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0038557","10923","WillDo04","Dorian Williams","LB","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,383,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,FALSE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0038558","9479","WashDa03","Darnell Washington","TE","PIT","ATL",43,65,0.64,0.661538461538462,,47,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,47,0.0425531914893617,2,6,407,0.0147420147420147,3,,0,18,0,,0.285714285714286,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,3,4,0,0,TRUE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038559","10232","WilsMi02","Michael Wilson","WR","ARI","LAC",64,72,0.85,0.888888888888889,,42,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",7,42,0.166666666666667,5,83,283,0.293286219081272,11.8571428571429,,0,30,0,,0.388888888888889,0,0,0,0,0,0,0,0,0,8,6,0,0,2,0,2,0,0,0,0,0,3,2,0,0,TRUE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0038560","10927","BattJo00","Jordan Battle","DB","CIN","TB",0,63,0,0,,38,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,38,0,0,0,226,0,,,0,25,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,6,,0,,FALSE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0038563","10213","TuckTr00","Tre Tucker","WR","LV","MIA",48,65,0.71,0.738461538461539,,32,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",4,32,0.125,2,50,226,0.221238938053097,12.5,,0,33,0,,0.25,0,0,0,1,0,1,0,0,0,8,4,0.125,0,1,0,0,0,0,0,0,0,2,4,0,0,TRUE,FALSE,7.52307692307692,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0038564","10210","LatuCa01","Cameron Latu","TE","NE","SEA",0,71,0,0,,44,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,44,0,0,0,221,0,,,0,27,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,4,2,0,0,FALSE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038565","10918","BlacMe00","Mekhi Blackmon","DB","CLE","JAX",0,51,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,228,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038567","10955","RylaCh00","Chad Ryland","K","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0038568","10954","PhilCl00","Clark Phillips","DB","CHI","CAR",0,75,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,319,0,,,0,35,0,,,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,3.50666666666667,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038570","10947","MillVe00","Ventrell Miller","LB","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038573","10234","DaviDe02","Derius Davis","WR","LAC","ARI",10,55,0.18,0.181818181818182,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,39,0.0256410256410256,0,55,273,0.201465201465201,55,,0,16,0,,0.05,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,2,33,1,0,4,1,0.5,1,TRUE,TRUE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038574","10943","McGuIs00","Isaiah McGuire","DL","CLE","JAX",0,51,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,228,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0038577","10940","HerbNi00","Nick Herbig","LB","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0038578","10939","WardJa00","Jay Ward","DB","MIN","GB",0,62,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,176,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0038580","10992","AbduYa00","Yasir Abdullah","LB","ATL","PIT",0,60,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,77,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,FALSE,FALSE,-5.28333333333333,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0038588","10985","HowdJo00","Jordan Howden","DB","NO","DET",0,89,0,0,,66,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,66,0,0,0,482,0,,,0,23,0,,,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,FALSE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_GB_MIN","00-0038589","10212","WhylJo01","Josh Whyle","TE","GB","MIN",11,68,0.16,0.161764705882353,,46,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,46,0,0,0,469,0,,,0,22,0,,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,TRUE,FALSE,1.41176470588236,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038596","10974","JohnAn07","Antonio Johnson","DB","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0038597","9224","BrowCh10","Chase Brown","RB","CIN","TB",46,63,0.72,0.73015873015873,,38,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",6,38,0.157894736842105,5,-12,226,-0.0530973451327434,-2,,16,25,0.64,0.761904761904762,,0,0,0,1,5,0,3,3,0,7,8,0.142857142857143,0.625,1,0,1,2,0,0,0,0,6,,0,,TRUE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0038599","10970","TooTHe00","Henry To'oTo'o","LB","HOU","BUF",0,79,0,0,,48,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,48,0,0,0,322,0,,,0,31,0,,,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,8,1,0,0,FALSE,FALSE,-3.83544303797468,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0038603","10966","BealRo00","Robert Beal","DL","MIA","LV",0,55,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,309,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-10.4545454545455,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0038605","11011","SkinJL00","JL Skinner","DB","DEN","KC",0,50,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,92,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,FALSE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038606","9487","WashPa01","Parker Washington","WR","JAX","CLE",35,54,0.61,0.648148148148148,,25,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",6,25,0.24,5,102,242,0.421487603305785,17,,0,29,0,,0.428571428571429,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,3,-5,3,3,0,1,TRUE,TRUE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0038608","9504","BoutKa00","Kayshon Boutte","WR","HOU","BUF",36,79,0.46,0.455696202531646,,48,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,48,0.0416666666666667,1,32,322,0.0993788819875776,16,,0,31,0,,0.0952380952380952,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,8,1,0,0,TRUE,FALSE,-3.83544303797468,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038611","10219","RodrCh00","Chris Rodriguez","RB","JAX","CLE",23,54,0.4,0.425925925925926,,25,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,25,0,0,0,242,0,,,6,29,0.206896551724138,0.24,,0,0,0,0,1,0,1,0,0,2,1,0,1,0,2,0,0,0,0,0,0,3,3,0,0,TRUE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0038616","11018","BrasCh00","Christian Braswell","DB","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0038618","10218","HutcXa00","Xavier Hutchinson","WR","HOU","BUF",44,79,0.56,0.556962025316456,,48,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",6,48,0.125,3,57,322,0.177018633540373,9.5,,0,31,0,,0.285714285714286,0,0,0,0,0,0,0,0,0,6,5,0,0,2,0,3,0,0,0,0,0,8,1,0,0,TRUE,FALSE,-3.83544303797468,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0038619","10226","IosiAn00","Andrei Iosivas","WR","CIN","TB",39,63,0.61,0.619047619047619,,38,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,38,0.0789473684210526,2,15,226,0.0663716814159292,5,,0,25,0,,0.214285714285714,0,0,0,1,0,1,0,0,0,7,8,0.142857142857143,0,2,0,1,0,0,0,0,0,6,,0,,TRUE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0038620","11019","HallEr00","Erick Hallett","DB","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0038621","9501","DougDe00","Demario Douglas","WR","NE","SEA",44,71,0.62,0.619718309859155,,44,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",7,44,0.159090909090909,5,44,221,0.199095022624434,6.28571428571429,,0,27,0,,0.368421052631579,0,0,0,0,0,0,0,0,0,2,0,0,,3,0,2,0,0,0,0,0,4,2,0,0,TRUE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0038623","11015","StilDa01","Dante Stills","DL","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0038624","11006","SpeeAm00","Ameer Speed","DB","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_DAL_NYG","00-0038625","11017","WintDe00","Dee Winters","LB","DAL","NYG",0,58,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,309,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,5,,0,,FALSE,FALSE,-8.68965517241379,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0038628","11050","HellDe00","DeMarcco Hellams","DB","ATL","PIT",0,60,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,77,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,FALSE,FALSE,-5.28333333333333,FALSE,,FALSE
