"gsis_id","depth_bin","field_third","targets","receptions","catch_rate","air_yards","yards_per_target","epa_per_target_raw","success_rate","td_rate","explosive_rate","first_down_rate","yac","targets_total","targets_charted","targets_uncharted","epa_overall","target_share_of_self","epa_per_target","evidence_class","output_class","window"
"00-0040134","INTERMEDIATE","RIGHT",6,3,0.5,13.6666666666667,12.5,-0.109130690262342,0.5,0,0.5,0.5,9,49,49,0,0.290433748610297,0.122448979591837,0.254109708712784,"INSUFFICIENT","OBSERVED","recent"
"00-0040134","DEEP","LEFT",2,2,1,26.5,36,3.24323410788202,1,0.5,1,1,9.5,49,49,0,0.290433748610297,0.0408163265306122,0.385685373102933,"INSUFFICIENT","OBSERVED","recent"
"00-0040134","DEEP","MIDDLE",1,0,0,39,0,-0.701610372168943,0,0,0,0,,49,49,0,0.290433748610297,0.0204081632653061,0.274170730236867,"INSUFFICIENT","OBSERVED","recent"
"00-0040134","DEEP","RIGHT",1,0,0,20,0,-0.0442744850879535,0,0,0,0,,49,49,0,0.290433748610297,0.0204081632653061,0.284946728385735,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","BEHIND_LOS","LEFT",3,3,1,-2.66666666666667,2,-0.908978639791409,0,0,0,0,4.66666666666667,35,35,0,0.404999180580791,0.0857142857142857,0.342428808182115,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,35,35,0,0.404999180580791,0,0.404999180580791,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","BEHIND_LOS","RIGHT",5,5,1,-4.6,4.6,-0.0548794532893225,0.2,0.2,0,0.2,9.2,35,35,0,0.404999180580791,0.142857142857143,0.369623901052321,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","SHORT","LEFT",10,8,0.8,4.7,4.7,0.376239371311385,0.7,0,0,0.3,1.75,35,35,0,0.404999180580791,0.285714285714286,0.400890636399448,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","SHORT","MIDDLE",2,2,1,5.5,10.5,1.13848691203748,1,0,0,1,5,35,35,0,0.404999180580791,0.0571428571428571,0.42866007514391,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","SHORT","RIGHT",4,2,0.5,3.5,2.25,-0.0955524391465588,0.25,0,0,0.25,1,35,35,0,0.404999180580791,0.114285714285714,0.373714704347832,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","INTERMEDIATE","LEFT",2,0,0,15,0,-0.922029655246832,0,0,0,0,,35,35,0,0.404999180580791,0.0571428571428571,0.3621917987799,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","INTERMEDIATE","MIDDLE",1,0,0,17,0,-0.65029071085155,0,0,0,0,,35,35,0,0.404999180580791,0.0285714285714286,0.387699346295015,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","INTERMEDIATE","RIGHT",0,0,,,,,,,,,,35,35,0,0.404999180580791,0,0.404999180580791,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","DEEP","LEFT",4,3,0.75,35.25,27,2.45547551121854,0.75,0.25,0.75,0.75,2.66666666666667,35,35,0,0.404999180580791,0.114285714285714,0.533153951245651,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","DEEP","MIDDLE",0,0,,,,,,,,,,35,35,0,0.404999180580791,0,0.404999180580791,"INSUFFICIENT","OBSERVED","recent"
"00-0040138","DEEP","RIGHT",4,3,0.75,24.5,19.5,1.04789867550426,0.75,0,0.75,0.75,1.66666666666667,35,35,0,0.404999180580791,0.114285714285714,0.445180399013508,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","BEHIND_LOS","LEFT",11,10,0.909090909090909,-4.45454545454545,4.90909090909091,-0.0190336868373296,0.363636363636364,0,0,0.0909090909090909,9.8,40,40,0,0.172482841496094,0.275,0.142811266683873,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","BEHIND_LOS","MIDDLE",1,0,0,-5,0,-0.447087804204784,0,0,0,0,,40,40,0,0.172482841496094,0.025,0.162325945664932,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","BEHIND_LOS","RIGHT",12,9,0.75,-5.25,7.5,-0.068008057254095,0.5,0.0833333333333333,0.0833333333333333,0.333333333333333,15.7777777777778,40,40,0,0.172482841496094,0.3,0.132401025037729,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","SHORT","LEFT",6,5,0.833333333333333,3.16666666666667,4.83333333333333,0.211472839728231,0.5,0.166666666666667,0,0.166666666666667,3,40,40,0,0.172482841496094,0.15,0.176027386789925,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","SHORT","MIDDLE",4,4,1,5.25,14,0.873503670096397,0.75,0,0.25,0.25,8.75,40,40,0,0.172482841496094,0.1,0.216296643283613,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","SHORT","RIGHT",6,5,0.833333333333333,2.5,7,0.601502831258889,0.666666666666667,0,0,0.333333333333333,5.6,40,40,0,0.172482841496094,0.15,0.211484658747257,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","INTERMEDIATE","LEFT",0,0,,,,,,,,,,40,40,0,0.172482841496094,0,0.172482841496094,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","INTERMEDIATE","MIDDLE",0,0,,,,,,,,,,40,40,0,0.172482841496094,0,0.172482841496094,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","INTERMEDIATE","RIGHT",0,0,,,,,,,,,,40,40,0,0.172482841496094,0,0.172482841496094,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","DEEP","LEFT",0,0,,,,,,,,,,40,40,0,0.172482841496094,0,0.172482841496094,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","DEEP","MIDDLE",0,0,,,,,,,,,,40,40,0,0.172482841496094,0,0.172482841496094,"INSUFFICIENT","OBSERVED","recent"
"00-0040162","DEEP","RIGHT",0,0,,,,,,,,,,40,40,0,0.172482841496094,0,0.172482841496094,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","BEHIND_LOS","LEFT",0,0,,,,,,,,,,32,32,0,-0.1766152448646,0,-0.1766152448646,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","BEHIND_LOS","MIDDLE",1,0,0,-1,0,-0.233199124166276,0,0,0,0,,32,32,0,-0.1766152448646,0.03125,-0.177542849443316,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","BEHIND_LOS","RIGHT",2,2,1,-2.5,-1,-0.83089225605363,0,0,0,0,1.5,32,32,0,-0.1766152448646,0.0625,-0.197720954902956,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","SHORT","LEFT",3,3,1,6,9.66666666666667,0.999523171456531,1,0,0,0.666666666666667,3.66666666666667,32,32,0,-0.1766152448646,0.09375,-0.120608653611213,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","SHORT","MIDDLE",2,2,1,5,9,0.552991356817074,1,0,0,0.5,4,32,32,0,-0.1766152448646,0.0625,-0.153079548036159,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","SHORT","RIGHT",6,2,0.333333333333333,5.5,1.5,-1.14695068762133,0.166666666666667,0,0,0,0.5,32,32,0,-0.1766152448646,0.1875,-0.264827557842485,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","INTERMEDIATE","LEFT",0,0,,,,,,,,,,32,32,0,-0.1766152448646,0,-0.1766152448646,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","INTERMEDIATE","MIDDLE",2,1,0.5,13.5,6.5,0.289870367443655,0.5,0,0,0.5,1,32,32,0,-0.1766152448646,0.0625,-0.161567321886914,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","INTERMEDIATE","RIGHT",9,3,0.333333333333333,14.4444444444444,5,-0.276502595443767,0.333333333333333,0,0.222222222222222,0.333333333333333,1,32,32,0,-0.1766152448646,0.28125,-0.189644029722752,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","DEEP","LEFT",0,0,,,,,,,,,,32,32,0,-0.1766152448646,0,-0.1766152448646,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","DEEP","MIDDLE",2,1,0.5,30.5,20.5,1.03992015552,0.5,0,0.5,0.5,1,32,32,0,-0.1766152448646,0.0625,-0.137372167432839,"INSUFFICIENT","OBSERVED","recent"
"00-0040164","DEEP","RIGHT",5,2,0.4,30.8,14.4,-0.230121997720562,0.4,0,0.4,0.4,5.5,32,32,0,-0.1766152448646,0.15625,-0.180731148930443,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","BEHIND_LOS","LEFT",1,1,1,-1,6,0.296779021038674,1,0,0,0,7,89,89,0,-0.107816893218607,0.0112359550561798,-0.10118417331275,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,89,89,0,-0.107816893218607,0,-0.107816893218607,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","BEHIND_LOS","RIGHT",0,0,,,,,,,,,,89,89,0,-0.107816893218607,0,-0.107816893218607,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","SHORT","LEFT",15,8,0.533333333333333,6,3.86666666666667,-0.211411225353368,0.333333333333333,0.2,0.0666666666666667,0.333333333333333,1.75,89,89,0,-0.107816893218607,0.168539325842697,-0.128535759645559,"WEAK","OBSERVED","recent"
"00-0040170","SHORT","MIDDLE",10,5,0.5,5.1,4.3,-0.844550761487335,0.4,0,0,0.4,3.2,89,89,0,-0.107816893218607,0.112359550561798,-0.213064588685568,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","SHORT","RIGHT",16,11,0.6875,5.625,5.75,-0.015494380944663,0.625,0,0,0.3125,2.54545454545455,89,89,0,-0.107816893218607,0.179775280898876,-0.0883805748451451,"WEAK","OBSERVED","recent"
"00-0040170","INTERMEDIATE","LEFT",17,6,0.352941176470588,13.2941176470588,4.76470588235294,0.12416798209291,0.352941176470588,0.0588235294117647,0.117647058823529,0.352941176470588,1.5,89,89,0,-0.107816893218607,0.191011235955056,-0.0565994532147657,"WEAK","OBSERVED","recent"
"00-0040170","INTERMEDIATE","MIDDLE",3,1,0.333333333333333,12.6666666666667,4,0.468672209710348,0.333333333333333,0,0,0.333333333333333,1,89,89,0,-0.107816893218607,0.0337078651685393,-0.080365031174371,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","INTERMEDIATE","RIGHT",9,2,0.222222222222222,13.6666666666667,2.66666666666667,-1.00033244839869,0.222222222222222,0,0,0.222222222222222,1,89,89,0,-0.107816893218607,0.101123595505618,-0.224231965633401,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","DEEP","LEFT",7,2,0.285714285714286,32.4285714285714,8.14285714285714,0.137342903035788,0.285714285714286,0,0.285714285714286,0.285714285714286,3,89,89,0,-0.107816893218607,0.0786516853932584,-0.0822031831621777,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","DEEP","MIDDLE",2,2,1,24,27.5,1.80309798044618,1,0,1,1,3.5,89,89,0,-0.107816893218607,0.0224719101123595,-0.0461744779390977,"INSUFFICIENT","OBSERVED","recent"
"00-0040170","DEEP","RIGHT",9,3,0.333333333333333,26,9.66666666666667,0.321180777947625,0.333333333333333,0,0.333333333333333,0.333333333333333,8.33333333333333,89,89,0,-0.107816893218607,0.101123595505618,-0.0518606752404028,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","BEHIND_LOS","LEFT",2,2,1,-3.5,5,0.194049571291544,1,0,0,0,8.5,25,25,0,0.127661940268008,0.08,0.129803476752638,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","BEHIND_LOS","MIDDLE",1,1,1,-1,5,0.105404605623335,1,0,0,0,6,25,25,0,0.127661940268008,0.04,0.127297065929571,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","BEHIND_LOS","RIGHT",2,2,1,-3,10,0.55457139358623,1,0,0,0.5,13,25,25,0,0.127661940268008,0.08,0.141433212955693,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","SHORT","LEFT",4,4,1,3.75,8.75,0.420043372636428,0.75,0,0.25,0.75,5,25,25,0,0.127661940268008,0.16,0.145935779791034,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","SHORT","MIDDLE",6,4,0.666666666666667,5.33333333333333,5.5,0.180881259225619,0.5,0,0,0.166666666666667,3.5,25,25,0,0.127661940268008,0.24,0.132500060173245,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","SHORT","RIGHT",7,4,0.571428571428571,1.85714285714286,3.14285714285714,-0.457949278522782,0.571428571428571,0.285714285714286,0,0.285714285714286,3.25,25,25,0,0.127661940268008,0.28,0.0664786786032986,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","INTERMEDIATE","LEFT",2,2,1,17,23,1.37083518548752,1,0,1,1,6,25,25,0,0.127661940268008,0.08,0.167764303017025,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","INTERMEDIATE","MIDDLE",1,0,0,11,0,-0.71258449589368,0,0,0,0,,25,25,0,0.127661940268008,0.04,0.113887408527652,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","INTERMEDIATE","RIGHT",0,0,,,,,,,,,,25,25,0,0.127661940268008,0,0.127661940268008,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","DEEP","LEFT",0,0,,,,,,,,,,25,25,0,0.127661940268008,0,0.127661940268008,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","DEEP","MIDDLE",0,0,,,,,,,,,,25,25,0,0.127661940268008,0,0.127661940268008,"INSUFFICIENT","OBSERVED","recent"
"00-0040187","DEEP","RIGHT",0,0,,,,,,,,,,25,25,0,0.127661940268008,0,0.127661940268008,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","BEHIND_LOS","LEFT",2,1,0.5,-4,4.5,-0.212465333868749,0.5,0,0,0.5,10,69,69,0,0.239348627885488,0.0289855072463768,0.224773983957932,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,69,69,0,0.239348627885488,0,0.239348627885488,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","BEHIND_LOS","RIGHT",2,1,0.5,-3.5,3.5,-2.52074682468083,0.5,0,0,0,8,69,69,0,0.239348627885488,0.0289855072463768,0.15031329070593,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","SHORT","LEFT",6,5,0.833333333333333,4,8.5,0.568576553535725,0.833333333333333,0,0,0.5,6,69,69,0,0.239348627885488,0.0869565217391304,0.269278439308237,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","SHORT","MIDDLE",8,8,1,6,8.75,0.735769945677021,0.875,0.125,0.125,0.25,2.75,69,69,0,0.239348627885488,0.115942028985507,0.297751135860963,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","SHORT","RIGHT",20,15,0.75,4,4.55,-0.35734504605998,0.55,0.05,0,0.15,2.6,69,69,0,0.239348627885488,0.289855072463768,0.0901752093991211,"WEAK","OBSERVED","recent"
"00-0040189","INTERMEDIATE","LEFT",7,3,0.428571428571429,13,8.14285714285714,-0.0311128788182276,0.428571428571429,0,0.285714285714286,0.428571428571429,4.33333333333333,69,69,0,0.239348627885488,0.101449275362319,0.211091455543309,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","INTERMEDIATE","MIDDLE",6,2,0.333333333333333,12.5,5,-0.756574483103274,0.333333333333333,0,0.166666666666667,0.333333333333333,2.5,69,69,0,0.239348627885488,0.0869565217391304,0.148810163250146,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","INTERMEDIATE","RIGHT",9,7,0.777777777777778,12.5555555555556,15.4444444444444,1.12259641645424,0.777777777777778,0.111111111111111,0.222222222222222,0.777777777777778,7,69,69,0,0.239348627885488,0.130434782608696,0.354554861177065,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","DEEP","LEFT",1,1,1,23,27,2.17989105702145,1,0,1,1,4,69,69,0,0.239348627885488,0.0144927536231884,0.27116079885493,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","DEEP","MIDDLE",2,2,1,23,25.5,2.26359406887786,1,0,1,1,2.5,69,69,0,0.239348627885488,0.0289855072463768,0.3046468679175,"INSUFFICIENT","OBSERVED","recent"
"00-0040189","DEEP","RIGHT",6,4,0.666666666666667,23.1666666666667,22,1.29625863054146,0.666666666666667,0,0.666666666666667,0.666666666666667,9,69,69,0,0.239348627885488,0.0869565217391304,0.335431355399668,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","BEHIND_LOS","LEFT",8,6,0.75,-4.125,9,-0.581138597211975,0.5,0,0.125,0.5,15.5,30,30,0,-0.242232931539637,0.266666666666667,-0.282104186324618,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","BEHIND_LOS","MIDDLE",2,1,0.5,-4.5,-1.5,-1.04851423881544,0,0,0,0,0,30,30,0,-0.242232931539637,0.0666666666666667,-0.268242005967888,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","BEHIND_LOS","RIGHT",3,2,0.666666666666667,-2.66666666666667,12.6666666666667,0.29289432541312,0.333333333333333,0,0.333333333333333,0.333333333333333,21,30,30,0,-0.242232931539637,0.1,-0.216750681208553,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","SHORT","LEFT",5,2,0.4,0.6,0.2,-0.247743580576644,0.2,0,0,0.2,0.5,30,30,0,-0.242232931539637,0.166666666666667,-0.242656827619407,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","SHORT","MIDDLE",6,4,0.666666666666667,4.5,4.33333333333333,0.110595042050894,0.5,0,0,0.166666666666667,1.75,30,30,0,-0.242232931539637,0.2,-0.210157661213225,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","SHORT","RIGHT",6,3,0.5,3.66666666666667,5,-0.137397669420655,0.333333333333333,0,0,0.166666666666667,6.33333333333333,30,30,0,-0.242232931539637,0.2,-0.232702453165184,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","INTERMEDIATE","LEFT",0,0,,,,,,,,,,30,30,0,-0.242232931539637,0,-0.242232931539637,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","INTERMEDIATE","MIDDLE",0,0,,,,,,,,,,30,30,0,-0.242232931539637,0,-0.242232931539637,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","INTERMEDIATE","RIGHT",0,0,,,,,,,,,,30,30,0,-0.242232931539637,0,-0.242232931539637,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","DEEP","LEFT",0,0,,,,,,,,,,30,30,0,-0.242232931539637,0,-0.242232931539637,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","DEEP","MIDDLE",0,0,,,,,,,,,,30,30,0,-0.242232931539637,0,-0.242232931539637,"INSUFFICIENT","OBSERVED","recent"
"00-0040236","DEEP","RIGHT",0,0,,,,,,,,,,30,30,0,-0.242232931539637,0,-0.242232931539637,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","BEHIND_LOS","LEFT",7,6,0.857142857142857,-3.57142857142857,2.85714285714286,-0.280621721276215,0.285714285714286,0,0,0,6.66666666666667,44,44,0,0.371418049664777,0.159090909090909,0.303294491506762,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,44,44,0,0.371418049664777,0,0.371418049664777,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","BEHIND_LOS","RIGHT",3,3,1,-2.66666666666667,9,0.730640176489639,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,11.6666666666667,44,44,0,0.371418049664777,0.0681818181818182,0.388523865227865,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","SHORT","LEFT",5,4,0.8,3.8,6,0.210919005505275,0.6,0,0,0.2,4,44,44,0,0.371418049664777,0.113636363636364,0.359071969344815,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","SHORT","MIDDLE",1,1,1,4,9,0.710464836593019,1,0,0,0,5,44,44,0,0.371418049664777,0.0227272727272727,0.37697619371278,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","SHORT","RIGHT",0,0,,,,,,,,,,44,44,0,0.371418049664777,0,0.371418049664777,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","INTERMEDIATE","LEFT",4,3,0.75,14.5,9.75,0.256014806563204,0.75,0,0.25,0.75,-0.666666666666667,44,44,0,0.371418049664777,0.0909090909090909,0.364205346970928,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","INTERMEDIATE","MIDDLE",8,5,0.625,12,8.75,0.544013705419409,0.625,0.125,0.125,0.625,1.6,44,44,0,0.371418049664777,0.181818181818182,0.391723420930027,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","INTERMEDIATE","RIGHT",7,4,0.571428571428571,13.4285714285714,7.85714285714286,0.807672382136973,0.571428571428571,0.285714285714286,0.285714285714286,0.571428571428571,0.25,44,44,0,0.371418049664777,0.159090909090909,0.416996860520081,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","DEEP","LEFT",2,1,0.5,22,13.5,0.685522872168804,0.5,0,0.5,0.5,7,44,44,0,0.371418049664777,0.0454545454545455,0.381550463293939,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","DEEP","MIDDLE",2,1,0.5,43,22.5,2.15699040627806,0.5,0.5,0.5,0.5,0,44,44,0,0.371418049664777,0.0454545454545455,0.429017157942624,"INSUFFICIENT","OBSERVED","recent"
"00-0040237","DEEP","RIGHT",5,0,0,29.6,0,-0.473027252173051,0,0,0,0,,44,44,0,0.371418049664777,0.113636363636364,0.306460718754174,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","BEHIND_LOS","LEFT",1,1,1,-1,11,1.39843281288631,1,0,0,1,12,30,30,0,-0.401277590470885,0.0333333333333333,-0.371774141235521,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,30,30,0,-0.401277590470885,0,-0.401277590470885,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","BEHIND_LOS","RIGHT",1,0,0,-11,0,-0.184976525197271,0,0,0,0,,30,30,0,-0.401277590470885,0.0333333333333333,-0.397731671368039,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","SHORT","LEFT",3,1,0.333333333333333,7,3,-2.36228898048897,0.333333333333333,0,0,0.333333333333333,0,30,30,0,-0.401277590470885,0.1,-0.494659085233651,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","SHORT","MIDDLE",2,2,1,3,14.5,1.58003280393314,1,0,0.5,0.5,11.5,30,30,0,-0.401277590470885,0.0666666666666667,-0.337364351941723,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","SHORT","RIGHT",5,3,0.6,4.6,3.2,0.0443606607965193,0.4,0,0,0.2,1,30,30,0,-0.401277590470885,0.166666666666667,-0.366997724988777,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","INTERMEDIATE","LEFT",2,0,0,16,0,-0.562287438544445,0,0,0,0,,30,30,0,-0.401277590470885,0.0666666666666667,-0.406471456537774,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","INTERMEDIATE","MIDDLE",2,1,0.5,14.5,7,0.605290180828888,0.5,0,0,0.5,0,30,30,0,-0.401277590470885,0.0666666666666667,-0.368807662364441,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","INTERMEDIATE","RIGHT",3,0,0,13.3333333333333,0,-1.73120040384432,0,0,0,0,,30,30,0,-0.401277590470885,0.1,-0.464607248250572,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","DEEP","LEFT",7,1,0.142857142857143,29.4285714285714,2.85714285714286,-0.829534496347021,0.142857142857143,0,0.142857142857143,0.142857142857143,0,30,30,0,-0.401277590470885,0.233333333333333,-0.446020849293765,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","DEEP","MIDDLE",1,0,0,21,0,-0.482844899757765,0,0,0,0,,30,30,0,-0.401277590470885,0.0333333333333333,-0.402614759475588,"INSUFFICIENT","OBSERVED","recent"
"00-0040581","DEEP","RIGHT",3,1,0.333333333333333,43.6666666666667,12,0.616798709651145,0.333333333333333,0,0.333333333333333,0.333333333333333,0,30,30,0,-0.401277590470885,0.1,-0.35279776665555,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","BEHIND_LOS","LEFT",6,4,0.666666666666667,-3.16666666666667,0.666666666666667,-0.629025457261984,0.166666666666667,0,0,0,5.25,36,36,0,0.200823483111305,0.166666666666667,0.125382670350097,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","BEHIND_LOS","MIDDLE",2,2,1,-4.5,1.5,0.171079426538199,0.5,0,0,0.5,6,36,36,0,0.200823483111305,0.0555555555555556,0.199863997415398,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","BEHIND_LOS","RIGHT",7,6,0.857142857142857,-3.14285714285714,5.71428571428571,0.168333217317773,0.428571428571429,0,0.142857142857143,0.142857142857143,9.83333333333333,36,36,0,0.200823483111305,0.194444444444444,0.197428977729891,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","SHORT","LEFT",7,6,0.857142857142857,4,10.7142857142857,0.916566609346773,0.571428571428571,0.142857142857143,0.142857142857143,0.285714285714286,9.16666666666667,36,36,0,0.200823483111305,0.194444444444444,0.27560261570307,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","SHORT","MIDDLE",1,0,0,3,0,-0.480379274435109,0,0,0,0,,36,36,0,0.200823483111305,0.0277777777777778,0.189656224790872,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","SHORT","RIGHT",9,6,0.666666666666667,2.88888888888889,9.55555555555556,0.859160522251235,0.555555555555556,0.222222222222222,0.111111111111111,0.333333333333333,12.6666666666667,36,36,0,0.200823483111305,0.25,0.286693531694774,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","INTERMEDIATE","LEFT",1,0,0,18,0,-1.40173603384756,0,0,0,0,,36,36,0,0.200823483111305,0.0277777777777778,0.174552015620176,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","INTERMEDIATE","MIDDLE",0,0,,,,,,,,,,36,36,0,0.200823483111305,0,0.200823483111305,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","INTERMEDIATE","RIGHT",2,0,0,13.5,0,-0.323728136834688,0,0,0,0,,36,36,0,0.200823483111305,0.0555555555555556,0.183902463113047,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","DEEP","LEFT",0,0,,,,,,,,,,36,36,0,0.200823483111305,0,0.200823483111305,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","DEEP","MIDDLE",0,0,,,,,,,,,,36,36,0,0.200823483111305,0,0.200823483111305,"INSUFFICIENT","OBSERVED","recent"
"00-0040583","DEEP","RIGHT",1,0,0,25,0,-2.13553262245841,0,0,0,0,,36,36,0,0.200823483111305,0.0277777777777778,0.162522563347867,"INSUFFICIENT","OBSERVED","recent"
"00-0040584","BEHIND_LOS","LEFT",1,1,1,-3,1,-0.465178463375196,0,0,0,0,4,55,55,0,0.0697177968317759,0.0181818181818182,0.0609490056808419,"INSUFFICIENT","OBSERVED","recent"
"00-0040584","BEHIND_LOS","MIDDLE",1,0,0,-4,0,-0.78879894502461,0,0,0,0,,55,55,0,0.0697177968317759,0.0181818181818182,0.0556437518833105,"INSUFFICIENT","OBSERVED","recent"
"00-0040584","BEHIND_LOS","RIGHT",7,7,1,-3.42857142857143,5.42857142857143,-0.64826071861067,0,0,0,0.142857142857143,8.85714285714286,55,55,0,0.0697177968317759,0.127272727272727,-0.00529488388609161,"INSUFFICIENT","OBSERVED","recent"
"00-0040584","SHORT","LEFT",16,13,0.8125,3.375,6.1875,0.302488628181891,0.625,0,0,0.3125,4.30769230769231,55,55,0,0.0697177968317759,0.290909090909091,0.118722182379168,"WEAK","OBSERVED","recent"
