"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","coverage_rate_pressure","evidence_class","availability","source","family","window"
"00-0031503","PRESSURED",775,0.485161290322581,-0.0890723728730944,0.40258064516129,10.955764075067,4.38297872340426,0.144516129032258,0.0374193548387093,0,0.0541935483870968,0.0438709677419355,3.3460509383378,29,0.9426597582038,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0031568","CLEAN",194,0.54639175257732,-0.201881827727929,0.38659793814433,8.32474226804124,4.43396226415094,0.0670103092783505,0,0,0.0463917525773196,0.0154639175257732,2.39324742268041,8,0.921052631578947,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0031568","PRESSURED",51,0.470588235294118,0.0148038674734602,0.372549019607843,8.88235294117647,7,0.156862745098039,0,0,0.0196078431372549,0.0196078431372549,2.77647058823529,8,0.921052631578947,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0031589","CLEAN",248,0.669354838709677,0.0454459653473747,0.479838709677419,7.65322580645161,5.40361445783133,0.104838709677419,0,0,0.0282258064516129,0.0201612903225806,2.69663306451613,12,0.915760869565217,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0031589","PRESSURED",89,0.370786516853933,-0.457249834303822,0.224719101123595,7.96629213483146,5,0.0561797752808989,0,0,0.0674157303370787,0.044943820224719,3.83366292134831,10,0.915760869565217,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0031800","CLEAN",674,0.706231454005935,0.20294392157492,0.525222551928783,7.58753709198813,5.40756302521009,0.13946587537092,0,0,0.0207715133531157,0.0370919881305638,2.69451632047478,24,0.941062801932367,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0031800","PRESSURED",300,0.436666666666666,-0.327125591141491,0.3,9.50519031141868,5.09160305343512,0.13,0.0366666666666664,0,0.0466666666666667,0.0466666666666667,3.4896955017301,24,0.941062801932367,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032156","CLEAN",913,0.624315443592552,0.00771518500037159,0.455640744797371,7.45564074479737,5.1280701754386,0.120481927710843,0,0,0.0295728368017525,0.036144578313253,2.5667848518112,20,0.940448569218871,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032156","PRESSURED",303,0.452145214521452,-0.068138615796108,0.353135313531353,9.10884353741496,4.33576642335766,0.118811881188119,0.0264026402640263,0,0.0165016501650165,0.0363036303630363,3.06461824324324,20,0.940448569218871,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032245","CLEAN",81,0.617283950617284,-0.292381873667665,0.320987654320988,5.54320987654321,4.16,0.0864197530864197,0,0,0.0246913580246914,0,2.58698765432099,6,0.953703703703704,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032245","PRESSURED",22,0.5,-0.539435154116861,0.409090909090909,7.63636363636363,6.27272727272727,0.0454545454545455,0,0,0.0454545454545455,0.0454545454545455,2.96177272727273,5,0.953703703703704,"INSUFFICIENT","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032268","CLEAN",1552,0.679123711340206,0.219929346446159,0.516752577319588,8.70682989690722,4.80816714150048,0.163659793814433,0,0,0.0212628865979381,0.0483247422680413,2.55078479381443,31,0.933241252302026,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032268","PRESSURED",475,0.454736842105264,-0.162483749120736,0.36,10.5805739514349,5.20833333333333,0.143157894736842,0.046315789473684,0,0.04,0.0273684210526316,3.48628318584071,31,0.933241252302026,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032434","CLEAN",249,0.622489959839358,-0.0672952496360061,0.42570281124498,6.4859437751004,5.91612903225806,0.1285140562249,0,0,0.0281124497991968,0.036144578313253,2.39693172690763,14,0.939306358381503,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032434","PRESSURED",76,0.368421052631579,-0.506263150328452,0.223684210526316,6.91780821917808,7.21428571428571,0.0657894736842105,0.0394736842105263,0,0.0263157894736842,0.0263157894736842,2.98728767123288,10,0.939306358381503,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032436","CLEAN",265,0.645283018867925,0.117466160206845,0.445283018867925,7.4,4.88888888888889,0.120754716981132,0,0,0.0226415094339623,0.0339622641509434,2.4593358490566,15,0.907407407407407,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032436","PRESSURED",127,0.456692913385827,-0.149409162242649,0.322834645669291,9.54032258064516,4.20689655172414,0.149606299212598,0.0236220472440945,0,0.031496062992126,0.0551181102362205,3.20785483870968,12,0.907407407407407,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032784","CLEAN",70,0.657142857142857,0.00413932852155221,0.442857142857143,7.07142857142857,4.80434782608696,0.128571428571429,0,0,0.0285714285714286,0.0285714285714286,2.52215714285714,4,0.926605504587156,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032784","PRESSURED",31,0.451612903225806,-0.380714776659114,0.354838709677419,10.2258064516129,5.42857142857143,0.129032258064516,0,0,0.161290322580645,0.0645161290322581,3.32261290322581,4,0.926605504587156,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032950","CLEAN",2478,0.680790960451977,0.204925889698095,0.514931396287329,7.49616471538151,4.742145820984,0.118240516545601,0,0,0.0177562550443907,0.0468119451170298,2.48487207425343,32,0.936550253265796,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0032950","PRESSURED",1035,0.489855072463768,-0.0261685617704085,0.37487922705314,9.75049504950496,4.6094674556213,0.130434782608696,0.0241545893719806,0,0.0270531400966184,0.0415458937198068,3.2964668644906,32,0.936550253265796,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033077","CLEAN",3413,0.721066510401406,0.28988986989214,0.54790506885438,7.740697333724,4.77326290125965,0.145326692059771,0,0,0.0178728391444477,0.0518605332552006,2.57307385697538,31,0.961072492552135,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033077","PRESSURED",1426,0.507012622720897,-0.0425996151587092,0.391304347826087,9.08314606741573,5.35269709543569,0.135343618513324,0.0638148667601683,0,0.0217391304347825,0.0462833099579243,3.21479506357517,31,0.961072492552135,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033104","CLEAN",238,0.689075630252101,0.155576054549685,0.487394957983193,7.10084033613445,5.15853658536586,0.100840336134454,0,0,0.0126050420168067,0.0210084033613446,2.62366386554622,12,0.871536523929471,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033104","PRESSURED",108,0.546296296296296,0.211802292907398,0.435185185185185,7.78703703703704,3.88135593220339,0.0925925925925926,0,0,0.0185185185185185,0.0277777777777778,3.52578703703704,10,0.871536523929471,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033106","CLEAN",3747,0.73125166800107,0.345444418924709,0.557245796637309,6.8134507606085,5.83759124087591,0.166533226581265,0,0,0.0152121697357885,0.0563117160394981,2.58891353082466,32,0.965919445963186,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033106","PRESSURED",1553,0.450740502253703,-0.204921525095149,0.341918866709594,7.84250343878954,6.01285714285714,0.126851255634256,0.0637475853187387,0,0.0289761751448809,0.0289761751448808,3.10770515463918,32,0.965919445963186,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033108","CLEAN",89,0.685393258426966,0.135129843385374,0.561797752808989,9.97752808988764,3.59016393442623,0.146067415730337,0,0,0.0337078651685393,0.0337078651685393,2.34842696629213,5,0.875862068965517,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033108","PRESSURED",38,0.473684210526316,-0.206166760553361,0.31578947368421,10.5,3.27777777777778,0.0526315789473684,0,0,0.0263157894736842,0.0263157894736842,2.61094736842105,5,0.875862068965517,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033119","CLEAN",1537,0.700065061808718,0.16568054109406,0.49772283669486,6.97722836694861,4.73791821561339,0.117761873780091,0,0,0.0123617436564737,0.0377358490566035,2.58351564537158,26,0.94639175257732,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033119","PRESSURED",758,0.4155672823219,-0.171432977638144,0.346965699208443,9.72166427546628,6.23492063492064,0.138522427440633,0.0804749340369388,0,0.0171503957783641,0.0237467018469658,3.45010488505747,27,0.94639175257732,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033275","CLEAN",239,0.606694560669456,-0.0750698339701598,0.410041841004184,7.69874476987447,5.48275862068966,0.133891213389121,0,0,0.0334728033472803,0.0125523012552301,2.38843933054393,13,0.950819672131147,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033275","PRESSURED",109,0.36697247706422,-0.460721301978087,0.26605504587156,10.9795918367347,7.15,0.165137614678899,0.100917431192661,0,0.073394495412844,0.0275229357798165,3.11287628865979,13,0.950819672131147,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033319","CLEAN",530,0.741509433962264,0.357905677485427,0.552830188679245,7.12075471698113,5.84732824427481,0.186792452830189,0,0,0.030188679245283,0.0452830188679245,2.51369811320755,17,0.957647058823529,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033319","PRESSURED",284,0.492957746478873,-0.161241962524087,0.376760563380282,7.24264705882353,6.08571428571428,0.137323943661972,0.0422535211267605,0,0.0528169014084507,0.0352112676056337,3.07218315018315,17,0.957647058823529,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033357","CLEAN",202,0.693069306930693,0.290021518087362,0.524752475247525,8.00990099009901,5.75714285714286,0.198019801980198,0,0,0.0297029702970297,0.0544554455445544,2.67393564356436,23,0.919402985074627,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033357","PRESSURED",106,0.518867924528302,-0.106470510905343,0.405660377358491,8.78846153846154,4.52727272727273,0.160377358490566,0.0188679245283019,0,0.0283018867924528,0.00943396226415094,3.15579807692308,17,0.919402985074627,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033537","CLEAN",1597,0.740137758296806,0.328861882821981,0.558547276142767,7.84283030682529,5.06175972927242,0.15090795241077,0,0,0.0137758296806512,0.0532247964934251,2.54418973074515,30,0.923441199684294,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033537","PRESSURED",743,0.464333781965007,-0.118022097188353,0.374158815612382,11.0894660894661,4.87246376811594,0.138627187079408,0.067294751009422,0,0.034993270524899,0.05114401076716,3.80147536231884,30,0.923441199684294,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033662","CLEAN",443,0.659142212189616,0.00196017923730202,0.451467268623025,6.82618510158013,5.03424657534247,0.110609480812641,0,0,0.0203160270880362,0.0270880361173815,2.30784650112867,15,0.983844911147011,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033662","PRESSURED",166,0.433734939759036,-0.326851662421592,0.325301204819277,8.84105960264901,5.125,0.120481927710843,0.0903614457831325,0,0.0301204819277108,0.0481927710843374,2.80274834437086,13,0.983844911147011,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033869","CLEAN",1481,0.688723835246455,0.151274501300232,0.506414584740041,7.79000675219446,4.67941176470588,0.12964213369345,0,0,0.024983119513842,0.0432140445644834,2.4958528021607,28,0.940632603406326,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033869","PRESSURED",452,0.495575221238938,-0.0303705369881561,0.389380530973451,10.1123595505618,4.41517857142857,0.119469026548673,0.0154867256637168,0,0.0243362831858407,0.0309734513274336,3.21553483146067,27,0.940632603406326,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033873","CLEAN",3349,0.733054643177068,0.342997352869526,0.578978799641684,6.66318303971334,6.359266802444,0.15258286055539,0,0,0.0155270229919379,0.0567333532397729,2.448942284689,31,0.975220151546181,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033873","PRESSURED",1413,0.451521585279547,0.022342942031639,0.367303609341826,10.2948328267477,5.60344827586207,0.145789101203114,0.068648266100495,0,0.0233545647558386,0.0544939844302902,3.68835079726651,31,0.975220151546181,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033899","CLEAN",342,0.599415204678363,-0.0107183341703082,0.409356725146199,8.6345029239766,5.49756097560975,0.137426900584795,0,0,0.0380116959064326,0.0263157894736842,2.69472514619883,12,0.924731182795699,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033899","PRESSURED",174,0.402298850574713,-0.456233658042317,0.252873563218391,10.0459770114943,5.37142857142857,0.126436781609195,0,0,0.0632183908045977,0.0114942528735632,3.18191379310345,12,0.924731182795699,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033936","CLEAN",393,0.674300254452926,0.201899546091959,0.526717557251908,6.84732824427481,5.76603773584906,0.139949109414758,0,0,0.0178117048346056,0.0407124681933843,2.45765139949109,17,0.923452768729642,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033936","PRESSURED",174,0.431034482758621,-0.312522651848332,0.298850574712644,7.875,4.98666666666667,0.0632183908045977,0.0344827586206897,0,0.0402298850574713,0.0172413793103448,2.91507738095238,17,0.923452768729642,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033949","CLEAN",406,0.677339901477832,0.0474934875657983,0.45320197044335,7.61083743842365,3.88727272727273,0.108374384236453,0,0,0.0270935960591133,0.0320197044334975,2.53865763546798,20,0.98993288590604,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033949","PRESSURED",184,0.41304347826087,-0.537551725040813,0.28804347826087,8.67763157894737,4.31578947368421,0.114130434782609,0.173913043478261,0,0.0217391304347826,0.0217391304347826,3.46088961038961,19,0.98993288590604,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033958","CLEAN",117,0.615384615384616,-0.352390961648711,0.384615384615385,6.70940170940171,3.73611111111111,0.0683760683760684,0,0,0.0427350427350427,0.0256410256410256,2.46229914529915,11,0.93491124260355,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0033958","PRESSURED",41,0.292682926829268,-0.929846342295272,0.170731707317073,9.975,4,0.024390243902439,0.024390243902439,0,0.195121951219512,0.024390243902439,3.41456097560976,11,0.93491124260355,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034177","CLEAN",174,0.695402298850575,-0.032885513818215,0.402298850574713,4.20689655172414,4.94214876033058,0.0689655172413793,0,0,0.0344827586206896,0.0172413793103448,2.259,9,0.995901639344262,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034177","PRESSURED",69,0.289855072463768,-0.789061932760439,0.188405797101449,13.1379310344828,2.7,0.101449275362319,0.159420289855072,0,0.101449275362319,0.0289855072463768,2.91150877192982,9,0.995901639344262,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034343","CLEAN",320,0.6125,-0.123991331212779,0.415625,8.00625,4.47448979591837,0.109375,0,0,0.04375,0.034375,2.479315625,16,0.893542757417103,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034343","PRESSURED",192,0.421875,-0.382264764201545,0.322916666666667,8.95833333333333,5.2716049382716,0.0989583333333333,0,0,0.0364583333333333,0.00520833333333333,3.15521875,16,0.893542757417103,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034401","CLEAN",229,0.663755458515284,-0.0440659172516887,0.475982532751092,6.2707423580786,6.17763157894737,0.11353711790393,0,0,0.0349344978165939,0.0262008733624454,2.60903056768559,11,0.961424332344214,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034401","PRESSURED",95,0.494736842105263,-0.0160294186469213,0.421052631578947,8.09473684210526,5.91489361702128,0.168421052631579,0,0,0.0526315789473684,0.031578947368421,3.03076842105263,7,0.961424332344214,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034577","CLEAN",489,0.683026584867076,0.178989147269947,0.535787321063395,6.67484662576687,5.53892215568862,0.122699386503067,0,0,0.0265848670756646,0.0286298568507158,2.51205112474438,16,0.921671018276762,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034577","PRESSURED",217,0.497695852534562,-0.0531750693519811,0.382488479262673,10.1797235023041,4.66666666666667,0.133640552995392,0,0,0.0368663594470046,0.0552995391705069,3.2098202764977,16,0.921671018276762,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034771","CLEAN",495,0.717171717171717,0.109365188003314,0.521212121212121,7.25656565656565,5.07887323943662,0.117171717171717,0,0,0.0323232323232323,0.0404040404040404,2.42989068825911,17,0.979193758127438,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034771","PRESSURED",258,0.465116279069767,-0.226331733515795,0.294573643410853,7.97907949790795,5.825,0.112403100775194,0.0736434108527133,0,0.0232558139534884,0.0387596899224806,3.11793277310924,17,0.979193758127438,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034796","CLEAN",2113,0.704212020823473,0.342603827588259,0.549929010884997,8.44912446758164,5.30510752688172,0.163748225272125,0,0,0.0184571699006153,0.0695693327023191,2.59637565135007,29,0.957069076823757,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034796","PRESSURED",852,0.44718309859155,-0.129652930048627,0.374413145539906,9.65079365079365,5.6482939632546,0.146713615023474,0.112676056338027,0,0.0199530516431925,0.0469483568075118,3.82247486772487,29,0.957069076823757,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034855","CLEAN",3019,0.678039085789996,0.223213190222298,0.513415038092083,8.01391189135475,5.40595994137762,0.157668102020537,0,0,0.0238489566081484,0.0513415038092083,2.51287404706662,32,0.959610358755049,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034855","PRESSURED",1020,0.444117647058824,-0.205170474397357,0.330392156862745,8.99115044247788,5.72626931567329,0.134313725490196,0.113725490196078,0,0.0284313725490196,0.0411764705882353,3.45391009988901,32,0.959610358755049,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034857","CLEAN",2969,0.711350623105422,0.274135092537804,0.5503536544291,7.67093297406535,5.17850378787879,0.147187605254294,0,0,0.0198720107780397,0.0501852475581003,2.54495584765757,31,0.964948932219127,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034857","PRESSURED",1188,0.422558922558922,-0.0339730068989376,0.360269360269361,11.5126126126126,4.73705179282869,0.147306397306397,0.0656565656565654,0,0.0294612794612795,0.0597643097643098,3.76330207394049,31,0.964948932219127,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034869","CLEAN",1949,0.700359158542843,0.239150743664673,0.53719856336583,7.97689938398358,5.46774193548387,0.167265264238071,0,0,0.0241149307337096,0.043099025141098,2.6147659137577,31,0.952991452991453,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034869","PRESSURED",950,0.422105263157895,-0.33952179983941,0.325263157894737,8.7963176064442,5.12468827930175,0.117894736842105,0.085263157894737,0,0.0368421052631579,0.0410526315789474,3.47974798619102,31,0.952991452991453,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034899","CLEAN",58,0.586206896551724,-0.277502371350381,0.379310344827586,9.91379310344827,4.97058823529412,0.137931034482759,0,0,0.0689655172413793,0,2.65286206896552,4,0.912280701754386,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034899","PRESSURED",46,0.58695652173913,0.0903152667665122,0.456521739130435,6.65217391304348,4.77777777777778,0.0652173913043478,0,0,0.0217391304347826,0.0217391304347826,3.33423913043478,3,0.912280701754386,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034955","CLEAN",118,0.635593220338983,-0.035868663071633,0.423728813559322,8.02542372881356,3.97333333333333,0.0847457627118644,0,0,0.0423728813559322,0.0254237288135593,2.54555084745763,8,0.95,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0034955","PRESSURED",53,0.433962264150943,-0.644943107499321,0.283018867924528,9.18,5.8695652173913,0.0754716981132075,0.0566037735849056,0,0.0754716981132076,0.0188679245283019,3.2036,8,0.95,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
