"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","deep_share","behind_los_share","read_share","evidence_class","availability","source","family","window"
"00-0033319","SECOND_READ",7,0.571428571428571,-1.38662102504999,0.285714285714286,10.7142857142857,0.75,0,0,0,0.285714285714286,0,3.40642857142857,5,0.142857142857143,0,0.037037037037037,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033357","CHECKDOWN",2,0,-0.539575218339451,0,5,,0,0,0,0,0,3.9015,2,0,0,0.0476190476190476,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033357","DESIGNED",5,0.8,0.147472189413384,0.4,0.8,6.25,0.2,0,0,0,0,2.2362,5,0,0.8,0.119047619047619,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033357","FIRST_READ",24,0.708333333333333,1.001312446196,0.708333333333333,16.25,6.23529411764706,0.291666666666667,0,0,0.0416666666666667,0.125,2.59579166666667,17,0.25,0,0.571428571428571,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033357","PRE_SNAP_OR_ZERO",4,0,-0.751645821539569,0,-3,,0,0.5,0,0,0,2.1,3,0,1,0.0952380952380952,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033357","SCRAMBLE_DRILL",2,0,-2.1193036814691,0,0.5,,0,0,0,0,0,3.6,2,0,0,0.0476190476190476,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033357","SECOND_READ",5,0.4,-0.765251216199249,0.4,15.8,0.5,0.2,0,0,0,0.2,3.0418,5,0.4,0.2,0.119047619047619,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033537","CHECKDOWN",82,0.841463414634146,-0.0339443739738922,0.378048780487805,1.20731707317073,5.65217391304348,0.0365853658536585,0,0,0,0,3.01563414634146,14,0,0.280487804878049,0.136894824707846,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033537","DESIGNED",51,0.88235294117647,0.0375398409713966,0.352941176470588,-2.66666666666667,8.97777777777778,0.0588235294117647,0,0,0,0,2.16064705882353,14,0,0.843137254901961,0.0851419031719533,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033537","FIRST_READ",304,0.618421052631579,0.150002295727684,0.506578947368421,10.5296052631579,3.86702127659575,0.141447368421053,0,0,0.0296052631578948,0.0493421052631579,2.42846052631579,14,0.144736842105263,0.0526315789473684,0.507512520868113,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033537","PRE_SNAP_OR_ZERO",59,0,-1.70801549007203,0,6.5,,0,0.830508474576271,0,0.0169491525423729,0,3.725,10,0,0.3,0.0984974958263773,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033537","SCRAMBLE_DRILL",63,0.317460317460318,-0.442754706160904,0.253968253968254,9.48387096774194,2.1,0.0476190476190476,0.0158730158730159,0,0.0158730158730159,0.0317460317460317,5.49922950819672,14,0.0967741935483871,0.0806451612903226,0.105175292153589,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033537","SECOND_READ",40,0.475,-0.0845606538894538,0.375,13.175,2.63157894736842,0.1,0,0,0.025,0.05,3.411,12,0.2,0,0.0667779632721202,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033662","CHECKDOWN",65,0.753846153846154,-0.144887301738188,0.446153846153846,0.723076923076923,6.53061224489796,0.0153846153846154,0,0,0.0153846153846154,0,2.66633846153846,13,0,0.307692307692308,0.117967332123412,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033662","DESIGNED",55,0.8,-0.0145905034860486,0.381818181818182,-3.12727272727273,10.2954545454545,0.109090909090909,0,0,0,0,1.53036363636364,11,0,0.909090909090909,0.0998185117967332,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033662","FIRST_READ",328,0.588414634146342,-0.0389716856236336,0.439024390243902,10.2317073170732,3.76165803108808,0.13109756097561,0,0,0.0335365853658537,0.0304878048780488,2.32812195121951,15,0.152439024390244,0.0457317073170732,0.595281306715064,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033662","PRE_SNAP_OR_ZERO",21,0,-1.93591693862338,0,-2.83333333333333,,0,0.714285714285714,0,0,0,2.46666666666667,9,0,0.833333333333333,0.0381125226860254,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033662","SCRAMBLE_DRILL",22,0.318181818181818,-0.226144470780854,0.318181818181818,9.13636363636363,0.571428571428571,0.0454545454545455,0,0,0,0.0909090909090909,4.08213636363636,11,0.0909090909090909,0.0909090909090909,0.0399274047186933,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033662","SECOND_READ",60,0.666666666666667,0.172092421480201,0.5,8.38333333333333,3.075,0.166666666666667,0,0,0.0166666666666666,0.0833333333333333,2.83625,10,0.0833333333333333,0.0333333333333333,0.108892921960073,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033869","CHECKDOWN",45,0.844444444444444,0.0605089304773059,0.466666666666667,0.711111111111111,6.71052631578947,0.0222222222222222,0,0,0,0,2.93253333333333,11,0,0.311111111111111,0.128205128205128,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033869","DESIGNED",24,0.833333333333333,0.0580355775280637,0.333333333333333,-2.95833333333333,10.9,0.0416666666666667,0,0,0,0.0416666666666667,1.689125,6,0,0.958333333333333,0.0683760683760684,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033869","FIRST_READ",216,0.62037037037037,0.132661092104236,0.490740740740741,11.537037037037,3.24626865671642,0.143518518518519,0,0,0.0416666666666667,0.0601851851851852,2.46716666666667,12,0.189814814814815,0.0462962962962963,0.615384615384615,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033869","PRE_SNAP_OR_ZERO",8,0,-1.83434866631015,0,4,,0,0.75,0,0,0,4.6,4,0,0.5,0.0227920227920228,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033869","SCRAMBLE_DRILL",11,0.363636363636364,-0.259473035217855,0.272727272727273,12,1,0.0909090909090909,0.0909090909090909,0,0,0,5.1982,5,0.2,0,0.0313390313390313,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033869","SECOND_READ",47,0.680851063829787,0.395843657907247,0.553191489361702,11.7872340425532,1.09375,0.148936170212766,0,0,0.0212765957446809,0,3.20793617021277,10,0.212765957446809,0.0212765957446809,0.133903133903134,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
"00-0033873","CHECKDOWN",278,0.773381294964029,-0.0122593434347543,0.435251798561151,-0.16546762589928,7.3906976744186,0.0647482014388489,0,0,0.00359712230215829,0.00719424460431657,3.07116967509025,30,0,0.453237410071942,0.115592515592516,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_progression","career"
