"gsis_id","depth_bin","field_third","attempts","completions","completion_pct","air_yards","yards_per_attempt","epa_per_attempt_raw","success_rate","td_rate","int_rate","explosive_rate","first_down_rate","yac","attempts_total","attempts_charted","attempts_uncharted","epa_overall","attempt_share","epa_per_attempt","evidence_class","output_class","window"
"00-0035704","INTERMEDIATE","MIDDLE",15,9,0.6,13.4,12.3333333333333,0.786375572904944,0.6,0.0666666666666667,0,0.4,0.533333333333333,7.44444444444444,259,259,0,-0.0188496310818796,0.0579150579150579,0.142195409715485,"WEAK","OBSERVED","recent"
"00-0035704","INTERMEDIATE","RIGHT",13,4,0.307692307692308,14.4615384615385,5.53846153846154,0.184760899591018,0.384615384615385,0,0.0769230769230769,0.307692307692308,0.307692307692308,0.75,259,259,0,-0.0188496310818796,0.0501930501930502,0.0174097784900062,"INSUFFICIENT","OBSERVED","recent"
"00-0035704","DEEP","LEFT",13,3,0.230769230769231,27.2307692307692,5.61538461538462,-0.300227128231199,0.230769230769231,0.0769230769230769,0.230769230769231,0.230769230769231,0.230769230769231,0.666666666666667,259,259,0,-0.0188496310818796,0.0501930501930502,-0.0689579524920325,"INSUFFICIENT","OBSERVED","recent"
"00-0035704","DEEP","MIDDLE",4,0,0,25.75,0,-1.11035530857043,0,0,0.25,0,0,,259,259,0,-0.0188496310818796,0.0154440154440154,-0.0870687359249142,"INSUFFICIENT","OBSERVED","recent"
"00-0035704","DEEP","RIGHT",14,4,0.285714285714286,32.0714285714286,10.1428571428571,0.375384029400136,0.285714285714286,0.142857142857143,0,0.285714285714286,0.285714285714286,3.75,259,259,0,-0.0188496310818796,0.0540540540540541,0.055735115495799,"INSUFFICIENT","OBSERVED","recent"
"00-0035710","BEHIND_LOS","LEFT",63,47,0.746031746031746,-3.73015873015873,5.44444444444445,-0.103953151804378,0.476190476190476,0,0.0317460317460318,0.111111111111111,0.253968253968254,11.0212765957447,879,879,0,0.119616920925669,0.0716723549488055,0.00510542025905956,"MODERATE","OBSERVED","recent"
"00-0035710","BEHIND_LOS","MIDDLE",19,11,0.578947368421053,-4.1578947368421,3.89473684210526,-0.30014436585452,0.31578947368421,0.0526315789473684,0,0.105263157894737,0.210526315789474,11,879,879,0,0.119616920925669,0.0216154721274175,0.018661674738029,"WEAK","OBSERVED","recent"
"00-0035710","BEHIND_LOS","RIGHT",61,46,0.754098360655738,-3.0655737704918,4.32786885245902,-0.101987592183076,0.39344262295082,0.0327868852459016,0.0327868852459016,0.0655737704918033,0.262295081967213,8.60869565217391,879,879,0,0.119616920925669,0.0693970420932878,0.00789894324274815,"MODERATE","OBSERVED","recent"
"00-0035710","SHORT","LEFT",214,166,0.775700934579439,4.34579439252336,5.96261682242991,0.0886269011055345,0.532710280373832,0.0233644859813084,0.0140186915887851,0.0373831775700935,0.294392523364486,3.36144578313253,879,879,0,0.119616920925669,0.243458475540387,0.0954130368325713,"STRONG","OBSERVED","recent"
"00-0035710","SHORT","MIDDLE",83,61,0.734939759036145,4.95180722891566,6.31325301204819,0.154453377897052,0.55421686746988,0.072289156626506,0.0240963855421687,0.0481927710843374,0.385542168674699,3.65573770491803,879,879,0,0.119616920925669,0.0944254835039818,0.139836682664304,"MODERATE","OBSERVED","recent"
"00-0035710","SHORT","RIGHT",176,127,0.721590909090909,3.89204545454545,5.50568181818182,0.0376467538083836,0.471590909090909,0.0340909090909091,0.0113636363636364,0.0340909090909091,0.272727272727273,3.8740157480315,879,879,0,0.119616920925669,0.200227531285552,0.0584866268043037,"STRONG","OBSERVED","recent"
"00-0035710","INTERMEDIATE","LEFT",67,41,0.611940298507463,14.5671641791045,10.8358208955224,0.682730613093423,0.611940298507463,0.0149253731343283,0,0.358208955223881,0.582089552238806,3.09756097560976,879,879,0,0.119616920925669,0.0762229806598407,0.41669264828976,"MODERATE","OBSERVED","recent"
"00-0035710","INTERMEDIATE","MIDDLE",57,35,0.614035087719298,13.7894736842105,10.0350877192982,0.340117240959964,0.596491228070175,0.0350877192982456,0.0526315789473684,0.333333333333333,0.578947368421053,2.45714285714286,879,879,0,0.119616920925669,0.0648464163822526,0.22704015376289,"MODERATE","OBSERVED","recent"
"00-0035710","INTERMEDIATE","RIGHT",56,24,0.428571428571429,13.4285714285714,6.91071428571429,-0.0795490522286213,0.428571428571429,0.0178571428571428,0.0357142857142857,0.196428571428571,0.410714285714286,2.375,879,879,0,0.119616920925669,0.0637087599544937,0.0234678304373911,"MODERATE","OBSERVED","recent"
"00-0035710","DEEP","LEFT",44,13,0.295454545454545,30.0681818181818,10.25,0.228273058708699,0.272727272727273,0.0454545454545455,0.0454545454545455,0.295454545454545,0.272727272727273,6.76923076923077,879,879,0,0.119616920925669,0.0500568828213879,0.165586825372336,"MODERATE","OBSERVED","recent"
"00-0035710","DEEP","MIDDLE",14,7,0.5,34.9285714285714,17.4285714285714,0.782507983414689,0.5,0.142857142857143,0.0714285714285715,0.5,0.5,4.85714285714286,879,879,0,0.119616920925669,0.0159271899886234,0.245028743558727,"INSUFFICIENT","OBSERVED","recent"
"00-0035710","DEEP","RIGHT",25,7,0.28,33.12,10,0.14122716085054,0.28,0.04,0.08,0.28,0.28,4,879,879,0,0.119616920925669,0.0284414106939704,0.125972873844749,"WEAK","OBSERVED","recent"
"00-0035993","BEHIND_LOS","LEFT",19,15,0.789473684210526,-3.78947368421053,4.31578947368421,-0.24127079345482,0.263157894736842,0.0526315789473684,0,0,0.105263157894737,9,235,235,0,0.099863845717186,0.0808510638297872,0.0178188059163239,"WEAK","OBSERVED","recent"
"00-0035993","BEHIND_LOS","MIDDLE",2,1,0.5,-2.5,1,-0.818390341009945,0,0,0,0,0,3,235,235,0,0.099863845717186,0.00851063829787234,0.0702427429195367,"INSUFFICIENT","OBSERVED","recent"
"00-0035993","BEHIND_LOS","RIGHT",20,16,0.8,-3.35,2.45,-0.534587545345526,0.3,0,0,0,0.1,6.75,235,235,0,0.099863845717186,0.0851063829787234,-0.058749002048492,"WEAK","OBSERVED","recent"
"00-0035993","SHORT","LEFT",37,27,0.72972972972973,4.86486486486486,5.24324324324324,0.329236701356876,0.45945945945946,0.135135135135135,0,0.027027027027027,0.351351351351351,2.25925925925926,235,235,0,0.099863845717186,0.157446808510638,0.187356584466346,"WEAK","OBSERVED","recent"
"00-0035993","SHORT","MIDDLE",35,26,0.742857142857143,4.54285714285714,6.42857142857143,-0.0388107255919342,0.485714285714286,0,0.0285714285714286,0.0285714285714286,0.314285714285714,4.34615384615385,235,235,0,0.099863845717186,0.148936170212766,0.048773214182247,"WEAK","OBSERVED","recent"
"00-0035993","SHORT","RIGHT",46,34,0.739130434782609,4.47826086956522,5,0.158905697738468,0.5,0,0,0.0434782608695652,0.304347826086957,2.58823529411765,235,235,0,0.099863845717186,0.195744680851064,0.125485781500007,"MODERATE","OBSERVED","recent"
"00-0035993","INTERMEDIATE","LEFT",18,13,0.722222222222222,13.7222222222222,11.3888888888889,0.716086569971294,0.722222222222222,0,0,0.277777777777778,0.611111111111111,1.53846153846154,235,235,0,0.099863845717186,0.0765957446808511,0.242069089775826,"WEAK","OBSERVED","recent"
"00-0035993","INTERMEDIATE","MIDDLE",12,9,0.75,13.75,11.75,0.685927575386207,0.75,0.0833333333333333,0.0833333333333333,0.416666666666667,0.75,1.66666666666667,235,235,0,0.099863845717186,0.051063829787234,0.197541133995356,"INSUFFICIENT","OBSERVED","recent"
"00-0035993","INTERMEDIATE","RIGHT",30,16,0.533333333333333,14.4666666666667,9.03333333333333,0.39924794739406,0.533333333333333,0.0333333333333333,0,0.3,0.5,1.875,235,235,0,0.099863845717186,0.127659574468085,0.199658546276144,"WEAK","OBSERVED","recent"
"00-0035993","DEEP","LEFT",7,1,0.142857142857143,25.7142857142857,3.28571428571429,-1.0682946524799,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0,235,235,0,0.099863845717186,0.0297872340425532,-0.0221825645422111,"INSUFFICIENT","OBSERVED","recent"
"00-0035993","DEEP","MIDDLE",1,0,0,40,0,-0.505414012586698,0,0,0,0,0,,235,235,0,0.099863845717186,0.00425531914893617,0.0899412578761387,"INSUFFICIENT","OBSERVED","recent"
"00-0035993","DEEP","RIGHT",8,1,0.125,30.875,4.5,-0.358376906042395,0.125,0,0,0.125,0.125,7,235,235,0,0.099863845717186,0.0340425531914894,0.0459531690395883,"INSUFFICIENT","OBSERVED","recent"
"00-0036212","BEHIND_LOS","LEFT",145,127,0.875862068965517,-3.56551724137931,4.46206896551724,-0.142967468697759,0.4,0.0413793103448276,0,0.0413793103448276,0.193103448275862,8.69291338582677,1337,1337,0,0.255801329832746,0.108451757666417,-0.0262546496156598,"STRONG","OBSERVED","recent"
"00-0036212","BEHIND_LOS","MIDDLE",39,33,0.846153846153846,-3.48717948717949,5.12820512820513,0.124710646314789,0.538461538461538,0.0512820512820513,0,0.0512820512820513,0.307692307692308,9.42424242424242,1337,1337,0,0.255801329832746,0.0291697830964847,0.204159545416581,"WEAK","OBSERVED","recent"
"00-0036212","BEHIND_LOS","RIGHT",135,115,0.851851851851852,-3.38518518518518,5.2962962962963,0.0688666958020609,0.392592592592593,0.0296296296296296,0,0.0666666666666667,0.214814814814815,9.55652173913044,1337,1337,0,0.255801329832746,0.100972326103216,0.126385044734579,"STRONG","OBSERVED","recent"
"00-0036212","SHORT","LEFT",248,165,0.665322580645161,4.15725806451613,5.63306451612903,0.0503590426077177,0.540322580645161,0.0362903225806452,0.0161290322580645,0.0604838709677419,0.350806451612903,4.4,1337,1337,0,0.255801329832746,0.18548990276739,0.0903802673918141,"STRONG","OBSERVED","recent"
"00-0036212","SHORT","MIDDLE",117,86,0.735042735042735,5.27350427350427,7.35042735042735,0.423850818020694,0.615384615384615,0.0854700854700855,0.00854700854700855,0.11965811965812,0.435897435897436,4.65116279069767,1337,1337,0,0.255801329832746,0.087509349289454,0.36688488982139,"STRONG","OBSERVED","recent"
"00-0036212","SHORT","RIGHT",232,177,0.762931034482759,4.02586206896552,5.76724137931034,0.229128989476126,0.560344827586207,0.0603448275862069,0.0172413793103448,0.0474137931034483,0.392241379310345,3.71751412429379,1337,1337,0,0.255801329832746,0.173522812266268,0.234609607357623,"STRONG","OBSERVED","recent"
"00-0036212","INTERMEDIATE","LEFT",114,60,0.526315789473684,14.1491228070175,8.6140350877193,0.266548283921469,0.508771929824561,0.0263157894736842,0.0263157894736842,0.271929824561404,0.5,2.1,1337,1337,0,0.255801329832746,0.0852655198204936,0.262842437683979,"STRONG","OBSERVED","recent"
"00-0036212","INTERMEDIATE","MIDDLE",98,74,0.755102040816327,13.6632653061224,13.1122448979592,0.844599946280549,0.744897959183673,0.0306122448979592,0.0510204081632653,0.428571428571429,0.755102040816327,3.89189189189189,1337,1337,0,0.255801329832746,0.0732984293193717,0.621005534971257,"MODERATE","OBSERVED","recent"
"00-0036212","INTERMEDIATE","RIGHT",84,50,0.595238095238095,14.3333333333333,10.2380952380952,0.611680949613972,0.595238095238095,0.0357142857142857,0.0357142857142857,0.297619047619048,0.571428571428572,2.98,1337,1337,0,0.255801329832746,0.06282722513089,0.463397774705128,"MODERATE","OBSERVED","recent"
"00-0036212","DEEP","LEFT",57,20,0.350877192982456,29.6842105263158,13.4035087719298,0.341360294968445,0.350877192982456,0.105263157894737,0.175438596491228,0.350877192982456,0.350877192982456,9.15,1337,1337,0,0.255801329832746,0.0426327599102468,0.297483902591164,"MODERATE","OBSERVED","recent"
"00-0036212","DEEP","MIDDLE",11,6,0.545454545454545,26.8181818181818,21.9090909090909,1.16245303105626,0.545454545454545,0.181818181818182,0.0909090909090909,0.545454545454545,0.545454545454545,18,1337,1337,0,0.255801329832746,0.00822737471952132,0.396268494811038,"INSUFFICIENT","OBSERVED","recent"
"00-0036212","DEEP","RIGHT",57,26,0.456140350877193,27.2280701754386,15.1228070175439,0.641322964025771,0.43859649122807,0.105263157894737,0.087719298245614,0.456140350877193,0.456140350877193,5.46153846153846,1337,1337,0,0.255801329832746,0.0426327599102468,0.443619561875502,"MODERATE","OBSERVED","recent"
"00-0036264","BEHIND_LOS","LEFT",126,98,0.777777777777778,-3.95238095238095,3.95238095238095,-0.0929163064478042,0.380952380952381,0.0238095238095238,0,0.0317460317460317,0.19047619047619,9.01020408163265,1440,1440,0,0.2373898197906,0.0875,0.0136340568549069,"STRONG","OBSERVED","recent"
"00-0036264","BEHIND_LOS","MIDDLE",27,21,0.777777777777778,-3.48148148148148,3.14814814814815,-0.196475788334833,0.333333333333333,0.0370370370370371,0,0,0.148148148148148,7.14285714285714,1440,1440,0,0.2373898197906,0.01875,0.102741872441328,"WEAK","OBSERVED","recent"
"00-0036264","BEHIND_LOS","RIGHT",115,88,0.765217391304348,-3.52173913043478,4.54782608695652,-0.1506197369147,0.356521739130435,0.0173913043478261,0.0173913043478261,0.0608695652173913,0.2,9.38636363636363,1440,1440,0,0.2373898197906,0.0798611111111111,-0.0175878889014541,"STRONG","OBSERVED","recent"
"00-0036264","SHORT","LEFT",246,183,0.74390243902439,3.89430894308943,5.99593495934959,0.225967864645102,0.58130081300813,0.0609756097560975,0.00813008130081301,0.056910569105691,0.402439024390244,4.3224043715847,1440,1440,0,0.2373898197906,0.170833333333333,0.228207463693239,"STRONG","OBSERVED","recent"
"00-0036264","SHORT","MIDDLE",126,92,0.73015873015873,4.74603174603175,7.69047619047619,0.357486532382143,0.53968253968254,0.0873015873015873,0,0.142857142857143,0.325396825396825,5.80434782608696,1440,1440,0,0.2373898197906,0.0875,0.318745657352613,"STRONG","OBSERVED","recent"
"00-0036264","SHORT","RIGHT",290,202,0.696551724137931,4.28965517241379,5.81379310344828,0.126484011467452,0.531034482758621,0.0586206896551724,0.0137931034482758,0.0758620689655172,0.331034482758621,4.42079207920792,1440,1440,0,0.2373898197906,0.201388888888889,0.145496435751421,"STRONG","OBSERVED","recent"
"00-0036264","INTERMEDIATE","LEFT",107,55,0.514018691588785,14.1214953271028,9.13084112149533,0.27836622688135,0.504672897196262,0.0280373831775701,0.0280373831775701,0.252336448598131,0.457943925233645,3.96363636363636,1440,1440,0,0.2373898197906,0.0743055555555556,0.263644164453536,"STRONG","OBSERVED","recent"
"00-0036264","INTERMEDIATE","MIDDLE",94,59,0.627659574468085,14.2978723404255,10.8617021276596,0.556243016317322,0.638297872340426,0.074468085106383,0.074468085106383,0.319148936170213,0.606382978723404,3.13559322033898,1440,1440,0,0.2373898197906,0.0652777777777778,0.432014498190028,"MODERATE","OBSERVED","recent"
"00-0036264","INTERMEDIATE","RIGHT",102,54,0.529411764705882,13.9313725490196,9.09803921568628,0.544654782251596,0.53921568627451,0.0882352941176471,0.00980392156862744,0.313725490196078,0.5,3.16666666666667,1440,1440,0,0.2373898197906,0.0708333333333333,0.430852944303079,"STRONG","OBSERVED","recent"
"00-0036264","DEEP","LEFT",89,32,0.359550561797753,30.0112359550562,12.6629213483146,0.434889829278783,0.370786516853933,0.0449438202247191,0.0224719101123595,0.359550561797753,0.370786516853933,5.65625,1440,1440,0,0.2373898197906,0.0618055555555556,0.355359624115756,"MODERATE","OBSERVED","recent"
"00-0036264","DEEP","MIDDLE",53,21,0.39622641509434,33.5283018867925,13.4905660377358,0.427725280122721,0.39622641509434,0.0943396226415095,0.0754716981132076,0.39622641509434,0.39622641509434,5.38095238095238,1440,1440,0,0.2373898197906,0.0368055555555556,0.326662203840179,"MODERATE","OBSERVED","recent"
"00-0036264","DEEP","RIGHT",65,26,0.4,30.7538461538462,14.2307692307692,0.613256888932323,0.4,0.0461538461538461,0.0461538461538461,0.4,0.4,5.26923076923077,1440,1440,0,0.2373898197906,0.0451388888888889,0.432840695744296,"MODERATE","OBSERVED","recent"
"00-0036355","BEHIND_LOS","LEFT",107,84,0.785046728971963,-3.90654205607477,4.76635514018692,-0.118435103915005,0.355140186915888,0.00934579439252336,0,0.0747663551401869,0.242990654205608,9.89285714285714,1469,1469,0,0.188030184734285,0.0728386657590197,-0.00832781457993118,"STRONG","OBSERVED","recent"
"00-0036355","BEHIND_LOS","MIDDLE",24,15,0.625,-4.04166666666667,2.70833333333333,-0.678763516024634,0.25,0,0.0416666666666667,0,0.125,8.13333333333333,1469,1469,0,0.188030184734285,0.0163376446562287,-0.059625158339692,"WEAK","OBSERVED","recent"
"00-0036355","BEHIND_LOS","RIGHT",117,98,0.837606837606838,-3.56410256410256,4.2991452991453,-0.339533534203356,0.341880341880342,0,0.0170940170940171,0.0341880341880342,0.170940170940171,8.43877551020408,1469,1469,0,0.188030184734285,0.079646017699115,-0.160698375241444,"STRONG","OBSERVED","recent"
"00-0036355","SHORT","LEFT",199,149,0.748743718592965,4.47738693467337,6.41206030150754,0.267140976050193,0.562814070351759,0.0402010050251256,0.00502512562814069,0.0552763819095477,0.316582914572864,3.95973154362416,1469,1469,0,0.188030184734285,0.135466303607897,0.248814151807125,"STRONG","OBSERVED","recent"
"00-0036355","SHORT","MIDDLE",189,139,0.735449735449735,4.83597883597884,6.55555555555555,0.230612927071225,0.576719576719577,0.0687830687830688,0.0105820105820106,0.0476190476190476,0.354497354497355,4.07194244604317,1469,1469,0,0.188030184734285,0.128658951667801,0.220352025303288,"STRONG","OBSERVED","recent"
"00-0036355","SHORT","RIGHT",347,242,0.697406340057637,4.18155619596542,5.30547550432277,0.0235011820520551,0.492795389048991,0.0461095100864554,0.0144092219020173,0.0345821325648415,0.270893371757925,3.78512396694215,1469,1469,0,0.188030184734285,0.236215112321307,0.0477560718823592,"STRONG","OBSERVED","recent"
"00-0036355","INTERMEDIATE","LEFT",99,52,0.525252525252525,14.1313131313131,10.3939393939394,0.501190031891177,0.525252525252525,0.0505050505050505,0,0.363636363636364,0.484848484848485,5.5,1469,1469,0,0.188030184734285,0.0673927842069435,0.383016504662161,"MODERATE","OBSERVED","recent"
"00-0036355","INTERMEDIATE","MIDDLE",84,58,0.69047619047619,13.1071428571429,11.0714285714286,0.760424297480964,0.678571428571429,0.0238095238095238,0.0476190476190476,0.333333333333333,0.654761904761905,3.10344827586207,1469,1469,0,0.188030184734285,0.0571817562968005,0.521926750503181,"MODERATE","OBSERVED","recent"
"00-0036355","INTERMEDIATE","RIGHT",114,61,0.535087719298246,14.421052631579,9.59649122807017,0.390026547928008,0.508771929824561,0.0701754385964912,0.0175438596491228,0.271929824561404,0.482456140350877,3.80327868852459,1469,1469,0,0.188030184734285,0.0776038121170865,0.320372629585344,"STRONG","OBSERVED","recent"
"00-0036355","DEEP","LEFT",77,27,0.350649350649351,30.1688311688312,11.8311688311688,0.279215776682182,0.337662337662338,0.103896103896104,0.0519480519480519,0.350649350649351,0.337662337662338,4.92592592592593,1469,1469,0,0.188030184734285,0.0524166099387338,0.239280480938578,"MODERATE","OBSERVED","recent"
"00-0036355","DEEP","MIDDLE",17,4,0.235294117647059,32.6470588235294,6.52941176470588,-0.125474726094741,0.235294117647059,0,0.0588235294117647,0.235294117647059,0.235294117647059,3,1469,1469,0,0.188030184734285,0.011572498298162,0.118814814810993,"WEAK","OBSERVED","recent"
"00-0036355","DEEP","RIGHT",95,40,0.421052631578947,26.221052631579,12.8631578947368,0.659787501969501,0.431578947368421,0.0842105263157895,0.0105263157894737,0.421052631578947,0.410526315789474,4.8,1469,1469,0,0.188030184734285,0.0646698434309054,0.477171766265547,"MODERATE","OBSERVED","recent"
"00-0036389","BEHIND_LOS","LEFT",94,80,0.851063829787234,-3.38297872340426,4.46808510638298,-0.0944698020675454,0.340425531914894,0.0212765957446809,0,0.0531914893617021,0.223404255319149,8.4875,1350,1350,0,0.210172230933897,0.0696296296296296,0.0242218991018476,"MODERATE","OBSERVED","recent"
"00-0036389","BEHIND_LOS","MIDDLE",17,13,0.764705882352941,-3.29411764705882,3.29411764705882,-0.0473579196704768,0.294117647058823,0.176470588235294,0,0.0588235294117647,0.294117647058823,7.84615384615385,1350,1350,0,0.210172230933897,0.0125925925925926,0.153314924956308,"WEAK","OBSERVED","recent"
