"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","rusher_share","evidence_class","availability","source","family","note","window"
"00-0039152","FIVE",103,0.475728155339806,-0.377866855781535,0.339805825242718,10.1685393258427,5.81632653061225,0.087378640776699,0.135922330097087,0,0.029126213592233,0.029126213592233,2.36784090909091,14,0.165329052969502,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039152","FOUR",462,0.558441558441559,-0.113978552666736,0.37012987012987,9.48192771084337,4.8062015503876,0.142857142857143,0.101731601731602,0,0.0281385281385281,0.0324675324675325,2.62244604316547,15,0.741573033707865,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039152","LT4",23,0.521739130434783,0.202840284394047,0.434782608695652,9.95238095238095,3.41666666666667,0.217391304347826,0.0869565217391304,0,0,0.0869565217391304,2.74761904761905,9,0.0369181380417336,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039152","SIXPLUS",35,0.571428571428571,0.203793299835375,0.514285714285714,8.96551724137931,5.65,0.171428571428571,0.171428571428571,0,0,0.0285714285714286,2.24034482758621,11,0.0561797752808989,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039163","FIVE",297,0.579124579124579,0.0107330326775483,0.454545454545455,8.27838827838828,5.30232558139535,0.161616161616162,0.0808080808080808,0,0.0134680134680135,0.037037037037037,2.6552380952381,27,0.190751445086705,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039163","FOUR",1070,0.604672897196262,0.0539159988365786,0.433644859813084,8.65596790371113,5.08191653786708,0.148598130841122,0.0682242990654206,0,0.0177570093457944,0.0373831775700935,2.81743229689067,27,0.687219010918433,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039163","LT4",75,0.613333333333333,0.228405638362906,0.493333333333333,8.61643835616438,4.45652173913044,0.133333333333333,0.0266666666666667,0,0.0133333333333333,0.04,3.11180555555556,23,0.0481695568400771,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039163","SIXPLUS",115,0.547826086956522,0.0591117719550777,0.478260869565217,7.86138613861386,6.12698412698413,0.2,0.121739130434783,0,0.00869565217391305,0.0695652173913043,2.40039215686275,26,0.0738599871547848,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039164","FIVE",76,0.368421052631579,-0.62217000958021,0.289473684210526,12.013698630137,5.17857142857143,0.0657894736842105,0.0394736842105263,0,0.0657894736842105,0.0263157894736842,2.74095890410959,12,0.205962059620596,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039164","FOUR",253,0.525691699604743,0.0479525151094593,0.387351778656126,10.5958333333333,6.70676691729323,0.16600790513834,0.0513833992094861,0,0.0316205533596838,0.0276679841897233,2.64430379746835,13,0.685636856368564,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039164","LT4",13,0.307692307692308,-0.148036948644753,0.307692307692308,13.9,5,0,0.230769230769231,0,0,0.0769230769230769,2.576,5,0.035230352303523,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039164","SIXPLUS",27,0.444444444444444,-0.288866504910131,0.333333333333333,14.88,1.91666666666667,0.111111111111111,0.0740740740740741,0,0,0.0370370370370371,2.58851851851852,9,0.0731707317073171,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039376","FIVE",104,0.548076923076923,-0.125807069548578,0.394230769230769,10.8387096774194,4.54385964912281,0.134615384615385,0.105769230769231,0,0.0192307692307692,0.0384615384615385,2.69462365591398,13,0.199616122840691,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039376","FOUR",381,0.595800524934383,-0.232780531190242,0.404199475065617,7.31920903954802,4.23893805309735,0.068241469816273,0.0708661417322835,0,0.020997375328084,0.015748031496063,2.54067796610169,14,0.731285988483685,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039376","LT4",15,0.333333333333333,-0.540079798199111,0.2,10.2666666666667,3.6,0.0666666666666667,0,0,0,0,2.54666666666667,6,0.0287907869481766,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039376","SIXPLUS",21,0.714285714285714,-0.46809019438349,0.523809523809524,5.8421052631579,3.26666666666667,0.0476190476190476,0.0952380952380952,0,0,0.0952380952380952,2.00526315789474,8,0.0403071017274472,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039732","FIVE",228,0.592105263157895,0.0892939252019034,0.460526315789474,6.56880733944954,5.93333333333333,0.162280701754386,0.043859649122807,0,0.0131578947368421,0.0350877192982456,2.6552752293578,22,0.186426819296811,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039732","FOUR",844,0.648104265402844,0.0376105649033365,0.428909952606635,7.3210332103321,5.10237659963437,0.110189573459716,0.0367298578199052,0,0.0213270142180095,0.0414691943127962,2.80013580246914,22,0.690106295993459,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039732","LT4",75,0.573333333333333,0.257331184760376,0.413333333333333,9.48611111111111,8.11627906976744,0.16,0.04,0,0.0133333333333333,0.0266666666666667,2.7968085106383,19,0.0613246116107931,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039732","SIXPLUS",76,0.513157894736842,0.0240225432695929,0.421052631578947,7.24324324324324,5.69230769230769,0.0921052631578947,0.0263157894736842,0,0.0131578947368421,0.118421052631579,2.4924,18,0.062142273098937,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039851","FIVE",208,0.605769230769231,0.109591593070418,0.509615384615384,8.29255319148936,6.14285714285714,0.168269230769231,0.0961538461538461,0,0.0192307692307693,0.0432692307692307,2.63829787234043,21,0.228571428571429,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039851","FOUR",608,0.666118421052632,0.166516001788002,0.524671052631579,8.72792792792793,4.5037037037037,0.154605263157895,0.087171052631579,0,0.0197368421052632,0.0411184210526316,2.7384476534296,21,0.668131868131868,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039851","LT4",24,0.541666666666667,-0.000803118049524603,0.5,9.73913043478261,7.15384615384615,0.0833333333333333,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,3.2,10,0.0263736263736264,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039851","SIXPLUS",70,0.5,0.0466530380521849,0.357142857142857,5.38095238095238,7.02857142857143,0.128571428571429,0.1,0,0.0142857142857143,0.157142857142857,2.47619047619048,19,0.0769230769230769,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039910","FIVE",165,0.496969696969697,-0.0217134382278637,0.36969696969697,8.75510204081633,7.14634146341463,0.115151515151515,0.109090909090909,0,0.00606060606060606,0.0303030303030303,2.43605442176871,17,0.226337448559671,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039910","FOUR",464,0.63146551724138,0.0371787769928863,0.467672413793104,6.64066193853428,4.99317406143345,0.0991379310344828,0.0883620689655173,0,0.021551724137931,0.0387931034482759,2.64715639810427,18,0.636488340192044,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039910","LT4",42,0.785714285714286,0.559706417447151,0.571428571428572,9.02380952380952,4.90909090909091,0.166666666666667,0,0,0,0.0714285714285714,3.04047619047619,12,0.0576131687242798,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039910","SIXPLUS",58,0.637931034482759,0.177134414269763,0.482758620689655,8.92307692307692,3.94594594594595,0.137931034482759,0.103448275862069,0,0.0172413793103448,0.120689655172414,2.45192307692308,16,0.0795610425240055,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039917","FIVE",80,0.525,-0.0616619205354792,0.4375,10.2837837837838,6.95238095238095,0.15,0.075,0,0.0125,0.0125,2.48378378378378,10,0.201005025125628,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039917","FOUR",281,0.587188612099644,0.02105898175027,0.462633451957295,8.49077490774907,4.52121212121212,0.149466192170818,0.0355871886120996,0,0.0177935943060498,0.0249110320284697,2.64243542435424,10,0.706030150753769,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039917","LT4",8,0.75,0.912689645410865,0.75,14.1428571428571,4.33333333333333,0.25,0.125,0,0,0.125,2.68571428571429,5,0.0201005025125628,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039917","SIXPLUS",29,0.482758620689655,0.141367810108771,0.413793103448276,7.31034482758621,6.78571428571429,0.103448275862069,0,0,0,0.103448275862069,2.4448275862069,9,0.0728643216080402,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039918","FIVE",264,0.5,-0.000682544558439699,0.397727272727273,8.81557377049181,6.93939393939394,0.151515151515152,0.0757575757575757,0,0.00757575757575758,0.0454545454545455,2.8405737704918,23,0.217105263157895,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039918","FOUR",797,0.587202007528231,-0.0333915773102295,0.410288582183187,7.77131258457375,4.92735042735043,0.107904642409034,0.0727728983688833,0,0.0100376411543287,0.0276035131744041,2.88855013550135,23,0.655427631578947,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039918","LT4",67,0.492537313432836,-0.0694847666638735,0.388059701492537,12.3174603174603,4.33333333333333,0.17910447761194,0.0597014925373134,0,0.0149253731343284,0.0298507462686567,3.30885245901639,19,0.0550986842105263,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039918","SIXPLUS",88,0.545454545454545,0.256194412574005,0.477272727272727,9.17948717948718,6.5,0.193181818181818,0.113636363636364,0,0.0227272727272727,0.125,2.54230769230769,20,0.0723684210526316,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039923","FIVE",63,0.46031746031746,-0.408062496310159,0.396825396825397,8.48148148148148,6.24137931034483,0.158730158730159,0.142857142857143,0,0.0476190476190476,0.0317460317460318,2.77222222222222,8,0.233333333333333,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039923","FOUR",186,0.532258064516129,-0.115710184005546,0.403225806451613,8.23809523809524,4.57575757575757,0.118279569892473,0.0967741935483871,0,0.0376344086021505,0.0483870967741936,2.81428571428571,8,0.688888888888889,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039923","LT4",11,0.636363636363636,0.375368471881798,0.363636363636364,13.0909090909091,6,0.363636363636364,0,0,0,0,3.25454545454545,6,0.0407407407407407,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0039923","SIXPLUS",10,0.5,-1.01639364814619,0.5,15.6,3.2,0.2,0,0,0.2,0,2.29,5,0.037037037037037,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040398","FIVE",38,0.447368421052632,-0.771454577109466,0.263157894736842,7.11764705882353,3.82352941176471,0,0.105263157894737,0,0.105263157894737,0,2.36470588235294,5,0.22093023255814,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040398","FOUR",120,0.55,-0.23564242109065,0.333333333333333,5.31481481481482,4.81818181818182,0.0916666666666667,0.1,0,0.025,0.0166666666666667,2.38796296296296,5,0.697674418604651,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040398","LT4",3,0.333333333333333,-0.468288159560567,0,4.66666666666667,4,0,0,0,0,0,3.66666666666667,2,0.0174418604651163,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040398","SIXPLUS",11,0.363636363636364,-0.945421065664215,0.272727272727273,4.625,7.5,0.0909090909090909,0.272727272727273,0,0,0,1.95,5,0.063953488372093,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040668","FIVE",42,0.357142857142857,-0.458099189269463,0.30952380952381,9.05714285714286,5.6,0.0714285714285714,0.166666666666667,0,0.0238095238095238,0.0238095238095238,3.06,8,0.178723404255319,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040668","FOUR",179,0.536312849162011,-0.338111864137126,0.329608938547486,6.69325153374233,6.67708333333333,0.111731843575419,0.0893854748603353,0,0.0502793296089385,0.0279329608938547,3.1398773006135,8,0.761702127659574,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040668","LT4",4,0.5,-0.689382935946924,0.25,8.5,8,0,0,0,0,0,2.55,4,0.0170212765957447,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040668","SIXPLUS",10,0.7,1.22857597729632,0.6,8.3,9.71428571428571,0.4,0,0,0,0.1,2.21,5,0.0425531914893617,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040676","FIVE",109,0.422018348623853,-0.477561973871046,0.302752293577982,9.07446808510638,4.82608695652174,0.110091743119266,0.137614678899083,0,0.00917431192660551,0.0275229357798165,2.78829787234043,14,0.184121621621622,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040676","FOUR",422,0.590047393364929,-0.0815149648816033,0.383886255924171,6.99745547073791,4.71887550200803,0.101895734597156,0.0687203791469195,0,0.00710900473933648,0.0189573459715639,2.87664974619289,14,0.712837837837838,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040676","LT4",15,0.666666666666667,0.435429197468329,0.533333333333333,6,4.2,0.0666666666666667,0,0,0.133333333333333,0.133333333333333,3.63333333333333,8,0.0253378378378378,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040676","SIXPLUS",46,0.391304347826087,-0.730401763239074,0.326086956521739,6.11428571428571,6,0.0434782608695652,0.239130434782609,0,0.0217391304347826,0.0434782608695652,2.52058823529412,11,0.0777027027027027,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040691","FIVE",67,0.626865671641791,0.316336058081934,0.507462686567164,8.22950819672131,8.26190476190476,0.223880597014925,0.0895522388059701,0,0.0298507462686567,0.0895522388059701,2.56229508196721,11,0.179624664879357,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040691","FOUR",260,0.569230769230769,-0.0549149429031034,0.4,8.71129707112971,4.50675675675676,0.119230769230769,0.0807692307692307,0,0.00769230769230771,0.0269230769230769,2.77029288702929,11,0.697050938337802,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040691","LT4",9,0.888888888888889,0.774918803747752,0.555555555555556,1.375,8.25,0.111111111111111,0.111111111111111,0,0,0.111111111111111,2.4625,6,0.0241286863270777,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040691","SIXPLUS",37,0.486486486486486,-0.589120687746286,0.324324324324324,5.93333333333333,4.5,0,0.189189189189189,0,0.027027027027027,0.0270270270270271,2.21,10,0.0991957104557641,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040704","FIVE",43,0.534883720930233,-0.215831749575747,0.348837209302326,6.78947368421053,4.73913043478261,0.116279069767442,0.116279069767442,0,0.0232558139534884,0.0232558139534884,2.51842105263158,6,0.211822660098522,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040704","FOUR",135,0.555555555555556,-0.210798139587475,0.318518518518519,5.82258064516129,4.30666666666667,0.0888888888888889,0.0814814814814815,0,0.0074074074074074,0.0370370370370371,2.66048387096774,8,0.665024630541872,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040704","LT4",5,0.4,-0.836866113658333,0,1.8,2.5,0,0,0,0,0,2.62,4,0.0246305418719212,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040704","SIXPLUS",20,0.5,-0.0982966963905734,0.35,5.23529411764706,6.3,0.15,0.15,0,0,0.05,2.74705882352941,5,0.0985221674876847,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040743","FIVE",59,0.610169491525424,0.198017391264222,0.440677966101695,9.44230769230769,4.69444444444444,0.135593220338983,0.11864406779661,0,0,0.0338983050847458,2.57307692307692,8,0.166197183098592,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040743","FOUR",273,0.626373626373626,-0.065251046850354,0.435897435897436,8.048,4.80116959064328,0.128205128205128,0.0842490842490842,0,0.021978021978022,0.0256410256410257,2.526,8,0.769014084507042,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040743","LT4",4,0.75,0.214845863322757,0.75,3.5,5,0.25,0,0,0,0,1.85,4,0.0112676056338028,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0040743","SIXPLUS",19,0.578947368421053,-0.0940626767666176,0.421052631578947,10.6666666666667,4.18181818181818,0.0526315789473684,0.0526315789473684,0,0,0.0526315789473684,2.59444444444444,5,0.0535211267605634,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0023459","FIVE",190,0.573684210526316,0.00424946357019369,0.421052631578947,6.04469273743017,6.27522935779816,0.115789473684211,0.0578947368421053,0,0,0.0421052631578947,2.48692737430168,21,0.165217391304348,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0023459","FOUR",820,0.618292682926829,0.0113658068078975,0.435365853658536,6.6520618556701,6.17357001972386,0.120731707317073,0.0536585365853658,0,0.0182926829268293,0.0365853658536585,2.52586872586873,21,0.71304347826087,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0023459","LT4",56,0.625,0.422781369495998,0.446428571428571,8.78846153846154,5.68571428571429,0.160714285714286,0.0714285714285714,0,0.0178571428571428,0.0714285714285714,3.18529411764706,18,0.048695652173913,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0023459","SIXPLUS",84,0.523809523809524,-0.271121641460257,0.404761904761905,4.80821917808219,5.18181818181818,0.0595238095238095,0.130952380952381,0,0.0238095238095238,0.119047619047619,2.0727397260274,16,0.0730434782608696,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026158","FIVE",153,0.516339869281046,-0.213737149675417,0.411764705882353,8.95890410958904,6.53164556962025,0.169934640522876,0.0457516339869281,0,0.0326797385620915,0.0326797385620915,2.43760273972603,16,0.168502202643172,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026158","FOUR",686,0.60932944606414,-0.0575471081762093,0.43002915451895,8.07373271889401,4.24401913875598,0.126822157434402,0.0510204081632654,0,0.0247813411078718,0.0393586005830904,2.64417818740399,17,0.755506607929515,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026158","LT4",30,0.7,0.246874739649145,0.433333333333333,6.5,3.9047619047619,0.133333333333333,0,0,0,0.1,3.10851851851852,11,0.0330396475770925,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026158","SIXPLUS",39,0.461538461538462,0.122389206737332,0.435897435897436,11.1891891891892,5.83333333333333,0.102564102564103,0.0512820512820513,0,0.0769230769230769,0.128205128205128,2.55648648648649,12,0.0429515418502203,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026498","FIVE",369,0.598915989159892,0.107298345818587,0.482384823848239,7.77556818181818,6.23981900452489,0.157181571815718,0.046070460704607,0,0.013550135501355,0.065040650406504,2.41273504273504,28,0.215915740198947,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026498","FOUR",1177,0.629566694987256,0.10686123342432,0.491928632115548,8.29777777777778,4.74628879892038,0.146983857264231,0.0441801189464742,0,0.0178419711129992,0.038232795242141,2.70495551601423,28,0.688706846108836,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026498","LT4",47,0.553191489361702,0.513466569379056,0.595744680851064,12.75,4.23076923076923,0.234042553191489,0.0638297872340426,0,0,0.0638297872340426,2.78636363636364,19,0.0275014628437683,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0026498","SIXPLUS",116,0.56896551724138,0.280359224260527,0.508620689655172,7.44859813084112,7.04545454545454,0.181034482758621,0.0775862068965517,0,0.00862068965517242,0.155172413793104,2.2314953271028,25,0.0678759508484494,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0027973","FIVE",57,0.578947368421053,-0.121328813322023,0.421052631578947,8.92592592592593,4.57575757575758,0.0701754385964912,0.0526315789473684,0,0.0350877192982456,0,2.31296296296296,10,0.208791208791209,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0027973","FOUR",189,0.613756613756614,-0.0157375118338458,0.417989417989418,7.09659090909091,3.8448275862069,0.126984126984127,0.0687830687830687,0,0.0158730158730159,0.0529100529100529,2.50342857142857,9,0.692307692307692,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0027973","LT4",9,0.666666666666667,-0.374153817401813,0.555555555555556,6.77777777777778,5,0.222222222222222,0,0,0.111111111111111,0,2.2125,5,0.032967032967033,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0027973","SIXPLUS",18,0.555555555555556,-0.686298084141324,0.333333333333333,5.9375,5,0.222222222222222,0.111111111111111,0,0.0555555555555555,0,1.81875,7,0.0659340659340659,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0028118","FIVE",86,0.534883720930233,-0.117193699209335,0.406976744186047,10.9342105263158,5.26086956521739,0.162790697674419,0.116279069767442,0,0.0465116279069768,0.0348837209302326,2.58947368421053,10,0.238888888888889,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0028118","FOUR",236,0.63135593220339,0.0500144461337881,0.466101694915254,7.49308755760369,4.43624161073825,0.0932203389830508,0.0805084745762712,0,0.0127118644067797,0.0338983050847458,2.77566210045662,13,0.655555555555556,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0028118","LT4",12,0.5,-0.0788571938330401,0.416666666666667,11.8181818181818,5,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0,2.92727272727273,7,0.0333333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0028118","SIXPLUS",26,0.461538461538462,0.0180751268301039,0.384615384615385,7.52,3.66666666666667,0.0384615384615385,0.0384615384615385,0,0,0.0769230769230769,2.492,10,0.0722222222222222,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
"00-0029263","FIVE",180,0.605555555555556,0.0324789581680392,0.455555555555556,7.14634146341463,6.22018348623853,0.177777777777778,0.0888888888888889,0,0.00555555555555557,0.0388888888888889,2.61840490797546,19,0.182926829268293,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","recent"
