"gsis_id","n","left_pct","middle_pct","right_pct","behind_los_pct","short_pct","intermediate_pct","deep_pct","deep_left_pct","deep_middle_pct","deep_right_pct","intermediate_middle_pct","short_middle_pct","left_pct_vs_league","middle_pct_vs_league","right_pct_vs_league","behind_los_pct_vs_league","short_pct_vs_league","intermediate_pct_vs_league","deep_pct_vs_league","deep_left_pct_vs_league","deep_middle_pct_vs_league","deep_right_pct_vs_league","intermediate_middle_pct_vs_league","short_middle_pct_vs_league","window"
"00-0025708",330,0.363636363636364,0.209090909090909,0.427272727272727,0.121212121212121,0.533333333333333,0.206060606060606,0.139393939393939,0.0727272727272727,0.0151515151515152,0.0515151515151515,0.0666666666666667,0.121212121212121,-0.00614458373037802,-0.0174403055104726,0.0235848892408506,-0.0308762975565254,0.0198160468418449,-0.0101082862318683,0.0211685369465487,0.0255663416339241,-0.0064067420000029,0.00200893731262754,0.00341581709982609,-0.00630267640749621,"career"
"00-0026143",6424,0.380759651307597,0.25186799501868,0.367372353673724,0.124377334993773,0.547789539227895,0.229607721046077,0.098225404732254,0.0438978829389788,0.0180572851805729,0.0362702366127024,0.0800124533001245,0.140566625155666,0.0109787039408549,0.0253367804172983,-0.0363154843581531,-0.0277110837748732,0.034272252736407,0.0134388287536029,-0.0199999977151366,-0.00326304815436982,-0.0035009719709452,-0.0132359775898216,0.016761603733284,0.0130518275360488,"career"
"00-0026158",5178,0.296253379683275,0.28505214368482,0.418694476631904,0.130552336809579,0.544998068752414,0.202008497489378,0.122441096948629,0.0397837002703747,0.0239474700656624,0.0587099266125917,0.0662417921977597,0.179412900733874,-0.0735275676834662,0.0585209290834388,0.0150066386000275,-0.0215360819590676,0.0314807822609257,-0.0141603948030962,0.00421569450123814,-0.00737723082297399,0.00238921291414437,0.00920371241006777,0.00299094263091917,0.0518981031142567,"career"
"00-0026197",946,0.420718816067653,0.193446088794926,0.385835095137421,0.160676532769556,0.519027484143763,0.232558139534884,0.087737843551797,0.0338266384778013,0.0211416490486258,0.03276955602537,0.0496828752642706,0.107822410147992,0.0509378687009116,-0.0330851258064556,-0.017852742894456,0.00858811400090942,0.00551019765227478,0.0163892472424094,-0.0304875588955936,-0.0133342926155474,-0.00041660810289226,-0.016736658177154,-0.01356797430257,-0.0196923874716259,"career"
"00-0026300",232,0.357758620689655,0.228448275862069,0.413793103448276,0.120689655172414,0.564655172413793,0.224137931034483,0.0905172413793103,0.0258620689655172,0.021551724137931,0.0431034482758621,0.0818965517241379,0.120689655172414,-0.0120223266770865,0.00191706126068733,0.0101052654163992,-0.0313987635962328,0.0511378859223047,0.00796903874200841,-0.0277081610680803,-0.0212988621278314,-6.53301358701647e-06,-0.0064027659266619,0.0186457021572974,-0.00682514244720363,"career"
"00-0026349",225,0.342222222222222,0.244444444444444,0.413333333333333,0.151111111111111,0.564444444444444,0.186666666666667,0.0977777777777778,0.0444444444444444,0.0177777777777778,0.0355555555555556,0.0666666666666667,0.133333333333333,-0.0275587251445195,0.0179132298430628,0.00964549530145664,-0.000977307657535481,0.050927157952956,-0.0295022256258077,-0.0204476246696129,-0.00271648664890421,-0.00378047937374027,-0.0139506586469684,0.00341581709982609,0.0058185357137159,"career"
"00-0026498",7593,0.362175688133807,0.240089556170157,0.397734755696036,0.153562491768734,0.514816278150928,0.214671407875675,0.116949822204662,0.0503094955880416,0.021335440537337,0.0453048860792835,0.0684841301198472,0.137626761490847,-0.0076052592329342,0.0135583415687751,-0.00595308233584085,0.00147407300008776,0.00129899165944003,-0.00149748441679939,-0.00127558024272849,0.00314856449469297,-0.000222816614181033,-0.00420132812324042,0.00523328055300666,0.0101119638712294,"career"
"00-0026544",264,0.321969696969697,0.166666666666667,0.511363636363636,0.189393939393939,0.56439393939394,0.147727272727273,0.0984848484848485,0.0303030303030303,0.00378787878787879,0.0643939393939394,0.0303030303030303,0.121212121212121,-0.0478112503970447,-0.059864547934715,0.10767579833176,0.0373055206252928,0.050876652902451,-0.0684416195652016,-0.0197405539625422,-0.0168579007903183,-0.0177703783636393,0.0148877251914154,-0.0329478192638103,-0.00630267640749621,"career"
"00-0026625",1514,0.389035667107001,0.239101717305152,0.371862615587847,0.095112285336856,0.54557463672391,0.238441215323646,0.120871862615588,0.047556142668428,0.0290620871862616,0.0442536327608983,0.0700132100396301,0.132100396301189,0.0192547197402597,0.0125705027037703,-0.0318252224440299,-0.0569761334317906,0.0320573502324217,0.0222723230311716,0.00264646016819717,0.000395211575079352,0.00750383003474351,-0.00525258144162569,0.00676236047278955,0.00458559868157149,"career"
"00-0026898",904,0.368362831858407,0.236725663716814,0.394911504424779,0.122787610619469,0.529867256637168,0.243362831858407,0.103982300884956,0.0365044247787611,0.0287610619469027,0.038716814159292,0.0608407079646018,0.138274336283186,-0.00141811550833459,0.0101944491154325,-0.00877633360709795,-0.0293008081491776,0.0163499701456797,0.0271939395659327,-0.0142431015624349,-0.0106565063145876,0.0072028047953846,-0.0107894000432319,-0.0024101416022388,0.0107595386635684,"career"
