"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","coverage_rate_mz","evidence_class","availability","source","family","window"
"00-0039918","COVER_2",266,0.571428571428572,-0.096360487976075,0.387218045112782,7.45344129554656,5.23684210526316,0.0827067669172932,0.0714285714285714,0,0.0112781954887218,0.0150375939849624,2.87139344262295,22,0.997532894736842,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039918","COVER_3",319,0.592476489028213,0.0802242114708369,0.423197492163009,8.21594684385382,5.51322751322751,0.137931034482759,0.0564263322884012,0,0.00940438871473353,0.0376175548589342,3.02933554817276,23,0.997532894736842,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039918","COVER_4",94,0.617021276595745,0.179761140705323,0.468085106382979,9.68131868131868,4.87931034482759,0.180851063829787,0.0319148936170213,0,0.0106382978723404,0.0851063829787234,2.69826086956522,16,0.997532894736842,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039918","COVER_6",51,0.549019607843137,0.0773179924842158,0.392156862745098,9.41666666666667,4.92857142857143,0.156862745098039,0.0588235294117647,0,0.0392156862745098,0.0196078431372549,3.6525,17,0.997532894736842,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039918","OTHER",37,0.567567567567568,0.108543065345795,0.45945945945946,13.7837837837838,7,0.351351351351351,0,0,0,0.027027027027027,3.28459459459459,15,0.997532894736842,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","2_MAN",13,0.538461538461538,0.661574225239162,0.461538461538462,15.5384615384615,1.85714285714286,0.230769230769231,0,0,0.0769230769230769,0.153846153846154,2.84615384615385,4,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","COVER_0",7,0.285714285714286,-2.37927215101913,0.285714285714286,11,7.5,0,0,0,0.285714285714286,0,3.31428571428571,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","COVER_1",63,0.412698412698413,-0.49881289862314,0.301587301587302,9.88,4.57692307692308,0.142857142857143,0.206349206349206,0,0.0317460317460318,0.0793650793650794,2.864,8,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","COVER_2",79,0.531645569620253,-0.0798026820394855,0.405063291139241,7.97183098591549,5.19047619047619,0.126582278481013,0.10126582278481,0,0.0379746835443038,0.0253164556962025,2.80845070422535,8,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","COVER_3",74,0.621621621621622,0.00334909468331308,0.486486486486487,7.67605633802817,5.23913043478261,0.189189189189189,0.0405405405405405,0,0.0405405405405405,0.027027027027027,2.61971830985915,8,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","COVER_4",14,0.571428571428571,-0.068150714127114,0.571428571428571,5.42857142857143,5.875,0.0714285714285714,0,0,0.0714285714285714,0,2.25714285714286,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","COVER_6",10,0.5,-0.335119710845174,0.4,10.5555555555556,3.2,0.1,0.1,0,0,0,3.3,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0039923","OTHER",10,0.4,-0.342337606026558,0.2,10.875,5.75,0,0.2,0,0,0,3.8875,3,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","2_MAN",3,0.333333333333333,-0.0786676987608015,0.333333333333333,9.33333333333333,0,0,0,0,0,0,2.7,3,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","COVER_0",4,0.25,-1.18748184137803,0.25,7.66666666666667,14,0.25,0.25,0,0,0,1.73333333333333,2,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","COVER_1",22,0.363636363636364,-0.938661848702435,0.272727272727273,8.65,3.125,0,0.0909090909090909,0,0.136363636363636,0,2.395,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","COVER_2",52,0.461538461538461,-0.541347670441111,0.25,5.42222222222222,5.91666666666667,0.0769230769230769,0.134615384615385,0,0.0576923076923077,0,2.31555555555556,5,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","COVER_3",61,0.60655737704918,-0.0857597797102574,0.426229508196721,4.10909090909091,4.5945945945946,0.0655737704918033,0.0983606557377049,0,0,0.0327868852459016,2.37272727272727,5,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","COVER_4",13,0.615384615384615,-0.384371690626722,0.230769230769231,4.91666666666667,4.875,0.0769230769230769,0.0769230769230769,0,0.076923076923077,0,2.41666666666667,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","COVER_6",11,0.636363636363636,-0.00438177230535075,0.272727272727273,8.55555555555556,3,0.181818181818182,0.181818181818182,0,0,0,2.6,4,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040398","OTHER",6,0.333333333333333,-0.888985438334664,0,6.16666666666667,3,0,0,0,0,0,2.76666666666667,3,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","2_MAN",10,0.5,-0.0711042455784294,0.4,6.5,8,0.1,0.2,0,0,0,3.5,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","COVER_0",10,0.6,1.29509692168795,0.6,15.1111111111111,6.66666666666667,0.3,0.1,0,0,0.2,2.35555555555556,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","COVER_1",43,0.395348837209302,-0.293578899692917,0.372093023255814,8.55263157894737,8.64705882352941,0.13953488372093,0.116279069767442,0,0,0,3.03513513513513,8,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","COVER_2",59,0.559322033898305,-0.398555162639566,0.338983050847458,4.37254901960784,4.21212121212121,0.0338983050847458,0.135593220338983,0,0.0338983050847458,0,3.09038461538462,8,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","COVER_3",77,0.558441558441558,-0.35008309986198,0.272727272727273,6.46575342465753,7.97674418604651,0.142857142857143,0.0519480519480519,0,0.0779220779220779,0.0519480519480519,3.02876712328767,8,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","COVER_4",23,0.434782608695652,-0.212660341552692,0.391304347826087,11.9,5.8,0.173913043478261,0.130434782608696,0,0.0434782608695652,0.0434782608695652,3.425,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","COVER_6",11,0.454545454545455,-1.2171173105863,0.272727272727273,6.27272727272727,7.8,0,0,0,0.0909090909090909,0,2.80909090909091,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040668","OTHER",2,0.5,-0.549682058859617,0,5,3,0,0,0,0,0,4.25,2,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","2_MAN",22,0.636363636363636,0.345571150394707,0.409090909090909,8.90909090909091,2.64285714285714,0.136363636363636,0,0,0,0.0454545454545455,3.22727272727273,10,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","COVER_0",16,0.5625,0.0511977219939581,0.375,2.21428571428571,6.66666666666667,0.0625,0.125,0,0,0.25,2.52857142857143,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","COVER_1",133,0.413533834586466,-0.345749406188298,0.31578947368421,9.12389380530973,4.16363636363636,0.0977443609022556,0.150375939849624,0,0.0075187969924812,0.0300751879699248,2.87232142857143,14,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","COVER_2",161,0.627329192546584,-0.060003311874668,0.372670807453416,5.83660130718954,4.69306930693069,0.111801242236025,0.0496894409937888,0,0.00621118012422359,0.0124223602484472,2.73006535947712,14,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","COVER_3",175,0.571428571428572,-0.190630431678885,0.388571428571428,6.81987577639751,5.36,0.0742857142857143,0.08,0,0.0114285714285714,0.0171428571428571,2.90185185185185,14,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","COVER_4",39,0.358974358974359,-0.62978021687215,0.307692307692308,8.57575757575757,6.42857142857143,0.0512820512820513,0.153846153846154,0,0.0512820512820513,0,3.00909090909091,12,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","COVER_6",30,0.7,-0.190545500496358,0.466666666666667,7.92,4.47619047619048,0.166666666666667,0.166666666666667,0,0,0,2.964,10,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040676","OTHER",16,0.5625,-0.166188692997821,0.4375,11.0625,3,0.1875,0,0,0.0625,0.0625,2.9,7,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","2_MAN",9,0.555555555555556,0.347863853988497,0.444444444444444,9.11111111111111,3.6,0.111111111111111,0,0,0,0.111111111111111,2.68888888888889,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","COVER_0",15,0.4,-0.57728305542057,0.266666666666667,8.6,3.33333333333333,0,0,0,0.0666666666666667,0.133333333333333,2.18,10,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","COVER_1",101,0.514851485148515,0.145256840499978,0.415841584158416,10,6.28846153846154,0.168316831683168,0.118811881188119,0,0,0.0495049504950495,2.91910112359551,10,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","COVER_2",67,0.597014925373134,-0.480821891448235,0.313432835820896,6.65079365079365,4.825,0.0895522388059701,0.0597014925373135,0,0.0149253731343284,0,2.63650793650794,11,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","COVER_3",114,0.710526315789474,0.284109556012352,0.552631578947368,6.625,5.95061728395062,0.157894736842105,0.087719298245614,0,0.0175438596491228,0.0526315789473684,2.47980769230769,11,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","COVER_4",31,0.419354838709677,-0.428498971187315,0.225806451612903,10.9166666666667,2.07692307692308,0.032258064516129,0.225806451612903,0,0,0.032258064516129,2.95,11,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","COVER_6",20,0.45,-0.314013856575969,0.25,9.42105263157895,5.55555555555556,0.05,0.05,0,0,0,2.69473684210526,8,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040691","OTHER",16,0.625,0.146330459916499,0.5625,8.2,4.4,0.1875,0.0625,0,0.0625,0,2.78,8,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","2_MAN",25,0.44,-0.217776559000856,0.28,7.17391304347826,2.63636363636364,0.08,0.08,0,0,0.04,2.3304347826087,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","COVER_0",4,0.25,-0.276799023835338,0.25,3,0,0,0,0,0,0.25,2.45,2,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","COVER_1",52,0.480769230769231,-0.20600358201794,0.307692307692308,7,5.68,0.134615384615385,0.115384615384615,0,0,0,2.69130434782609,7,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","COVER_2",48,0.645833333333333,-0.131776080897968,0.375,5.04545454545454,4.70967741935484,0.0833333333333333,0.0833333333333333,0,0.0208333333333333,0,2.59772727272727,7,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","COVER_3",52,0.538461538461538,-0.485502303893597,0.269230769230769,5.89583333333333,3.64285714285714,0.115384615384615,0.0769230769230769,0,0.0192307692307692,0.0384615384615385,2.8875,7,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","COVER_4",19,0.578947368421053,0.0903342770538496,0.31578947368421,3.3125,6.72727272727273,0.0526315789473684,0.157894736842105,0,0,0.157894736842105,2.4125,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","COVER_6",1,1,1.95762658375315,1,12,0,0,0,0,0,0,2.5,1,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040704","OTHER",2,1,0.63620580045972,1,4.5,3.5,0,0,0,0,0,2.1,2,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","2_MAN",13,0.615384615384615,-0.294060542281889,0.384615384615385,8.09090909090909,2.375,0,0.153846153846154,0,0,0,2.79090909090909,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","COVER_0",6,0.5,0.148488707452392,0.166666666666667,12.1666666666667,3.66666666666667,0,0,0,0,0.166666666666667,2.18333333333333,4,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","COVER_1",46,0.5,-0.0578187730813063,0.478260869565217,11.452380952381,3.91304347826087,0.152173913043478,0.0869565217391305,0,0.0217391304347826,0.0434782608695652,2.45714285714286,8,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","COVER_2",92,0.728260869565217,0.19034271884416,0.489130434782609,6.54651162790697,6.6865671641791,0.16304347826087,0.0652173913043478,0,0.0108695652173913,0.0217391304347826,2.53953488372093,7,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","COVER_3",108,0.592592592592593,-0.170343439488005,0.388888888888889,7.44791666666667,3.28125,0.101851851851852,0.111111111111111,0,0.00925925925925924,0.0185185185185185,2.65208333333333,7,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","COVER_4",65,0.6,-0.0255006615769554,0.430769230769231,10.05,4.74358974358974,0.123076923076923,0.076923076923077,0,0.0307692307692308,0.0307692307692308,2.43333333333333,7,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","COVER_6",12,0.666666666666667,-0.372344718976819,0.416666666666667,7,2.625,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0,2.3,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0040743","OTHER",13,0.692307692307692,0.42649555516337,0.615384615384615,8.84615384615385,7.44444444444444,0.230769230769231,0,0,0,0.076923076923077,2.33846153846154,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","career"
"00-0023459","2_MAN",125,0.52,-0.0782212935318713,0.408,7.33898305084746,6.26153846153846,0.112,0.056,0,0.024,0.024,2.43898305084746,20,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0023459","COVER_0",48,0.416666666666667,-0.444464365715205,0.333333333333333,5.64444444444444,5.95,0.0625,0.0625,0,0.0208333333333333,0.125,1.958,14,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0023459","COVER_1",307,0.55700325732899,0.0131095141636834,0.413680781758958,8.62629757785467,5.40350877192982,0.140065146579805,0.0586319218241042,0,0.013029315960912,0.0488599348534202,2.46456747404844,20,1,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0023459","COVER_2",261,0.689655172413793,0.0824485145040158,0.455938697318008,4.38461538461538,6.67222222222222,0.0881226053639847,0.053639846743295,0,0.00766283524904214,0.0383141762452107,2.44255060728745,21,1,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0023459","COVER_3",234,0.632478632478633,0.0215027288716043,0.44017094017094,5.92660550458716,6.37837837837838,0.111111111111111,0.0683760683760684,0,0.0170940170940171,0.0299145299145299,2.59834862385321,21,1,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0023459","COVER_4",69,0.565217391304348,-0.163106706103766,0.376811594202899,7.3015873015873,5.07692307692308,0.130434782608696,0.0869565217391305,0,0.0144927536231884,0.0289855072463768,2.65,16,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0023459","COVER_6",54,0.648148148148148,0.246883197195163,0.5,5.34615384615385,5,0.203703703703704,0.0370370370370371,0,0.0185185185185185,0.0370370370370371,2.78301886792453,18,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0023459","OTHER",52,0.711538461538462,0.182465348050148,0.519230769230769,6.79166666666667,7.37837837837838,0.115384615384615,0.076923076923077,0,0.0384615384615385,0.134615384615385,3.1625,16,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","2_MAN",73,0.561643835616438,0.155323602975212,0.452054794520548,9.59722222222222,3.80487804878049,0.150684931506849,0.0136986301369863,0,0.0136986301369863,0.0684931506849315,2.63444444444444,12,0.994493392070485,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","COVER_0",15,0.8,1.68569333181173,0.733333333333333,6.06666666666667,4.41666666666667,0.133333333333333,0,0,0,0.533333333333333,2.36666666666667,8,0.994493392070485,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","COVER_1",281,0.498220640569395,-0.139554999377094,0.380782918149466,9.52123552123552,4.79285714285714,0.153024911032028,0.0782918149466192,0,0.0249110320284697,0.0427046263345196,2.51640926640927,16,0.994493392070485,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","COVER_2",204,0.676470588235294,-0.130726881944793,0.446078431372549,6.53030303030303,4.18115942028986,0.117647058823529,0.0294117647058824,0,0.0294117647058824,0.0294117647058824,2.70085858585859,17,0.994493392070485,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","COVER_3",168,0.642857142857143,-0.00431958958219023,0.494047619047619,8.7391304347826,5.03703703703704,0.130952380952381,0.0416666666666667,0,0.0297619047619048,0.0297619047619048,2.64695652173913,16,0.994493392070485,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","COVER_4",90,0.644444444444444,0.0189957565123214,0.433333333333333,7.88505747126437,5.43103448275862,0.122222222222222,0.0333333333333333,0,0.0222222222222222,0.0333333333333333,2.67931034482759,14,0.994493392070485,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","COVER_6",45,0.466666666666667,-0.636700250928437,0.266666666666667,6.75609756097561,4.33333333333333,0.111111111111111,0.0888888888888889,0,0.0444444444444444,0.0222222222222222,2.55292682926829,14,0.994493392070485,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026158","OTHER",27,0.481481481481482,-0.223090022696717,0.333333333333333,8.84615384615385,4.46153846153846,0.0740740740740741,0.0370370370370371,0,0.0740740740740741,0,2.83230769230769,11,0.994493392070485,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","2_MAN",91,0.472527472527473,-0.221407316221236,0.351648351648352,10.046511627907,4.69767441860465,0.120879120879121,0.054945054945055,0,0.043956043956044,0.032967032967033,2.54337209302326,19,0.998829724985372,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","COVER_0",70,0.571428571428572,0.433956171471844,0.528571428571429,5.64179104477612,6.175,0.1,0.0428571428571429,0,0.0142857142857143,0.385714285714286,2.0134328358209,20,0.998829724985372,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","COVER_1",528,0.554924242424243,0.0172981162452765,0.445075757575757,8.97995991983968,5.52559726962457,0.160984848484848,0.0549242424242425,0,0.0189393939393939,0.0454545454545454,2.57407630522088,28,0.998829724985372,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","COVER_2",326,0.705521472392638,0.161449378168604,0.530674846625767,6.24683544303797,5.04782608695652,0.119631901840491,0.0306748466257669,0,0.00613496932515338,0.0337423312883435,2.7251746031746,27,0.998829724985372,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","COVER_3",380,0.671052631578947,0.263461001730615,0.576315789473684,8.35890410958904,5.11764705882353,0.192105263157895,0.0394736842105263,0,0.0210526315789474,0.0289473684210526,2.68317808219178,27,0.998829724985372,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","COVER_4",141,0.645390070921986,0.199867469299936,0.468085106382979,7.85074626865671,5.23076923076923,0.113475177304965,0.049645390070922,0,0.00709219858156028,0.0709219858156029,2.58597014925373,20,0.998829724985372,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","COVER_6",92,0.608695652173913,0.22742685325674,0.489130434782609,10.5842696629214,4.10714285714286,0.228260869565217,0.0326086956521739,0,0.0108695652173913,0.0108695652173913,2.76404494382022,24,0.998829724985372,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0026498","OTHER",79,0.582278481012658,0.0348816271694687,0.468354430379747,9.54929577464789,5.02173913043478,0.139240506329114,0.10126582278481,0,0,0.0379746835443038,2.54197183098592,17,0.998829724985372,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","2_MAN",19,0.526315789473684,-0.308443534626105,0.31578947368421,12.0625,6.9,0.210526315789474,0.157894736842105,0,0.0526315789473684,0,2.26875,7,0.996336996336996,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","COVER_0",9,0.333333333333333,-0.85554736924112,0.222222222222222,2,4,0,0.111111111111111,0,0.111111111111111,0.111111111111111,1.4875,4,0.996336996336996,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","COVER_1",112,0.607142857142857,0.135195052137938,0.482142857142857,8.9047619047619,4.42647058823529,0.160714285714286,0.0625,0,0.0267857142857143,0.0446428571428572,2.42692307692308,10,0.996336996336996,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","COVER_2",69,0.623188405797101,-0.373157474592321,0.36231884057971,4.03076923076923,3.46511627906977,0.0289855072463768,0.0579710144927537,0,0.0144927536231884,0.0289855072463768,2.32923076923077,8,0.996336996336996,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","COVER_3",43,0.627906976744186,-0.0228997289194227,0.418604651162791,7.5609756097561,3.62962962962963,0.116279069767442,0.0465116279069768,0,0,0.0232558139534884,2.56829268292683,9,0.996336996336996,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","COVER_4",3,0.666666666666667,-0.00184762309072539,0.666666666666667,7.66666666666667,0.5,0,0,0,0,0,3.7,2,0.996336996336996,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","COVER_6",5,0.8,0.490426901087631,0.6,16.2,3.5,0.6,0,0,0.2,0.2,2.84,4,0.996336996336996,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0027973","OTHER",12,0.666666666666667,-0.185811103433177,0.333333333333333,5.54545454545454,4.125,0.166666666666667,0.0833333333333333,0,0,0,2.47272727272727,5,0.996336996336996,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","2_MAN",17,0.764705882352941,0.199929446908977,0.529411764705882,4.1875,4.53846153846154,0.117647058823529,0.0588235294117647,0,0,0,2.40625,5,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","COVER_0",15,0.4,-0.370442231555663,0.333333333333333,7.06666666666667,2.16666666666667,0,0,0,0.0666666666666667,0.2,2.45333333333333,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","COVER_1",89,0.50561797752809,-0.0866790576313899,0.393258426966292,10.2962962962963,5.6,0.146067415730337,0.0898876404494381,0,0.0224719101123595,0.0337078651685393,2.41592592592593,11,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","COVER_2",69,0.652173913043478,0.0426519166119424,0.478260869565217,6.47619047619048,3.57777777777778,0.0869565217391304,0.0869565217391305,0,0,0.0289855072463768,3.0328125,12,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","COVER_3",90,0.666666666666667,0.207048598335687,0.511111111111111,7.30864197530864,4.73333333333333,0.122222222222222,0.1,0,0.0111111111111111,0.0222222222222222,2.76951219512195,10,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","COVER_4",38,0.5,-0.147911623495425,0.342105263157895,10.2647058823529,5.73684210526316,0.0526315789473684,0.105263157894737,0,0.0263157894736842,0.0526315789473684,2.74117647058824,10,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","COVER_6",23,0.565217391304348,-0.0126289999398464,0.434782608695652,12.1428571428571,4.61538461538462,0.173913043478261,0.0869565217391305,0,0.0434782608695652,0.0434782608695652,2.62761904761905,9,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0028118","OTHER",19,0.631578947368421,-0.239240014355777,0.473684210526316,9.11111111111111,3.25,0.0526315789473684,0.0526315789473684,0,0.105263157894737,0,3.25555555555556,7,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","2_MAN",82,0.548780487804878,-0.376435233085783,0.365853658536585,7.6986301369863,4.8,0.048780487804878,0.109756097560976,0,0,0,2.59315068493151,16,0.994918699186992,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","COVER_0",27,0.518518518518518,-0.23597921108022,0.407407407407407,5.17391304347826,5.14285714285714,0.0740740740740741,0.148148148148148,0,0,0.259259259259259,2.68181818181818,12,0.994918699186992,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","COVER_1",314,0.506369426751592,-0.165856827920599,0.385350318471338,8.88888888888889,5.30188679245283,0.162420382165605,0.111464968152866,0,0.0191082802547771,0.0509554140127389,2.73165467625899,19,0.994918699186992,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","COVER_2",197,0.634517766497462,-0.0208538220828406,0.401015228426396,6.16216216216216,5.28,0.0913705583756345,0.0609137055837564,0,0.0203045685279188,0.0304568527918782,2.82648648648649,18,0.994918699186992,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","COVER_3",163,0.680981595092024,0.200090465398693,0.447852760736196,8.32450331125828,5.52252252252252,0.159509202453988,0.0736196319018405,0,0.0122699386503067,0.0245398773006135,2.83464052287582,19,0.994918699186992,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","COVER_4",107,0.616822429906542,0.0170095129269939,0.420560747663551,8.92929292929293,5.1969696969697,0.0934579439252336,0.0747663551401869,0,0.00934579439252336,0.0654205607476636,2.8097,17,0.994918699186992,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","COVER_6",32,0.71875,0.282040487079939,0.5625,5.8,8.47826086956522,0.15625,0.0625,0,0.03125,0.03125,3.01333333333333,14,0.994918699186992,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
"00-0029263","OTHER",57,0.649122807017544,0.00315842914886931,0.43859649122807,5.53703703703704,7.81081081081081,0.175438596491228,0.0526315789473684,0,0.0350877192982456,0.0701754385964912,2.81666666666667,16,0.994918699186992,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","recent"
