"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","formation_share","evidence_class","availability","source","family","window"
"00-0036898","JUMBO",2,0.5,0.0558366990298964,0.5,6.5,0,0,0,0,0,0.5,2.6695,2,0.00170212765957447,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0036898","PISTOL",13,0.692307692307692,-0.36195099492216,0.307692307692308,4.16666666666667,4.88888888888889,0.0769230769230769,0.0769230769230769,0,0,0,2.59983333333333,11,0.011063829787234,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0036898","SHOTGUN",775,0.567741935483871,-0.202388527290876,0.375483870967742,7.16759002770083,4.625,0.103225806451613,0.0683870967741936,0,0.0283870967741936,0.0309677419354839,2.62535457063712,23,0.659574468085106,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036898","SINGLEBACK",124,0.564516129032258,0.247226369436388,0.419354838709677,10.0082644628099,5.92857142857143,0.201612903225806,0.0241935483870968,0,0.00806451612903226,0.0806451612903226,3.01857024793388,20,0.105531914893617,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036898","UNDER CENTER",38,0.578947368421053,-0.0784667300912062,0.473684210526316,12.6216216216216,2.09090909090909,0.236842105263158,0.0263157894736842,0,0,0.0263157894736842,2.95945945945946,7,0.0323404255319149,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0036898","WILDCAT",1,0,-0.839159785304219,0,30,,0,0,0,0,0,4.205,1,0.000851063829787234,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0036945","EMPTY",100,0.45,-0.266523056109513,0.36,10.1818181818182,5.33333333333333,0.11,0.12,0,0.06,0.03,3.04052272727273,17,0.0671140939597315,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0036945","I_FORM",16,0.4375,-0.324484653876935,0.3125,11.9090909090909,3.28571428571429,0.1875,0.3125,0,0,0.1875,3.46818181818182,8,0.010738255033557,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0036945","JUMBO",1,1,3.79855969897471,1,32,18,1,0,0,0,1,3.904,1,0.000671140939597315,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0036945","PISTOL",46,0.58695652173913,0.0877304432314751,0.434782608695652,8.92857142857143,3.81481481481481,0.173913043478261,0.0869565217391305,0,0,0.0217391304347826,3.36804761904762,17,0.0308724832214765,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0036945","SHOTGUN",1127,0.558118899733807,-0.124866388411893,0.385980479148181,7.82834331337325,4.94594594594595,0.109139307897072,0.110913930789707,0,0.0212954747116236,0.031055900621118,2.8577258225324,26,0.756375838926175,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036945","SINGLEBACK",100,0.5,0.0239880943129537,0.45,13.5057471264368,4.34,0.23,0.13,0,0.01,0.05,3.46562068965517,19,0.0671140939597315,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0036945","UNDER CENTER",100,0.53,-0.256167970259267,0.4,7.73563218390805,4.58490566037736,0.13,0.13,0,0.00999999999999999,0.04,3.44712643678161,19,0.0671140939597315,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0036971","EMPTY",177,0.632768361581921,0.12887560858738,0.468926553672316,7.53757225433526,3.88392857142857,0.112994350282486,0.0225988700564972,0,0.0225988700564972,0.0395480225988701,2.46063583815029,22,0.0648351648351648,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036971","I_FORM",10,0.3,-0.34917457192787,0.3,7.4,5.33333333333333,0,0,0,0,0,3.2154,6,0.00366300366300366,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0036971","JUMBO",3,0.666666666666667,0.343972590965374,0.666666666666667,1.5,11.5,0,0.333333333333333,0,0,0,2.636,3,0.0010989010989011,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0036971","PISTOL",25,0.64,0.0851735585152757,0.52,1.875,9.5,0.16,0.04,0,0,0.04,2.44829166666667,14,0.00915750915750916,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0036971","SHOTGUN",2167,0.595754499307799,-0.00895270248694498,0.454083987078911,8.25501713166912,4.52672347017816,0.119981541301338,0.0572219658514076,0,0.021227503461006,0.0346100599907709,2.53099804209496,30,0.793772893772894,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036971","SINGLEBACK",149,0.624161073825503,0.141736081130365,0.543624161073825,8.04929577464789,7.24731182795699,0.187919463087248,0.0469798657718121,0,0.0268456375838926,0.0335570469798658,3.28425352112676,23,0.0545787545787546,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036971","UNDER CENTER",199,0.542713567839196,0.118212875329957,0.462311557788945,9.3475935828877,7,0.206030150753769,0.0603015075376884,0,0.0201005025125628,0.050251256281407,3.02792553191489,25,0.0728937728937729,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","EMPTY",78,0.615384615384615,-0.228138947396125,0.448717948717949,6.70666666666667,4.77083333333333,0.0769230769230769,0.0384615384615384,0,0.0384615384615385,0.0641025641025641,2.36338666666667,18,0.0397553516819572,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","I_FORM",56,0.642857142857143,0.172535044612967,0.517857142857143,8.24528301886792,5.52777777777778,0.178571428571429,0.0535714285714286,0,0.0178571428571429,0.0357142857142857,2.97775471698113,13,0.0285423037716616,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","JUMBO",2,0.5,-0.357325254750322,0.5,1,0,0,0,0,0,0.5,2.2855,2,0.00101936799184506,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","PISTOL",23,0.782608695652174,0.215101859967118,0.478260869565217,2.42857142857143,4.66666666666667,0.0869565217391304,0.0869565217391304,0,0,0,2.32171428571429,14,0.0117227319062181,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","SHOTGUN",1487,0.616677874915938,-0.03556556908901,0.42434431741762,7.86519258202568,4.89312977099237,0.110961667787492,0.0571620712844654,0,0.0248823133826497,0.0322797579018157,2.54615751960086,26,0.757900101936799,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","SINGLEBACK",166,0.668674698795181,0.0758599270217982,0.518072289156626,7.12101910828026,5.99099099099099,0.192771084337349,0.0542168674698795,0,0.036144578313253,0.0240963855421687,2.75807006369427,21,0.0846075433231396,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","UNDER CENTER",148,0.682432432432432,0.141089387334973,0.560810810810811,6.65217391304348,5.74257425742574,0.141891891891892,0.0675675675675676,0,0.0202702702702703,0.0405405405405405,2.75941605839416,18,0.0754332313965341,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0036972","WILDCAT",2,0.5,1.59561758098425,0.5,10,7,0.5,0,0,0,0.5,3.299,2,0.00101936799184506,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037012","EMPTY",15,0.466666666666667,0.0226128406330858,0.333333333333333,7.21428571428571,6.85714285714286,0.2,0.0666666666666667,0,0,0.0666666666666667,2.75678571428571,4,0.0707547169811321,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0037012","I_FORM",6,0.166666666666667,-1.51775685179746,0.166666666666667,13.6666666666667,7,0,0,0,0.166666666666667,0.166666666666667,3.81116666666667,3,0.0283018867924528,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037012","JUMBO",1,1,2.37869125627913,1,7,4,0,0,0,0,0,3.47,1,0.00471698113207547,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037012","PISTOL",12,0.666666666666667,0.782498459263782,0.666666666666667,9,12.25,0.333333333333333,0.0833333333333333,0,0,0.166666666666667,3.61218181818182,5,0.0566037735849057,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037012","SHOTGUN",154,0.525974025974026,-0.278181007940913,0.337662337662338,8.54545454545454,5.18518518518519,0.0909090909090909,0.0714285714285715,0,0.0194805194805195,0,2.612,9,0.726415094339623,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0037012","SINGLEBACK",14,0.428571428571429,-0.178769967614374,0.357142857142857,9.38461538461539,5,0.214285714285714,0.0714285714285715,0,0.0714285714285714,0.0714285714285714,3.88430769230769,4,0.0660377358490566,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037012","UNDER CENTER",10,0.4,-0.951924005092587,0.2,4.75,3.75,0.1,0.2,0,0,0,3.025,3,0.0471698113207547,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037013","EMPTY",103,0.485436893203884,-0.287639447382464,0.300970873786408,7.76923076923077,4.94,0.135922330097087,0.116504854368932,0,0.00970873786407767,0,2.95862637362637,15,0.0926258992805755,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0037013","I_FORM",13,0.307692307692308,-0.248029207224205,0.307692307692308,17.5,2.5,0.0769230769230769,0.0769230769230769,0,0,0,4.37608333333333,9,0.0116906474820144,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037013","JUMBO",3,0.333333333333333,0.459523194139668,0.333333333333333,6.33333333333333,0,0,0,0,0,0.333333333333333,3.70433333333333,3,0.00269784172661871,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037013","PISTOL",1,1,0.491065740119666,1,-1,12,0,0,0,0,0,1.535,1,0.000899280575539568,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037013","SHOTGUN",796,0.521356783919598,-0.231613531380917,0.368090452261307,7.65966386554622,4.79759036144578,0.0866834170854271,0.103015075376884,0,0.021356783919598,0.0188442211055276,2.75174789915966,21,0.715827338129496,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0037013","SINGLEBACK",109,0.458715596330275,-0.173543905930641,0.36697247706422,9.34313725490196,6.56,0.174311926605505,0.0642201834862385,0,0.055045871559633,0.0275229357798165,3.75121568627451,15,0.098021582733813,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0037013","UNDER CENTER",87,0.586206896551724,-0.0474431809056658,0.448275862068966,5.84415584415584,8.52941176470588,0.172413793103448,0.114942528735632,0,0.0114942528735632,0.0459770114942529,3.02753246753247,11,0.0782374100719424,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0037077","EMPTY",5,0.8,-0.0831354126984467,0.4,5,6.25,0.2,0,0,0,0,2.3692,1,0.00699300699300699,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037077","I_FORM",1,0,-1.16627185873222,0,,,0,1,0,0,0,,1,0.0013986013986014,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037077","PISTOL",2,1,2.30985022464301,1,30.5,6.5,1,0,0,0,0,2.603,1,0.0027972027972028,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037077","SHOTGUN",666,0.555555555555556,-0.214043797551844,0.393393393393393,7.46733668341708,5.11081081081081,0.10960960960961,0.103603603603604,0,0.0345345345345345,0.0285285285285285,2.62630522765599,15,0.931468531468531,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0037077","SINGLEBACK",2,0,-0.961079675354995,0,4,,0,0.5,0,0,0,4.472,1,0.0027972027972028,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037077","UNDER CENTER",39,0.666666666666667,-0.0341814234106539,0.461538461538462,7.3421052631579,6.42307692307692,0.128205128205128,0.0256410256410256,0,0,0.0512820512820513,3.10263157894737,13,0.0545454545454545,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0037327","EMPTY",25,0.56,-0.586149681501538,0.32,7.6,3.5,0.04,0,0,0.08,0.04,3.33684,5,0.166666666666667,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0037327","I_FORM",2,0.5,-0.425490083056502,0,1.5,1,0,0,0,0,0,3.5705,2,0.0133333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037327","PISTOL",6,0.5,0.272540645926104,0.5,10.4,6.66666666666667,0.166666666666667,0.166666666666667,0,0,0,2.6,2,0.04,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037327","SHOTGUN",108,0.555555555555556,-0.223601901124918,0.342592592592593,7.29292929292929,3.43333333333333,0.12037037037037,0.0833333333333333,0,0,0,2.79893939393939,6,0.72,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0037327","SINGLEBACK",8,0.375,-0.962401739619963,0.25,6.57142857142857,5.66666666666667,0.125,0.125,0,0.125,0,2.93042857142857,4,0.0533333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037327","UNDER CENTER",1,0,-2.52563126897439,0,,,0,1,0,0,0,,1,0.00666666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037834","EMPTY",20,0.75,0.234494125700439,0.55,4.75,3.4,0.05,0,0,0,0.05,2.91295,7,0.0140449438202247,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0037834","I_FORM",10,0.7,0.154594696251759,0.5,4.33333333333333,8.57142857142857,0.2,0.1,0,0,0,3.11422222222222,6,0.00702247191011236,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037834","JUMBO",1,1,1.12058677501045,1,1,0,0,0,0,0,1,2.669,1,0.000702247191011236,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0037834","PISTOL",36,0.666666666666667,0.515512941505423,0.555555555555556,8.41666666666667,10.0416666666667,0.138888888888889,0,0,0.0277777777777778,0.111111111111111,2.70455555555556,14,0.0252808988764045,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0037834","SHOTGUN",1076,0.631970260223048,0.194600169538019,0.496282527881041,8.1253701875617,5.39264705882353,0.163568773234201,0.0585501858736059,0,0.0232342007434944,0.0529739776951673,2.72002075098814,25,0.75561797752809,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0037834","SINGLEBACK",22,0.681818181818182,0.257753809961617,0.545454545454545,5.9047619047619,7.06666666666667,0.272727272727273,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,3.12547619047619,6,0.0154494382022472,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0037834","UNDER CENTER",259,0.683397683397683,0.30252894637504,0.602316602316602,8.21810699588478,6.0225988700565,0.22007722007722,0.0617760617760618,0,0.0347490347490347,0.0733590733590733,3.12347107438017,24,0.18188202247191,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038102","EMPTY",39,0.564102564102564,0.180693505419826,0.461538461538462,9.30555555555556,3.31818181818182,0.102564102564103,0.076923076923077,0,0.0256410256410256,0.076923076923077,2.76208333333333,11,0.0455607476635514,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0038102","I_FORM",4,0.75,0.164998305597692,0.25,10,0,0.25,0,0,0,0,3.87725,4,0.00467289719626168,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038102","JUMBO",1,0,-0.835514033300569,0,2,,0,0,0,0,0,3.304,1,0.00116822429906542,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038102","PISTOL",16,0.5625,-0.23682210406696,0.3125,6.26666666666667,5.44444444444444,0,0.0625,0,0,0,2.75006666666667,10,0.0186915887850467,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0038102","SHOTGUN",723,0.573997233748271,-0.116462142470454,0.395573997233748,7.34873323397914,4.46024096385542,0.0899031811894882,0.0719225449515905,0,0.020746887966805,0.016597510373444,2.75450224887556,24,0.844626168224299,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038102","SINGLEBACK",30,0.633333333333333,-0.00621659869017701,0.466666666666667,6.92857142857143,4.89473684210526,0.1,0.0666666666666667,0,0,0,3.18782142857143,9,0.0350467289719626,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0038102","UNDER CENTER",43,0.697674418604651,0.0738507891897255,0.511627906976744,6.1,4.33333333333333,0.0930232558139535,0.0697674418604651,0,0,0.0232558139534884,2.81769230769231,13,0.0502336448598131,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0038108","EMPTY",4,0.5,-0.745770165172871,0.25,4.66666666666667,1,0,0.25,0,0,0,2.62,4,0.0109289617486339,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038108","JUMBO",1,0,-2.72122079446511,0,1,,0,0,0,0,0,5.005,1,0.00273224043715847,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038108","PISTOL",5,0.8,-0.36478483597748,0.4,0,5.75,0,0,0,0,0,3.0288,3,0.0136612021857923,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038108","SHOTGUN",291,0.573883161512028,-0.29028583085891,0.360824742268041,6.74626865671642,5.08383233532934,0.0893470790378007,0.0790378006872852,0,0.0412371134020619,0.0309278350515464,2.53253409090909,15,0.795081967213115,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038108","SINGLEBACK",16,0.75,1.09994279920647,0.6875,17.5,6,0.6875,0.125,0,0,0.1875,3.49014285714286,4,0.0437158469945355,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0038108","UNDER CENTER",49,0.469387755102041,-0.429260572270082,0.306122448979592,10.6976744186047,7.65217391304348,0.204081632653061,0.122448979591837,0,0.0408163265306122,0,3.15181818181818,10,0.133879781420765,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0038122","EMPTY",14,0.785714285714286,0.531638018595653,0.571428571428571,7.69230769230769,4.27272727272727,0.142857142857143,0.0714285714285715,0,0,0,2.89123076923077,4,0.0220820189274448,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038122","I_FORM",3,0.333333333333333,-0.27956113141651,0.333333333333333,19.6666666666667,3,0,0,0,0,0,3.581,1,0.00473186119873817,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038122","PISTOL",106,0.566037735849057,-0.145504547981192,0.358490566037736,8.81553398058253,5.15,0.122641509433962,0.0283018867924528,0,0.0188679245283019,0.0188679245283019,2.67087254901961,12,0.167192429022082,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0038122","SHOTGUN",439,0.596810933940774,-0.13614705312798,0.444191343963553,8.0975,4.32442748091603,0.0979498861047836,0.0888382687927107,0,0.0250569476082004,0.0273348519362187,2.4460575,17,0.692429022082019,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038122","SINGLEBACK",14,0.714285714285714,0.0144797669055861,0.571428571428571,1.64285714285714,10.1,0.214285714285714,0,0,0,0,3.39664285714286,3,0.0220820189274448,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038122","UNDER CENTER",56,0.5,-0.0177147904796584,0.446428571428571,9.2,5.42857142857143,0.25,0.107142857142857,0,0.0178571428571428,0.0357142857142857,3.35061224489796,10,0.0883280757097792,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0038122","WILDCAT",2,0.5,-0.0259540647966787,0.5,9,1,0,0.5,0,0,0,3.604,2,0.00315457413249211,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038128","EMPTY",13,0.307692307692308,-0.825168021455353,0.153846153846154,9.91666666666667,3.75,0,0.0769230769230769,0,0,0,3.17533333333333,4,0.0722222222222222,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038128","I_FORM",3,0.333333333333333,-2.93704417018065,0,5,3,0,0.333333333333333,0,0.333333333333333,0,2.9535,1,0.0166666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038128","PISTOL",7,0.714285714285714,0.225212892392717,0.428571428571429,5.8,3,0.142857142857143,0.285714285714286,0,0,0.142857142857143,2.46,5,0.0388888888888889,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038128","SHOTGUN",129,0.635658914728682,0.172286219618064,0.434108527131783,8.03571428571429,5.85365853658537,0.170542635658915,0.131782945736434,0,0.0155038759689922,0.0310077519379845,2.56207142857143,11,0.716666666666667,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038128","SINGLEBACK",11,0.272727272727273,-0.619340608578153,0.181818181818182,10.5555555555556,3.66666666666667,0.0909090909090909,0.181818181818182,0,0,0,4.06333333333333,3,0.0611111111111111,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038128","UNDER CENTER",17,0.588235294117647,0.469102897071827,0.588235294117647,11.2,7.5,0.235294117647059,0.117647058823529,0,0,0.0588235294117647,2.956,6,0.0944444444444444,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0038416","PISTOL",5,0.6,-0.0505826728884131,0.6,4,8,0.2,0,0,0,0,2.626,3,0.0324675324675325,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038416","SHOTGUN",131,0.656488549618321,-0.247785365817662,0.465648854961832,5.69291338582677,4.90697674418605,0.083969465648855,0.0305343511450381,0,0.0458015267175573,0.0229007633587786,2.63259842519685,8,0.850649350649351,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038416","UNDER CENTER",18,0.555555555555556,0.222849759312036,0.5,6,10.1,0.222222222222222,0.0555555555555555,0,0,0,3.11941176470588,6,0.116883116883117,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0038476","PISTOL",2,0,-1.05857460160041,0,16,,0,0.5,0,0,0,2.4,2,0.00757575757575758,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038476","SHOTGUN",237,0.569620253164557,-0.183407098596153,0.350210970464135,5.785,4.81481481481481,0.080168776371308,0.156118143459916,0,0.00421940928270044,0.029535864978903,2.65258706467662,10,0.897727272727273,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038476","UNDER CENTER",25,0.4,-0.38991227573948,0.24,11.3809523809524,5.2,0.16,0.16,0,0.08,0.04,3.25904761904762,9,0.0946969696969697,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0038579","PISTOL",1,0,-0.494329926557839,0,3,,0,0,0,0,0,3.4,1,0.0015600624024961,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038579","SHOTGUN",516,0.61046511627907,-0.0698026718668431,0.424418604651163,7.05773195876289,4.47619047619048,0.104651162790698,0.0600775193798449,0,0.0213178294573643,0.0251937984496124,2.56026859504132,15,0.804992199687988,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038579","UNDER CENTER",124,0.5,0.111650682923487,0.435483870967742,10.3333333333333,6.61290322580645,0.161290322580645,0.032258064516129,0,0,0.0564516129032258,3.1165,13,0.193447737909516,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038583","PISTOL",4,0.25,-0.522861232544528,0,-1.75,2,0,0,0,0,0,1.925,2,0.0165289256198347,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0038583","SHOTGUN",220,0.509090909090909,-0.465484777246632,0.322727272727273,6.2463768115942,3.45535714285714,0.0363636363636364,0.0590909090909091,0,0.0409090909090909,0,2.55748792270531,10,0.909090909090909,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0038583","UNDER CENTER",18,0.444444444444444,-0.267159770714999,0.277777777777778,5.05882352941176,8.25,0.111111111111111,0.0555555555555555,0,0.0555555555555555,0.0555555555555555,3.25294117647059,5,0.0743801652892562,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0039150","PISTOL",57,0.56140350877193,-0.166370053072011,0.350877192982456,5.66,7.4375,0.140350877192982,0.12280701754386,0,0,0,2.9686,15,0.0379241516966068,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0039150","SHOTGUN",1300,0.568461538461539,-0.135896280656833,0.383846153846154,7.84979253112033,4.1935047361299,0.0976923076923077,0.0730769230769229,0,0.0192307692307692,0.0330769230769232,2.61980049875312,25,0.864936793080506,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0039150","UNDER CENTER",146,0.561643835616438,-0.199746061603807,0.445205479452055,5.54198473282443,5.74390243902439,0.10958904109589,0.102739726027397,0,0.0342465753424657,0.0410958904109589,3.30259541984733,24,0.0971390552228876,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0039152","PISTOL",18,0.555555555555556,0.0582219851397289,0.444444444444444,16.0625,3.7,0.166666666666667,0.111111111111111,0,0.0555555555555555,0.0555555555555555,2.595,6,0.028892455858748,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0039152","SHOTGUN",507,0.534516765285996,-0.161910256535786,0.362919132149901,9.47884187082405,4.80073800738007,0.120315581854043,0.11439842209073,0,0.0256410256410257,0.0335305719921105,2.47771111111111,15,0.813804173354735,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0039152","UNDER CENTER",98,0.591836734693877,0.0128593764173422,0.428571428571429,8.9438202247191,5.87931034482759,0.224489795918367,0.0918367346938776,0,0.0204081632653061,0.0306122448979592,3.01247191011236,15,0.157303370786517,"MODERATE","PRIOR_ONLY","participation","qb_formation","career"
"00-0039163","PISTOL",12,0.5,0.227979461604264,0.416666666666667,8.5,5.83333333333333,0.0833333333333333,0,0,0,0.166666666666667,2.45333333333333,6,0.0077120822622108,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0039163","SHOTGUN",1242,0.587761674718197,0.00648701835667489,0.428341384863124,8.3330427201395,5.07397260273972,0.139291465378422,0.0764895330112721,0,0.0169082125603865,0.0394524959742351,2.66812390924956,27,0.798200514138817,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0039163","UNDER CENTER",302,0.632450331125828,0.238364406740635,0.506622516556292,9.29577464788732,5.46073298429319,0.21523178807947,0.0596026490066225,0,0.0132450331125828,0.0364238410596026,3.20153846153846,27,0.194087403598972,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0039164","PISTOL",17,0.352941176470588,-0.0673355514539734,0.294117647058824,19,6.33333333333333,0.176470588235294,0.0588235294117647,0,0.0588235294117647,0,3.71875,5,0.046070460704607,"WEAK","PRIOR_ONLY","participation","qb_formation","career"
"00-0039164","SHOTGUN",341,0.486803519061584,-0.115114439143978,0.363636363636364,11,6.0421686746988,0.13782991202346,0.0557184750733138,0,0.0351906158357771,0.032258064516129,2.57666666666667,13,0.924119241192412,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
"00-0039164","UNDER CENTER",11,0.454545454545455,-0.407098386140371,0.363636363636364,8.5,7.8,0,0.0909090909090909,0,0,0,3.583,6,0.029810298102981,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0039376","PISTOL",7,0.571428571428571,-1.96512304655542,0.285714285714286,4,6.75,0.142857142857143,0.142857142857143,0,0.142857142857143,0,2.95,4,0.0134357005758157,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","career"
"00-0039376","SHOTGUN",462,0.590909090909091,-0.208601947142798,0.400432900432901,8.1285046728972,3.78021978021978,0.0735930735930736,0.0735930735930736,0,0.012987012987013,0.0194805194805195,2.47383177570093,14,0.886756238003839,"STRONG","PRIOR_ONLY","participation","qb_formation","career"
