"gsis_id","run_gap","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","epa_overall","epa_per_rush","evidence_class","output_class","window"
"00-0032426","END",19,2.89473684210526,-0.0866362880088242,0.31578947368421,0.105263157894737,0.368421052631579,-0.0868059129438995,-0.0867651170734384,"WEAK","OBSERVED","current_team"
"00-0032426","GUARD",39,3.94871794871795,-0.0272822968172243,0.41025641025641,0.0256410256410256,0.256410256410256,-0.0868059129438995,-0.063357215681876,"WEAK","OBSERVED","current_team"
"00-0032426","TACKLE",37,3.86486486486486,-0.163728304492071,0.351351351351351,0.0810810810810811,0.243243243243243,-0.0868059129438995,-0.116147443740625,"WEAK","OBSERVED","current_team"
"00-0032450","END",10,7.7,0.195388441649266,0.5,0.3,0.1,-0.143306499307951,-0.0949215077426344,"INSUFFICIENT","OBSERVED","current_team"
"00-0032450","GUARD",22,5.5,-0.189182198243956,0.227272727272727,0.136363636363636,0.227272727272727,-0.143306499307951,-0.155614613656635,"WEAK","OBSERVED","current_team"
"00-0032450","TACKLE",20,3.75,-0.215732518775621,0.25,0.05,0.2,-0.143306499307951,-0.161413004174869,"WEAK","OBSERVED","current_team"
"00-0032464","END",19,8.10526315789474,0.492265829479469,0.842105263157895,0.210526315789474,0.105263157894737,0.345975712650794,0.381159411634906,"WEAK","OBSERVED","current_team"
"00-0032464","TACKLE",2,0.5,-0.537266022933181,0,0,0.5,0.345975712650794,0.317484043760989,"INSUFFICIENT","OBSERVED","current_team"
"00-0032602","END",39,3.05128205128205,-0.223283251517643,0.282051282051282,0.0769230769230769,0.256410256410256,-0.046167685954944,-0.115940484509947,"WEAK","OBSERVED","current_team"
"00-0032602","GUARD",31,4.16129032258065,-0.179566510155462,0.354838709677419,0,0.0967741935483871,-0.046167685954944,-0.0916112414518237,"WEAK","OBSERVED","current_team"
"00-0032602","TACKLE",48,5.27083333333333,0.108562579909631,0.458333333333333,0.0625,0.0625,-0.046167685954944,0.022601321095978,"MODERATE","OBSERVED","current_team"
"00-0032741","END",1,-4,-1.82871581916697,0,0,1,-0.179411318190948,-0.206449096895473,"INSUFFICIENT","OBSERVED","current_team"
"00-0032741","GUARD",27,5.74074074074074,0.0278349624659987,0.481481481481482,0.148148148148148,0.148148148148148,-0.179411318190948,-0.115093506952585,"WEAK","OBSERVED","current_team"
"00-0032741","TACKLE",11,2,-0.137654165415717,0.363636363636364,0,0.272727272727273,-0.179411318190948,-0.172941900155349,"INSUFFICIENT","OBSERVED","current_team"
"00-0032764","END",151,7.19205298013245,0.246069480268598,0.490066225165563,0.152317880794702,0.0927152317880795,0.0787378612345922,0.198487029358454,"STRONG","OBSERVED","current_team"
"00-0032764","GUARD",201,5.08955223880597,0.113797432053873,0.487562189054726,0.0895522388059701,0.129353233830846,0.0787378612345922,0.105737760601165,"STRONG","OBSERVED","current_team"
"00-0032764","TACKLE",178,5.65730337078652,-0.0430702978222068,0.359550561797753,0.106741573033708,0.196629213483146,0.0787378612345922,-0.0123623585641902,"STRONG","OBSERVED","current_team"
"00-0032782","END",7,4.28571428571429,-0.112058272402334,0.428571428571429,0.285714285714286,0.428571428571429,-0.257018666914923,-0.241873551070324,"INSUFFICIENT","OBSERVED","current_team"
"00-0032782","GUARD",7,3.71428571428571,-0.213825862197804,0.142857142857143,0,0.142857142857143,-0.257018666914923,-0.252505985825075,"INSUFFICIENT","OBSERVED","current_team"
"00-0032782","TACKLE",8,3.5,-0.0603687069087755,0.25,0,0,-0.257018666914923,-0.233883377502435,"INSUFFICIENT","OBSERVED","current_team"
"00-0032813","END",6,3.5,-0.378423223087642,0.166666666666667,0,0,-0.110488966003875,-0.134846625738763,"INSUFFICIENT","OBSERVED","current_team"
"00-0032813","GUARD",20,3.3,-0.179319912145729,0.4,0,0.15,-0.110488966003875,-0.127696702539339,"WEAK","OBSERVED","current_team"
"00-0032813","TACKLE",10,3.6,-0.190093402774073,0.2,0.1,0.1,-0.110488966003875,-0.121861028399618,"INSUFFICIENT","OBSERVED","current_team"
"00-0032902","END",3,1.66666666666667,-0.499053889652714,0,0,0.333333333333333,-0.194250706512442,-0.208765143804836,"INSUFFICIENT","OBSERVED","current_team"
"00-0032902","GUARD",17,2.23529411764706,-0.153788626652814,0.352941176470588,0,0.235294117647059,-0.194250706512442,-0.185317520049927,"WEAK","OBSERVED","current_team"
"00-0032902","TACKLE",11,4.18181818181818,0.0418714318816042,0.454545454545455,0,0,-0.194250706512442,-0.15766840338097,"INSUFFICIENT","OBSERVED","current_team"
"00-0032918","END",5,4.6,-0.523583574034274,0.4,0,0.4,-0.0342743412419667,-0.0719135129952211,"INSUFFICIENT","OBSERVED","current_team"
"00-0032918","GUARD",15,1.53333333333333,0.130823180351096,0.533333333333333,0,0.2,-0.0342743412419667,-0.00125483692335419,"WEAK","OBSERVED","current_team"
"00-0032918","TACKLE",3,2.33333333333333,-0.925552080443595,0.333333333333333,0,0.333333333333333,-0.0342743412419667,-0.0767161383468061,"INSUFFICIENT","OBSERVED","current_team"
"00-0032940","END",2,9.5,0.349590576894116,0.5,0.5,0,-0.261827916269665,-0.242104739070833,"INSUFFICIENT","OBSERVED","current_team"
"00-0032940","GUARD",10,2.6,-0.286867675659596,0.3,0,0.1,-0.261827916269665,-0.26540502475394,"INSUFFICIENT","OBSERVED","current_team"
"00-0032940","TACKLE",6,1.5,-0.479447645503872,0.166666666666667,0,0.333333333333333,-0.261827916269665,-0.281611528018229,"INSUFFICIENT","OBSERVED","current_team"
"00-0032972","END",14,8.14285714285714,0.52275573548312,0.571428571428571,0.214285714285714,0.285714285714286,-0.0901269188812722,0.0258238535660454,"INSUFFICIENT","OBSERVED","current_team"
"00-0032972","GUARD",51,3.52941176470588,-0.187739246872975,0.392156862745098,0.0392156862745098,0.117647058823529,-0.0901269188812722,-0.134975826336919,"MODERATE","OBSERVED","current_team"
"00-0032972","TACKLE",35,3.85714285714286,-0.113887568457618,0.4,0.0857142857142857,0.2,-0.0901269188812722,-0.0988808424093994,"WEAK","OBSERVED","current_team"
"00-0032975","END",13,5.15384615384615,-0.215666159445671,0.384615384615385,0.153846153846154,0.230769230769231,-0.0258914891207084,-0.0596869783566606,"INSUFFICIENT","OBSERVED","current_team"
"00-0032975","GUARD",12,3.41666666666667,-0.0538134092106095,0.5,0,0.166666666666667,-0.0258914891207084,-0.0305451424690253,"INSUFFICIENT","OBSERVED","current_team"
"00-0032975","TACKLE",20,4.45,0.113526615774026,0.4,0.1,0.1,-0.0258914891207084,0.0089630371029752,"WEAK","OBSERVED","current_team"
"00-0033025","END",43,5.88372093023256,0.086970807161442,0.395348837209302,0.162790697674419,0.325581395348837,-0.0989363284604743,-0.0213246116474413,"MODERATE","OBSERVED","current_team"
"00-0033025","GUARD",61,5.60655737704918,-0.00121221196866979,0.377049180327869,0.0983606557377049,0.114754098360656,-0.0989363284604743,-0.0496704515513828,"MODERATE","OBSERVED","current_team"
"00-0033025","TACKLE",70,5.2,-0.0607108018681174,0.457142857142857,0.114285714285714,0.1,-0.0989363284604743,-0.0783533526030514,"MODERATE","OBSERVED","current_team"
"00-0033040","END",21,4.76190476190476,-0.0184087846483592,0.476190476190476,0.142857142857143,0.19047619047619,-0.0184087846483592,-0.0184087846483592,"WEAK","OBSERVED","current_team"
"00-0033045","END",362,5.23756906077348,0.027549877499332,0.466850828729282,0.135359116022099,0.187845303867403,-0.0408981330696763,0.0178179328686673,"STRONG","OBSERVED","current_team"
"00-0033045","GUARD",489,4.21676891615542,-0.000847651725618401,0.423312883435583,0.0572597137014315,0.112474437627812,-0.0408981330696763,-0.00522475351185424,"STRONG","OBSERVED","current_team"
"00-0033045","TACKLE",565,4.2283185840708,-0.101591793111553,0.380530973451327,0.0743362831858407,0.136283185840708,-0.0408981330696763,-0.0957652017475328,"STRONG","OBSERVED","current_team"
"00-0033077","END",52,7.86538461538462,0.47686095258227,0.673076923076923,0.230769230769231,0.0769230769230769,0.141835045718006,0.2973827881907,"MODERATE","OBSERVED","current_team"
"00-0033077","GUARD",23,1.65217391304348,0.140222436305265,0.608695652173913,0,0.130434782608696,0.141835045718006,0.141388178049415,"WEAK","OBSERVED","current_team"
"00-0033077","TACKLE",19,5.57894736842105,0.720351317542458,0.68421052631579,0.105263157894737,0.105263157894737,0.141835045718006,0.280971870587178,"WEAK","OBSERVED","current_team"
"00-0033106","END",3,5.66666666666667,0.934601480084988,0.666666666666667,0.333333333333333,0.333333333333333,-0.989653970865864,-0.898022758915824,"INSUFFICIENT","OBSERVED","current_team"
"00-0033164","END",3,4.33333333333333,-0.0496328360944365,0.666666666666667,0,0,-0.114991387205664,-0.111879075247987,"INSUFFICIENT","OBSERVED","current_team"
"00-0033164","GUARD",4,1.75,-0.415082037070533,0.25,0,0.5,-0.114991387205664,-0.133747052822218,"INSUFFICIENT","OBSERVED","current_team"
"00-0033164","TACKLE",11,2.63636363636364,-0.267336598634508,0.363636363636364,0,0.363636363636364,-0.114991387205664,-0.138594166441119,"INSUFFICIENT","OBSERVED","current_team"
"00-0033280","END",200,4.08,-0.134359413916682,0.36,0.115,0.23,-0.0096621193813693,-0.105583115177763,"STRONG","OBSERVED","current_team"
"00-0033280","GUARD",188,4.62765957446809,0.0545869330435964,0.468085106382979,0.0797872340425532,0.122340425531915,-0.0096621193813693,0.0390428074569112,"STRONG","OBSERVED","current_team"
"00-0033280","TACKLE",178,5.1123595505618,0.0476756011100886,0.398876404494382,0.112359550561798,0.230337078651685,-0.0096621193813693,0.0332207135912336,"STRONG","OBSERVED","current_team"
"00-0033293","END",98,5.07142857142857,0.0108728379198844,0.448979591836735,0.142857142857143,0.183673469387755,-0.0408808219885579,-0.00878045065294181,"MODERATE","OBSERVED","current_team"
"00-0033293","GUARD",98,4.21428571428571,-0.076946969374051,0.438775510204082,0.0510204081632653,0.13265306122449,-0.0408808219885579,-0.0632509640377878,"MODERATE","OBSERVED","current_team"
"00-0033293","TACKLE",89,3.70786516853933,-0.111813769052223,0.370786516853933,0.0337078651685393,0.157303370786517,-0.0408808219885579,-0.0832501662077942,"MODERATE","OBSERVED","current_team"
"00-0033295","END",56,2.80357142857143,-0.235195665614031,0.375,0.0535714285714286,0.392857142857143,-0.288344212526909,-0.262686293327589,"MODERATE","OBSERVED","current_team"
"00-0033295","GUARD",37,4.62162162162162,-0.239641923506939,0.243243243243243,0.108108108108108,0.351351351351351,-0.288344212526909,-0.269767050735787,"WEAK","OBSERVED","current_team"
"00-0033295","TACKLE",39,2.64102564102564,-0.285456956658133,0.256410256410256,0,0.282051282051282,-0.288344212526909,-0.287206808699816,"WEAK","OBSERVED","current_team"
"00-0033307","END",19,9,0.504802667149833,0.736842105263158,0.368421052631579,0.105263157894737,0.46496045224485,0.474542757095415,"WEAK","OBSERVED","current_team"
"00-0033307","TACKLE",1,3,-0.292041630949825,0,0,0,0.46496045224485,0.452550582028544,"INSUFFICIENT","OBSERVED","current_team"
"00-0033308","END",25,4.52,0.0403141558659262,0.48,0.16,0.2,-0.120468814372665,-0.0731797054789616,"WEAK","OBSERVED","current_team"
"00-0033308","GUARD",35,3.62857142857143,-0.171050335956638,0.4,0,0.114285714285714,-0.120468814372665,-0.139104111798339,"WEAK","OBSERVED","current_team"
"00-0033308","TACKLE",24,2.20833333333333,-0.205469458533723,0.333333333333333,0,0.25,-0.120468814372665,-0.144754712704396,"WEAK","OBSERVED","current_team"
"00-0033357","END",155,5.81935483870968,0.25979102090106,0.561290322580645,0.0967741935483871,0.180645161290323,0.131776126163353,0.224065933997514,"STRONG","OBSERVED","current_team"
"00-0033357","GUARD",104,5.375,0.212691577301707,0.548076923076923,0.0865384615384615,0.115384615384615,0.131776126163353,0.183088363470602,"STRONG","OBSERVED","current_team"
"00-0033357","TACKLE",130,4.49230769230769,0.128391328091527,0.484615384615385,0.0769230769230769,0.123076923076923,0.131776126163353,0.129460211693157,"STRONG","OBSERVED","current_team"
"00-0033526","END",33,4.36363636363636,-0.107720488230839,0.454545454545455,0.0606060606060606,0.303030303030303,-0.0402305784290659,-0.0641786109393725,"WEAK","OBSERVED","current_team"
"00-0033526","GUARD",120,4.50833333333333,-0.0515443293370486,0.416666666666667,0.0583333333333333,0.116666666666667,-0.0402305784290659,-0.0477730790343877,"STRONG","OBSERVED","current_team"
"00-0033526","TACKLE",76,5.38157894736842,0.0853841318569843,0.460526315789474,0.0789473684210526,0.118421052631579,-0.0402305784290659,0.029965877319021,"MODERATE","OBSERVED","current_team"
"00-0033537","END",13,4.92307692307692,0.0956312642813355,0.461538461538462,0.153846153846154,0.153846153846154,-0.0318045085469721,-0.00911046681042414,"INSUFFICIENT","OBSERVED","current_team"
"00-0033537","GUARD",11,5.36363636363636,0.00471168801463632,0.636363636363636,0.181818181818182,0.181818181818182,-0.0318045085469721,-0.0261470696430609,"INSUFFICIENT","OBSERVED","current_team"
"00-0033537","TACKLE",3,4.66666666666667,0.930919657228515,0.666666666666667,0,0,-0.0318045085469721,0.0140394993470987,"INSUFFICIENT","OBSERVED","current_team"
"00-0033553","END",146,4.38356164383562,0.00364782419209986,0.445205479452055,0.089041095890411,0.219178082191781,0.00505000943057618,0.00405622765961724,"STRONG","OBSERVED","current_team"
"00-0033553","GUARD",144,3.63194444444445,-0.0955731689379942,0.375,0.0416666666666667,0.152777777777778,0.00505000943057618,-0.06597811647665,"STRONG","OBSERVED","current_team"
"00-0033553","TACKLE",217,5.52534562211982,0.0638913533140677,0.442396313364055,0.105990783410138,0.15668202764977,0.00505000943057618,0.05114593586638,"STRONG","OBSERVED","current_team"
"00-0033556","END",109,3.8348623853211,-0.109128559948863,0.385321100917431,0.091743119266055,0.302752293577982,-0.112966499272003,-0.110491141957078,"STRONG","OBSERVED","current_team"
"00-0033556","GUARD",61,3.45901639344262,-0.220773125240824,0.344262295081967,0.0655737704918033,0.262295081967213,-0.112966499272003,-0.167315294181905,"MODERATE","OBSERVED","current_team"
"00-0033556","TACKLE",56,5.07142857142857,-0.0479559799943153,0.321428571428572,0.0892857142857143,0.178571428571429,-0.112966499272003,-0.0815821106551884,"MODERATE","OBSERVED","current_team"
"00-0033567","END",41,7.63414634146342,0.176624913686438,0.48780487804878,0.195121951219512,0.170731707317073,-0.124645631955141,-0.00234768768479689,"MODERATE","OBSERVED","current_team"
"00-0033567","GUARD",80,4.0875,-0.240928139805698,0.3375,0.0375,0.175,-0.124645631955141,-0.191092779298316,"MODERATE","OBSERVED","current_team"
"00-0033567","TACKLE",55,4.18181818181818,-0.127728613516824,0.272727272727273,0.0909090909090909,0.218181818181818,-0.124645631955141,-0.126120101397685,"MODERATE","OBSERVED","current_team"
"00-0033572","END",22,8.5,0.494580950586665,0.590909090909091,0.181818181818182,0.272727272727273,0.497135944539205,0.496450458356817,"WEAK","OBSERVED","current_team"
"00-0033572","TACKLE",1,8,0.553345811495092,1,0,0,0.497135944539205,0.49805741776799,"INSUFFICIENT","OBSERVED","current_team"
"00-0033594","END",161,4.90062111801242,-0.0184091015962722,0.428571428571429,0.118012422360248,0.217391304347826,-0.0196505788938077,-0.0187461542562366,"STRONG","OBSERVED","current_team"
"00-0033594","GUARD",205,4.52682926829268,0.0487931457541135,0.478048780487805,0.0536585365853659,0.131707317073171,-0.0196505788938077,0.0332964533809992,"STRONG","OBSERVED","current_team"
"00-0033594","TACKLE",198,4.68181818181818,-0.090589883932691,0.358585858585859,0.0858585858585859,0.161616161616162,-0.0196505788938077,-0.0740923711329507,"STRONG","OBSERVED","current_team"
"00-0033699","END",22,2.86363636363636,-0.0241393223047701,0.363636363636364,0,0.227272727272727,0.0421247940004076,0.024346616455116,"WEAK","OBSERVED","current_team"
"00-0033699","GUARD",29,5.6551724137931,0.0904668451634605,0.482758620689655,0.103448275862069,0.137931034482759,0.0421247940004076,0.0578766983119642,"WEAK","OBSERVED","current_team"
"00-0033699","TACKLE",22,6.18181818181818,0.113079084792513,0.454545454545455,0.0454545454545455,0.0909090909090909,0.0421247940004076,0.061161311042192,"WEAK","OBSERVED","current_team"
"00-0033748","END",13,3.38461538461538,-0.0677723816255681,0.461538461538462,0,0.307692307692308,-0.00313727375483032,-0.0146476354304411,"INSUFFICIENT","OBSERVED","current_team"
"00-0033748","GUARD",9,3.33333333333333,0.0937887525360566,0.333333333333333,0.111111111111111,0.111111111111111,-0.00313727375483032,0.00950525141354623,"INSUFFICIENT","OBSERVED","current_team"
"00-0033748","TACKLE",18,4.55555555555556,-0.00489913170006026,0.277777777777778,0.0555555555555556,0.166666666666667,-0.00313727375483032,-0.00354385635757569,"WEAK","OBSERVED","current_team"
"00-0033838","GUARD",8,2.375,-0.500445868092356,0.125,0,0.25,-0.303830871273848,-0.326962047370143,"INSUFFICIENT","OBSERVED","current_team"
"00-0033838","TACKLE",9,7.55555555555555,0.0208269709966974,0.444444444444444,0.111111111111111,0.222222222222222,-0.303830871273848,-0.261484196195081,"INSUFFICIENT","OBSERVED","current_team"
"00-0033854","END",8,0.25,-0.798542303851945,0,0,0.625,-0.292061582370489,-0.351647549603601,"INSUFFICIENT","OBSERVED","current_team"
"00-0033854","GUARD",24,4.08333333333333,-0.279843560885638,0.333333333333333,0,0.125,-0.292061582370489,-0.288570719089103,"WEAK","OBSERVED","current_team"
"00-0033854","TACKLE",22,1.72727272727273,-0.417537119927796,0.272727272727273,0,0.363636363636364,-0.292061582370489,-0.325725750983425,"WEAK","OBSERVED","current_team"
"00-0033873","END",27,4.7037037037037,0.3079224619303,0.592592592592593,0.111111111111111,0.111111111111111,-0.0287967203935601,0.0757023361897069,"WEAK","OBSERVED","current_team"
"00-0033873","GUARD",3,2,0.106296914222185,0.333333333333333,0,0.333333333333333,-0.0287967203935601,-0.0223636901737627,"INSUFFICIENT","OBSERVED","current_team"
"00-0033873","TACKLE",4,3.25,0.906023917588755,0.75,0,0,-0.0287967203935601,0.0296295694803346,"INSUFFICIENT","OBSERVED","current_team"
"00-0033897","END",56,4.125,0.0298247215235148,0.392857142857143,0.107142857142857,0.285714285714286,-0.0611974202603034,-0.017255696640529,"MODERATE","OBSERVED","current_team"
"00-0033897","GUARD",62,2.66129032258065,-0.248943580774699,0.241935483870968,0.0483870967741935,0.258064516129032,-0.0611974202603034,-0.156609403472537,"MODERATE","OBSERVED","current_team"
"00-0033897","TACKLE",74,4.98648648648649,0.0428529225208803,0.378378378378378,0.0810810810810811,0.216216216216216,-0.0611974202603034,-0.00373678320203774,"MODERATE","OBSERVED","current_team"
"00-0033899","END",7,4.85714285714286,0.0161319163162261,0.571428571428571,0.142857142857143,0.142857142857143,-0.0736790828028461,-0.0642958440889132,"INSUFFICIENT","OBSERVED","current_team"
"00-0033899","GUARD",7,3.57142857142857,-0.147745007540964,0.428571428571429,0,0.142857142857143,-0.0736790828028461,-0.0814173137456345,"INSUFFICIENT","OBSERVED","current_team"
"00-0033899","TACKLE",1,0,-0.719800882507116,0,0,1,-0.0736790828028461,-0.0842712434537358,"INSUFFICIENT","OBSERVED","current_team"
"00-0033906","END",358,4.39944134078212,-0.0157854990595132,0.41340782122905,0.114525139664804,0.209497206703911,-0.0559323272455927,-0.0215482016699552,"STRONG","OBSERVED","current_team"
"00-0033906","GUARD",640,4.5890625,-0.00403250805501357,0.409375,0.065625,0.1203125,-0.0559323272455927,-0.00848106398563464,"STRONG","OBSERVED","current_team"
"00-0033906","TACKLE",466,4.07296137339056,-0.131540134717743,0.375536480686695,0.0686695278969957,0.201716738197425,-0.0559323272455927,-0.12291566998708,"STRONG","OBSERVED","current_team"
"00-0033908","END",25,5.64,0.138452093401051,0.52,0.28,0.24,0.0974307707556225,0.109495865651337,"WEAK","OBSERVED","current_team"
"00-0033908","TACKLE",1,-2,-0.928102295380086,0,0,1,0.0974307707556225,0.0806187532779879,"INSUFFICIENT","OBSERVED","current_team"
"00-0033923","END",137,4.2992700729927,0.00131364711399885,0.430656934306569,0.0802919708029197,0.204379562043796,0.0203723294739681,0.00711832194444632,"STRONG","OBSERVED","current_team"
"00-0033923","GUARD",221,4.06787330316742,0.0755465496926847,0.429864253393665,0.0497737556561086,0.14027149321267,0.0203723294739681,0.0637655774039908,"STRONG","OBSERVED","current_team"
"00-0033923","TACKLE",156,5.23717948717949,0.00609326772651264,0.455128205128205,0.121794871794872,0.17948717948718,0.0203723294739681,0.0100596737674725,"STRONG","OBSERVED","current_team"
"00-0033925","END",10,4.3,-0.480330161150778,0.5,0.1,0.2,-0.340274240924078,-0.360282229527892,"INSUFFICIENT","OBSERVED","current_team"
"00-0033925","GUARD",24,2.33333333333333,-0.552549362086817,0.25,0,0.333333333333333,-0.340274240924078,-0.400924275542004,"WEAK","OBSERVED","current_team"
"00-0033925","TACKLE",17,4.35294117647059,-0.0891015933388296,0.235294117647059,0.0588235294117647,0.117647058823529,-0.340274240924078,-0.284820539509153,"WEAK","OBSERVED","current_team"
"00-0033948","END",20,4.65,-0.245410823259589,0.45,0.15,0.15,-0.23325107756301,-0.236291013987155,"WEAK","OBSERVED","current_team"
"00-0033948","GUARD",61,2.39344262295082,-0.249147714955396,0.245901639344262,0,0.180327868852459,-0.23325107756301,-0.241265084843469,"MODERATE","OBSERVED","current_team"
"00-0033948","TACKLE",36,2.83333333333333,-0.32799712163238,0.194444444444444,0,0.25,-0.23325107756301,-0.268780844089024,"WEAK","OBSERVED","current_team"
"00-0033950","END",7,2.14285714285714,-0.384672539208883,0.142857142857143,0,0.285714285714286,-0.165070963291717,-0.188014411521869,"INSUFFICIENT","OBSERVED","current_team"
"00-0033950","GUARD",2,3.5,-0.217744965222664,0.5,0,0,-0.165070963291717,-0.166770124644329,"INSUFFICIENT","OBSERVED","current_team"
"00-0033950","TACKLE",16,4,-0.0961889046084252,0.3125,0.125,0.125,-0.165070963291717,-0.15056947725313,"WEAK","OBSERVED","current_team"
"00-0033955","END",16,5,0.0782422851680167,0.4375,0.1875,0.1875,0.103274298887718,0.0980044012625178,"WEAK","OBSERVED","current_team"
"00-0033955","GUARD",24,4.54166666666667,0.00314773619174957,0.458333333333333,0.0416666666666667,0.125,0.103274298887718,0.0746667095460128,"WEAK","OBSERVED","current_team"
"00-0033955","TACKLE",36,3.86111111111111,-0.139539121457751,0.444444444444444,0.0555555555555556,0.166666666666667,0.103274298887718,0.0122192662581673,"WEAK","OBSERVED","current_team"
"00-0034115","END",32,5.75,0.24839598060765,0.46875,0.15625,0.125,0.0417315858168171,0.11361485357015,"WEAK","OBSERVED","current_team"
"00-0034115","GUARD",43,3.41860465116279,-0.239864769846712,0.348837209302326,0.0232558139534884,0.209302325581395,0.0417315858168171,-0.0758280578097049,"MODERATE","OBSERVED","current_team"
"00-0034115","TACKLE",31,4.83870967741935,0.111424884253157,0.419354838709677,0.129032258064516,0.0967741935483871,0.0417315858168171,0.0654732589105153,"WEAK","OBSERVED","current_team"
"00-0034184","END",24,2.95833333333333,-0.21112972083132,0.416666666666667,0,0.25,-0.137952200783295,-0.158860063654159,"WEAK","OBSERVED","current_team"
"00-0034184","GUARD",22,3.40909090909091,0.0483499056347434,0.5,0,0.136363636363636,-0.137952200783295,-0.0879687088174796,"WEAK","OBSERVED","current_team"
"00-0034184","TACKLE",29,2.75862068965517,-0.300738033680947,0.241379310344828,0.0344827586206897,0.241379310344828,-0.137952200783295,-0.190994775547698,"WEAK","OBSERVED","current_team"
"00-0034253","END",15,6.26666666666667,0.317674916619823,0.466666666666667,0.133333333333333,0.0666666666666667,0.123946313002347,0.162692033725842,"WEAK","OBSERVED","current_team"
"00-0034253","GUARD",13,8.38461538461539,0.279611266540507,0.538461538461538,0.153846153846154,0,0.123946313002347,0.151667469111882,"INSUFFICIENT","OBSERVED","current_team"
"00-0034253","TACKLE",25,4.6,-0.097375482993437,0.28,0.12,0.32,0.123946313002347,0.0588516671212339,"WEAK","OBSERVED","current_team"
"00-0034301","END",4,4.5,0.358830923389178,0.5,0,0.25,0.195195694362545,0.20542289617671,"INSUFFICIENT","OBSERVED","current_team"
"00-0034301","GUARD",6,1.33333333333333,-0.359396211899972,0.333333333333333,0,0.5,0.195195694362545,0.14477824833868,"INSUFFICIENT","OBSERVED","current_team"
"00-0034301","TACKLE",4,9.25,0.463840493903263,0.5,0.25,0.25,0.195195694362545,0.21198599433384,"INSUFFICIENT","OBSERVED","current_team"
"00-0034349","END",61,4.86885245901639,0.024625560389946,0.40983606557377,0.147540983606557,0.262295081967213,-0.114765177339107,-0.0444938136905761,"MODERATE","OBSERVED","current_team"
"00-0034349","GUARD",34,6.29411764705882,0.243820966360063,0.470588235294118,0.0882352941176471,0.205882352941176,-0.114765177339107,0.0149361937861249,"WEAK","OBSERVED","current_team"
"00-0034349","TACKLE",84,3.86904761904762,-0.15580480343349,0.404761904761905,0.0238095238095238,0.119047619047619,-0.114765177339107,-0.138704959227497,"MODERATE","OBSERVED","current_team"
"00-0034358","END",15,4.13333333333333,-0.199892546865158,0.333333333333333,0.0666666666666667,0.2,0.0714679582147037,0.0171958571987314,"WEAK","OBSERVED","current_team"
"00-0034358","GUARD",6,2.5,-0.20176258488209,0.333333333333333,0,0.333333333333333,0.0714679582147037,0.046628817933177,"INSUFFICIENT","OBSERVED","current_team"
"00-0034358","TACKLE",9,7,0.14347411959251,0.444444444444444,0.111111111111111,0.111111111111111,0.0714679582147037,0.0808600662205045,"INSUFFICIENT","OBSERVED","current_team"
"00-0034400","END",48,6.5625,0.303192988971018,0.625,0.1875,0.145833333333333,-0.0506817815975223,0.106595894210718,"MODERATE","OBSERVED","current_team"
"00-0034400","GUARD",42,4.80952380952381,-0.11438495712043,0.476190476190476,0.0714285714285714,0.19047619047619,-0.0506817815975223,-0.0769125009304841,"MODERATE","OBSERVED","current_team"
"00-0034400","TACKLE",39,4.25641025641026,-0.0203564125337065,0.307692307692308,0.0512820512820513,0.17948717948718,-0.0506817815975223,-0.0387354240875342,"WEAK","OBSERVED","current_team"
"00-0034414","END",89,4.8314606741573,0.0041334760444647,0.382022471910112,0.0786516853932584,0.179775280898876,-0.0370530190690291,-0.0124516897730496,"MODERATE","OBSERVED","current_team"
"00-0034414","GUARD",67,4.29850746268657,-0.00614193183241366,0.417910447761194,0.0447761194029851,0.149253731343284,-0.0370530190690291,-0.0207455950938068,"MODERATE","OBSERVED","current_team"
"00-0034414","TACKLE",62,3.7741935483871,-0.17266650774212,0.258064516129032,0.0967741935483871,0.145161290322581,-0.0370530190690291,-0.105971349378305,"MODERATE","OBSERVED","current_team"
"00-0034440","END",9,6.66666666666667,0.189375941716005,0.555555555555556,0.222222222222222,0.222222222222222,-0.252238704259491,-0.194636793914861,"INSUFFICIENT","OBSERVED","current_team"
"00-0034440","GUARD",9,4.44444444444444,0.024849235209533,0.333333333333333,0,0,-0.252238704259491,-0.216096799111358,"INSUFFICIENT","OBSERVED","current_team"
"00-0034440","TACKLE",13,3.84615384615385,-0.123545458585096,0.384615384615385,0,0.384615384615385,-0.252238704259491,-0.229320729002407,"INSUFFICIENT","OBSERVED","current_team"
"00-0034457","END",11,5.63636363636364,0.121773053992497,0.727272727272727,0.0909090909090909,0.181818181818182,-0.054386350172855,-0.027094048119068,"INSUFFICIENT","OBSERVED","current_team"
"00-0034457","GUARD",9,3,-0.217408036425089,0.222222222222222,0.111111111111111,0.111111111111111,-0.054386350172855,-0.0756500483796681,"INSUFFICIENT","OBSERVED","current_team"
"00-0034457","TACKLE",8,8.25,0.0961706340094679,0.5,0.25,0.125,-0.054386350172855,-0.0366737637984641,"INSUFFICIENT","OBSERVED","current_team"
"00-0034509","END",2,6,-0.0410631860431749,0.5,0,0,-0.110890185840184,-0.108637701975764,"INSUFFICIENT","OBSERVED","current_team"
"00-0034509","GUARD",10,3,-0.282857273553964,0.4,0,0.1,-0.110890185840184,-0.135456912656438,"INSUFFICIENT","OBSERVED","current_team"
