"gsis_id","bucket","carries","yards_per_carry","epa_per_rush","success_rate","explosive_rate","stuff_rate","td_rate","n_opp","carries_eligible","box_coverage_rate","mean_box_faced","box_share","evidence_class","availability","source","family","window"
"00-0036370","NEUTRAL",36,5.16666666666667,-0.031792395742539,0.333333333333333,0.111111111111111,0.222222222222222,0.0555555555555555,13,108,1,6.55555555555556,0.333333333333333,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036389","HEAVY",105,1.25714285714286,0.377748840173767,0.733333333333333,0.00952380952380952,0.20952380952381,0.247619047619048,23,245,1,7.37551020408163,0.428571428571429,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036389","LIGHT",110,4.91818181818182,-0.0340447332806522,0.463636363636364,0.118181818181818,0.272727272727273,0.0545454545454545,27,245,1,7.37551020408163,0.448979591836735,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036389","NEUTRAL",30,2.46666666666667,-0.0450930526892345,0.4,0.0333333333333333,0.4,0.0666666666666667,19,245,1,7.37551020408163,0.122448979591837,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036414","HEAVY",24,3.66666666666667,-0.176786419709417,0.375,0.166666666666667,0.416666666666667,0.0416666666666667,8,169,1,6.71597633136095,0.142011834319527,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036414","LIGHT",71,3.76056338028169,-0.107522359048328,0.422535211267606,0.0985915492957746,0.28169014084507,0.0140845070422535,15,169,1,6.71597633136095,0.420118343195266,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036414","NEUTRAL",74,3.71621621621622,-0.166876727063838,0.256756756756757,0.0675675675675676,0.256756756756757,0.0270270270270271,15,169,1,6.71597633136095,0.437869822485207,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036450","HEAVY",2,0.5,-0.458358843374299,0,0,0.5,0,2,26,1,6.53846153846154,0.0769230769230769,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036450","LIGHT",15,2.06666666666667,-0.370011922414415,0.266666666666667,0,0.2,0,5,26,1,6.53846153846154,0.576923076923077,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036450","NEUTRAL",9,1.55555555555556,-0.589163410063419,0.111111111111111,0,0.222222222222222,0,3,26,1,6.53846153846154,0.346153846153846,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036555","HEAVY",119,3.40336134453782,-0.0685945158169123,0.378151260504202,0.0756302521008403,0.218487394957983,0.0588235294117647,20,624,1,6.7948717948718,0.190705128205128,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036555","LIGHT",284,4.64084507042254,0.0039716552608355,0.457746478873239,0.0633802816901408,0.116197183098592,0.0105633802816901,27,624,1,6.7948717948718,0.455128205128205,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036555","NEUTRAL",221,4.01357466063349,-0.0878084191729964,0.375565610859728,0.0678733031674208,0.167420814479638,0.0271493212669684,27,624,1,6.7948717948718,0.354166666666667,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036567","HEAVY",22,3.22727272727273,-0.245768710412614,0.318181818181818,0.0454545454545455,0.181818181818182,0.0454545454545455,8,75,1,7.02666666666667,0.293333333333333,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036567","LIGHT",20,3,-0.229897499000072,0.4,0,0.2,0,8,75,1,7.02666666666667,0.266666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036567","NEUTRAL",33,4.54545454545454,-0.0393545183884051,0.454545454545455,0.121212121212121,0.0909090909090909,0.0303030303030303,8,75,1,7.02666666666667,0.44,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036755","HEAVY",7,4,-0.100053813898869,0.571428571428571,0,0,0,2,41,1,6.92682926829268,0.170731707317073,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036755","LIGHT",10,4.1,0.169614494600683,0.5,0,0,0,5,41,1,6.92682926829268,0.24390243902439,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036755","NEUTRAL",24,3.75,-0.102262754568232,0.291666666666667,0.0833333333333333,0.208333333333333,0.0416666666666667,5,41,1,6.92682926829268,0.585365853658537,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036875","HEAVY",79,3.9620253164557,-0.0978441872866981,0.443037974683544,0.0886075949367089,0.20253164556962,0.10126582278481,17,494,1,6.71052631578947,0.159919028340081,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036875","LIGHT",225,4.16888888888889,-0.200791667331295,0.364444444444444,0.0666666666666667,0.16,0.0222222222222222,22,494,1,6.71052631578947,0.455465587044534,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036875","NEUTRAL",190,4.07368421052632,-0.0846269550508094,0.373684210526316,0.0578947368421053,0.2,0.0263157894736842,22,494,1,6.71052631578947,0.384615384615385,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036893","HEAVY",107,2.71028037383178,-0.194175586820428,0.336448598130841,0.0373831775700935,0.308411214953271,0.0467289719626168,14,534,1,6.88014981273408,0.200374531835206,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036893","LIGHT",190,4.53157894736842,-0.0272809022024235,0.410526315789474,0.068421052631579,0.147368421052632,0.0210526315789474,21,534,1,6.88014981273408,0.355805243445693,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036893","NEUTRAL",237,4.16877637130802,-0.072723878987054,0.362869198312236,0.0632911392405063,0.172995780590717,0.0210970464135021,23,534,1,6.88014981273408,0.443820224719101,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036906","HEAVY",49,3.48979591836735,-0.124830978742793,0.244897959183673,0.0612244897959184,0.306122448979592,0.0204081632653061,13,185,1,6.96756756756757,0.264864864864865,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036906","LIGHT",56,4.58928571428571,0.130153424311567,0.482142857142857,0.0714285714285714,0.0892857142857143,0,13,185,1,6.96756756756757,0.302702702702703,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036906","NEUTRAL",80,4.5875,-0.0369106608719449,0.4125,0.075,0.1125,0.025,15,185,1,6.96756756756757,0.432432432432432,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036919","HEAVY",38,4.5,0.0244817114641927,0.447368421052632,0.0789473684210526,0.263157894736842,0.0789473684210526,16,274,1,6.63138686131387,0.138686131386861,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036919","LIGHT",137,4.56204379562044,-0.0978274932105329,0.35036496350365,0.116788321167883,0.167883211678832,0.0145985401459854,23,274,1,6.63138686131387,0.5,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036919","NEUTRAL",99,4.01010101010101,-0.114445874788565,0.363636363636364,0.0808080808080808,0.131313131313131,0.0303030303030303,22,274,1,6.63138686131387,0.361313868613139,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036924","HEAVY",5,1.2,0.00762382165994497,0.6,0,0.4,0.2,4,157,1,6.34394904458599,0.0318471337579618,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036924","LIGHT",98,4.5,-0.00536758822929912,0.418367346938776,0.0918367346938776,0.183673469387755,0.0102040816326531,17,157,1,6.34394904458599,0.624203821656051,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036924","NEUTRAL",54,3.77777777777778,-0.0700384576220704,0.407407407407407,0.0185185185185185,0.111111111111111,0,13,157,1,6.34394904458599,0.343949044585987,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036936","HEAVY",2,4.5,-0.215288031380624,0.5,0,0,0,1,28,1,6.42857142857143,0.0714285714285714,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036936","LIGHT",17,8.52941176470588,0.165234185741557,0.352941176470588,0.176470588235294,0.176470588235294,0.0588235294117647,9,28,1,6.42857142857143,0.607142857142857,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036936","NEUTRAL",9,2.66666666666667,-0.158912555308133,0.222222222222222,0,0.111111111111111,0,7,28,1,6.42857142857143,0.321428571428571,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036945","HEAVY",32,3.28125,0.121670096986518,0.5625,0.09375,0.28125,0.0625,10,154,1,6.64935064935065,0.207792207792208,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036945","LIGHT",70,4.74285714285714,-0.00107859077734019,0.542857142857143,0.0714285714285714,0.228571428571429,0.0428571428571429,20,154,1,6.64935064935065,0.454545454545455,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036945","NEUTRAL",52,3.78846153846154,0.00571114277288956,0.519230769230769,0.0576923076923077,0.192307692307692,0.0192307692307692,17,154,1,6.64935064935065,0.337662337662338,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036971","HEAVY",9,0.888888888888889,0.536328562279879,0.777777777777778,0,0.222222222222222,0.111111111111111,5,60,1,6.75,0.15,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036971","LIGHT",29,2.03448275862069,0.0209675155456375,0.620689655172414,0,0.241379310344828,0.172413793103448,12,60,1,6.75,0.483333333333333,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036971","NEUTRAL",22,1.59090909090909,-0.089552941954356,0.636363636363636,0,0.272727272727273,0.181818181818182,13,60,1,6.75,0.366666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036972","HEAVY",13,1.38461538461538,-0.2625149887485,0.692307692307692,0,0.307692307692308,0.0769230769230769,9,35,1,7.37142857142857,0.371428571428571,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036972","LIGHT",8,1.75,-0.50095114102832,0.5,0,0.25,0,8,35,1,7.37142857142857,0.228571428571429,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036972","NEUTRAL",14,1.28571428571429,0.248559655682982,0.714285714285714,0,0.285714285714286,0,8,35,1,7.37142857142857,0.4,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036973","HEAVY",66,3.48484848484849,-0.172019920238664,0.287878787878788,0.0606060606060606,0.242424242424242,0.0303030303030303,16,679,1,6.4918998527246,0.0972017673048601,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036973","LIGHT",393,3.99745547073791,-0.134077797190565,0.348600508905852,0.0508905852417303,0.221374045801527,0.0152671755725191,26,679,1,6.4918998527246,0.57879234167894,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036973","NEUTRAL",220,3.98181818181818,-0.0644911309632969,0.4,0.0727272727272727,0.213636363636364,0.0545454545454545,22,679,1,6.4918998527246,0.3240058910162,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036984","HEAVY",14,2.42857142857143,-0.0485710555372166,0.5,0,0.285714285714286,0.0714285714285714,4,91,1,6.59340659340659,0.153846153846154,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0036984","LIGHT",48,4.02083333333333,-0.154741417044728,0.3125,0.0625,0.229166666666667,0,11,91,1,6.59340659340659,0.527472527472527,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036984","NEUTRAL",29,3.17241379310345,-0.146420769009985,0.344827586206897,0.0344827586206897,0.172413793103448,0.0344827586206896,10,91,1,6.59340659340659,0.318681318681319,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0036997","HEAVY",91,2.56043956043956,-0.174135656842854,0.340659340659341,0.021978021978022,0.263736263736264,0.0989010989010989,19,610,1,6.72786885245902,0.149180327868852,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0036997","LIGHT",284,4.88028169014084,-0.0244991893196376,0.422535211267606,0.0915492957746479,0.133802816901408,0.0176056338028169,26,610,1,6.72786885245902,0.465573770491803,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0036997","NEUTRAL",235,3.7063829787234,-0.11354939155361,0.378723404255319,0.0553191489361702,0.165957446808511,0.0170212765957447,24,610,1,6.72786885245902,0.385245901639344,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037120","HEAVY",8,3,-0.288891215066542,0.25,0,0.125,0,3,54,1,6.62962962962963,0.148148148148148,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037120","LIGHT",26,4.30769230769231,-0.129782758896542,0.346153846153846,0.0769230769230769,0.230769230769231,0.0384615384615385,8,54,1,6.62962962962963,0.481481481481481,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037120","NEUTRAL",20,6.4,0.135285024819314,0.3,0.15,0.05,0,5,54,1,6.62962962962963,0.37037037037037,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037157","HEAVY",9,1.55555555555556,-0.720656923621479,0.444444444444444,0,0.444444444444444,0.222222222222222,5,86,1,6.54651162790698,0.104651162790698,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037157","LIGHT",55,3.98181818181818,-0.0578864434977401,0.4,0.0545454545454545,0.218181818181818,0.0181818181818182,10,86,1,6.54651162790698,0.63953488372093,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037157","NEUTRAL",22,2.22727272727273,-0.314690227599137,0.272727272727273,0,0.318181818181818,0.0454545454545455,9,86,1,6.54651162790698,0.255813953488372,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037197","HEAVY",44,3.93181818181818,-0.00772932799438813,0.386363636363636,0.0909090909090909,0.204545454545455,0.136363636363636,13,407,1,6.51842751842752,0.108108108108108,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037197","LIGHT",248,4.18145161290323,-0.0904929364179196,0.391129032258065,0.0362903225806452,0.125,0.00403225806451613,20,407,1,6.51842751842752,0.609336609336609,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037197","NEUTRAL",115,4.32173913043478,-0.0803948875162344,0.347826086956522,0.0608695652173913,0.156521739130435,0.0173913043478261,18,407,1,6.51842751842752,0.282555282555283,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037228","HEAVY",63,4.25396825396825,0.00830826052986086,0.349206349206349,0.0952380952380952,0.285714285714286,0.0634920634920635,15,480,1,6.66875,0.13125,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037228","LIGHT",217,4.82027649769585,-0.048587322948675,0.419354838709677,0.0875576036866359,0.105990783410138,0.00460829493087559,26,480,1,6.66875,0.452083333333333,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037228","NEUTRAL",200,4.695,-0.0437602977677935,0.395,0.08,0.18,0.03,24,480,1,6.66875,0.416666666666667,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037248","HEAVY",100,3.47,-0.25512171219959,0.35,0.03,0.19,0.04,20,753,1,6.65073041168659,0.132802124833997,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037248","LIGHT",351,5.41880341880342,0.103088407838428,0.47008547008547,0.102564102564103,0.116809116809117,0.0427350427350428,27,753,1,6.65073041168659,0.466135458167331,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037248","NEUTRAL",302,4.97682119205298,-0.00583918029351578,0.427152317880795,0.0860927152317881,0.112582781456954,0.0364238410596027,25,753,1,6.65073041168659,0.401062416998672,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037256","HEAVY",52,3.44230769230769,-0.10779425916019,0.365384615384615,0.0384615384615385,0.173076923076923,0.0192307692307692,13,549,1,6.4608378870674,0.0947176684881603,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037256","LIGHT",341,4.12023460410557,-0.0758330751860476,0.387096774193549,0.06158357771261,0.13782991202346,0.0234604105571848,28,549,1,6.4608378870674,0.621129326047359,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037256","NEUTRAL",156,3.78846153846154,-0.120530979845642,0.384615384615384,0.0448717948717949,0.16025641025641,0.0256410256410256,22,549,1,6.4608378870674,0.284153005464481,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037258","HEAVY",41,2.09756097560976,-0.504338128172745,0.170731707317073,0.048780487804878,0.317073170731707,0,9,199,1,6.76884422110553,0.206030150753769,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037258","LIGHT",84,4.79761904761905,-0.048526581981042,0.345238095238095,0.0595238095238095,0.166666666666667,0.0119047619047619,14,199,1,6.76884422110553,0.422110552763819,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037258","NEUTRAL",74,3.45945945945946,-0.172987829543795,0.216216216216216,0.0405405405405405,0.189189189189189,0.0405405405405405,13,199,1,6.76884422110553,0.371859296482412,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037263","HEAVY",67,3.02985074626866,-0.118963865063643,0.402985074626866,0.0447761194029851,0.298507462686567,0.0597014925373135,14,468,1,6.6517094017094,0.143162393162393,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037263","LIGHT",240,4.55,0.0277049624148556,0.4625,0.0875,0.1625,0.0291666666666667,24,468,1,6.6517094017094,0.512820512820513,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037263","NEUTRAL",161,3.40372670807453,-0.171426459892001,0.335403726708075,0.062111801242236,0.192546583850932,0.0248447204968944,24,468,1,6.6517094017094,0.344017094017094,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037267","HEAVY",52,4.57692307692308,-0.0207235858881434,0.346153846153846,0.0961538461538462,0.25,0.0384615384615385,11,334,1,6.58083832335329,0.155688622754491,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037267","LIGHT",189,4.6031746031746,-0.0970908685404668,0.354497354497355,0.0899470899470899,0.232804232804233,0.0158730158730159,24,334,1,6.58083832335329,0.565868263473054,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037267","NEUTRAL",93,3.70967741935484,-0.159639677435275,0.301075268817204,0.043010752688172,0.279569892473118,0.021505376344086,20,334,1,6.58083832335329,0.278443113772455,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037276","HEAVY",42,3.61904761904762,-0.181319849424264,0.333333333333333,0.0476190476190476,0.166666666666667,0.0476190476190476,8,175,1,6.85142857142857,0.24,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037276","LIGHT",76,3.86842105263158,-0.0778237646699466,0.394736842105263,0.0526315789473684,0.118421052631579,0,15,175,1,6.85142857142857,0.434285714285714,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037276","NEUTRAL",57,4.28070175438596,-0.0312992885908961,0.403508771929825,0.0701754385964912,0.175438596491228,0.0175438596491228,14,175,1,6.85142857142857,0.325714285714286,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037299","HEAVY",5,4.4,-0.102800112776458,0.4,0.2,0.6,0,4,35,1,6.68571428571429,0.142857142857143,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037299","LIGHT",14,2.5,-0.322217978266833,0.214285714285714,0.0714285714285714,0.428571428571429,0,4,35,1,6.68571428571429,0.4,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037299","NEUTRAL",16,1.0625,-0.393228673612895,0.125,0,0.375,0,5,35,1,6.68571428571429,0.457142857142857,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037429","HEAVY",4,2.75,0.0643853037436493,0.25,0,0.25,0,4,30,1,6.3,0.133333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037429","LIGHT",20,4.9,-0.102936230273002,0.35,0.1,0.25,0,7,30,1,6.3,0.666666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037429","NEUTRAL",6,3.16666666666667,-0.383412495362184,0,0,0.333333333333333,0,6,30,1,6.3,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037509","HEAVY",4,2,0.047969333070796,0.5,0,0.5,0,1,39,1,6.66666666666667,0.102564102564103,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037509","LIGHT",15,5.33333333333333,0.105061942323421,0.533333333333333,0.133333333333333,0.133333333333333,0,3,39,1,6.66666666666667,0.384615384615385,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037509","NEUTRAL",20,4.75,-0.0659963541285834,0.5,0.05,0.2,0,4,39,1,6.66666666666667,0.512820512820513,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037525","HEAVY",37,5.48648648648649,0.189606705347943,0.486486486486487,0.135135135135135,0.189189189189189,0.081081081081081,12,352,1,6.5,0.105113636363636,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037525","LIGHT",203,5.26600985221675,0.00229291390001436,0.472906403940887,0.113300492610837,0.152709359605911,0.0246305418719212,20,352,1,6.5,0.576704545454545,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037525","NEUTRAL",112,4.29464285714286,-0.116500062748985,0.357142857142857,0.0803571428571429,0.196428571428571,0.0357142857142857,21,352,1,6.5,0.318181818181818,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037557","HEAVY",1,1,-1.59010528412182,0,0,0,0,1,63,1,6.17460317460317,0.0158730158730159,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037557","LIGHT",45,4.71111111111111,0.0329684171077797,0.488888888888889,0.0222222222222222,0.0666666666666667,0,9,63,1,6.17460317460317,0.714285714285714,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037557","NEUTRAL",17,3.58823529411765,-0.152203107692698,0.470588235294118,0,0.117647058823529,0,5,63,1,6.17460317460317,0.26984126984127,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037563","HEAVY",3,2.33333333333333,-0.438721897313371,0,0,0,0,3,52,1,6.51923076923077,0.0576923076923077,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037563","LIGHT",27,4.66666666666667,0.00448462342373442,0.407407407407407,0.111111111111111,0.0740740740740741,0.037037037037037,8,52,1,6.51923076923077,0.519230769230769,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037563","NEUTRAL",22,5.31818181818182,0.0912942365473348,0.454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,7,52,1,6.51923076923077,0.423076923076923,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037594","HEAVY",9,3.77777777777778,-0.530860589849504,0.444444444444444,0,0.111111111111111,0,3,33,1,6.78787878787879,0.272727272727273,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037594","LIGHT",13,6.30769230769231,0.0948021075035911,0.461538461538462,0.153846153846154,0.153846153846154,0,5,33,1,6.78787878787879,0.393939393939394,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037594","NEUTRAL",11,2.36363636363636,-0.279115352385278,0.363636363636364,0,0.272727272727273,0,8,33,1,6.78787878787879,0.333333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037617","HEAVY",9,2.33333333333333,-0.18196593937076,0.333333333333333,0,0.111111111111111,0,6,51,1,6.7843137254902,0.176470588235294,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037617","LIGHT",22,3.27272727272727,-0.0539291599045762,0.318181818181818,0.0454545454545455,0.181818181818182,0,6,51,1,6.7843137254902,0.431372549019608,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037617","NEUTRAL",20,2.15,-0.187142812195816,0.4,0,0.3,0.1,11,51,1,6.7843137254902,0.392156862745098,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037746","HEAVY",28,1.71428571428571,-0.365279500276042,0.321428571428571,0,0.214285714285714,0.107142857142857,10,458,1,6.25982532751092,0.0611353711790393,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037746","LIGHT",310,4.45483870967742,-0.0545467710559274,0.403225806451613,0.067741935483871,0.154838709677419,0.0290322580645162,20,458,1,6.25982532751092,0.676855895196507,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037746","NEUTRAL",120,4.20833333333333,-0.0566658631845106,0.433333333333333,0.0833333333333333,0.216666666666667,0.025,19,458,1,6.25982532751092,0.262008733624454,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037801","HEAVY",1,22,1.56203659856692,1,1,0,0,1,44,1,6.20454545454545,0.0227272727272727,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037801","LIGHT",34,6.94117647058824,0.262339553804315,0.529411764705882,0.176470588235294,0.147058823529412,0,20,44,1,6.20454545454545,0.772727272727273,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037801","NEUTRAL",9,3.66666666666667,-0.331771752066238,0.444444444444444,0,0.222222222222222,0.111111111111111,8,44,1,6.20454545454545,0.204545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037834","HEAVY",8,1.625,0.771028575898526,0.875,0,0.125,0.125,5,39,1,6.8974358974359,0.205128205128205,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037834","LIGHT",13,2,0.185704699050313,0.615384615384615,0,0.307692307692308,0.0769230769230769,9,39,1,6.8974358974359,0.333333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0037834","NEUTRAL",18,1.44444444444444,0.900158065969461,0.833333333333333,0,0.111111111111111,0.277777777777778,11,39,1,6.8974358974359,0.461538461538462,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0037840","HEAVY",88,4.96590909090909,0.094383688817963,0.522727272727273,0.0909090909090909,0.147727272727273,0.0795454545454545,12,804,1,6.55970149253731,0.109452736318408,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0037840","LIGHT",438,4.62100456621005,-0.0416545090009963,0.45662100456621,0.0639269406392694,0.13013698630137,0.0388127853881278,24,804,1,6.55970149253731,0.544776119402985,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0037840","NEUTRAL",278,4.44604316546763,0.0533221821181731,0.474820143884892,0.0503597122302158,0.129496402877698,0.0431654676258993,26,804,1,6.55970149253731,0.345771144278607,"STRONG","PRIOR_ONLY","participation","rb_box","recent"
"00-0038040","HEAVY",24,3.5,-0.675184705464441,0.25,0.0833333333333333,0.25,0.0833333333333333,12,181,1,6.74033149171271,0.132596685082873,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
"00-0038040","LIGHT",70,3.2,-0.352607563167944,0.242857142857143,0.0142857142857143,0.185714285714286,0,14,181,1,6.74033149171271,0.386740331491713,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038040","NEUTRAL",87,4.11494252873563,-0.237502473005455,0.310344827586207,0.0689655172413793,0.137931034482759,0,12,181,1,6.74033149171271,0.480662983425414,"MODERATE","PRIOR_ONLY","participation","rb_box","recent"
"00-0038045","HEAVY",6,2,-0.62289212475298,0.166666666666667,0,0.333333333333333,0,3,37,1,6.7027027027027,0.162162162162162,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","recent"
"00-0038045","LIGHT",19,3,-0.336374345033332,0.157894736842105,0,0.157894736842105,0,5,37,1,6.7027027027027,0.513513513513513,"WEAK","PRIOR_ONLY","participation","rb_box","recent"
