"gsis_id","bucket","targets","catch_rate","yards_per_target","air_yards","yac","epa_per_target","success_rate","explosive_rate","n_opp","targets_eligible","targets_charted_mz","mz_coverage_rate","target_share_vs_bucket","evidence_class","availability","source","family","window"
"00-0039337","ZONE",104,0.644230769230769,7.875,11.1346153846154,3.88059701492537,0.236778218354793,0.490384615384615,0.173076923076923,14,207,207,1,0.502415458937198,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039338","MAN",120,0.683333333333333,8.10833333333333,6.84166666666667,5.47560975609756,0.195385376196819,0.55,0.158333333333333,20,240,240,1,0.5,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039338","ZONE",120,0.783333333333333,7.525,5.56302521008403,4.80851063829787,0.22505689095923,0.583333333333333,0.116666666666667,20,240,240,1,0.5,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039342","MAN",75,0.506666666666667,5.4,13.1081081081081,1.89473684210526,-0.133984686229669,0.386666666666667,0.0933333333333333,20,149,149,1,0.503355704697987,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039342","ZONE",74,0.621621621621622,6.14864864864865,9.36486486486486,2.5,0.141672888720898,0.405405405405405,0.135135135135135,20,149,149,1,0.496644295302013,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039355","MAN",22,0.590909090909091,6.54545454545454,8.95238095238095,6.46153846153846,-0.0752687579632571,0.363636363636364,0.136363636363636,12,41,41,1,0.536585365853659,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039355","ZONE",19,0.842105263157895,12.0526315789474,11.1111111111111,5.125,0.761596266173342,0.736842105263158,0.31578947368421,13,41,41,1,0.463414634146341,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039356","MAN",19,0.894736842105263,8.78947368421053,5.94736842105263,4.82352941176471,0.64228810706868,0.578947368421053,0.210526315789474,10,77,76,0.987012987012987,0.25,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039356","ZONE",57,0.789473684210526,6.40350877192982,5.49122807017544,4.31111111111111,0.0796624785993028,0.456140350877193,0.0701754385964912,18,77,76,0.987012987012987,0.75,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039359","MAN",12,0.583333333333333,6.25,7.33333333333333,6.71428571428571,0.42401136852277,0.5,0.166666666666667,8,38,38,1,0.31578947368421,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039359","ZONE",26,0.769230769230769,5.15384615384615,2.34615384615385,4.95,0.0673780081314572,0.384615384615385,0.0384615384615385,12,38,38,1,0.68421052631579,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039361","MAN",22,0.863636363636364,4.63636363636364,-2.71428571428571,7.94736842105263,-0.0784251171754218,0.409090909090909,0.0454545454545455,14,88,88,1,0.25,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039361","ZONE",66,0.878787878787879,8.59090909090909,-2.39393939393939,12.7068965517241,0.380435984337123,0.53030303030303,0.166666666666667,17,88,88,1,0.75,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039384","MAN",36,0.583333333333333,5.11111111111111,1.22857142857143,8.52380952380952,-0.151422167032083,0.388888888888889,0.138888888888889,15,102,102,1,0.352941176470588,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039384","ZONE",66,0.803030303030303,5.87878787878788,-0.0909090909090912,7.84905660377358,-0.00572555892303526,0.409090909090909,0.0606060606060606,20,102,102,1,0.647058823529412,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039391","MAN",9,0.666666666666667,13.5555555555556,5.88888888888889,18.8333333333333,0.727179803762637,0.444444444444444,0.222222222222222,6,31,30,0.967741935483871,0.3,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039391","ZONE",21,0.714285714285714,3.61904761904762,-1.23809523809524,6.26666666666667,-0.156516364124815,0.380952380952381,0,13,31,30,0.967741935483871,0.7,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039410","MAN",32,0.625,8.21875,8.625,5.1,0.383263442506634,0.5,0.125,15,70,70,1,0.457142857142857,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039410","ZONE",38,0.789473684210526,8.26315789473684,8.02631578947368,4.53333333333333,0.35698542199524,0.552631578947368,0.131578947368421,15,70,70,1,0.542857142857143,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039424","MAN",43,0.558139534883721,5.90697674418605,8.57142857142857,1.95833333333333,0.268850692762755,0.534883720930233,0.0930232558139535,15,95,95,1,0.452631578947368,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039424","ZONE",52,0.807692307692308,9.88461538461539,10.25,2.71428571428571,0.775722515191704,0.653846153846154,0.192307692307692,12,95,95,1,0.547368421052632,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039451","MAN",6,0.5,4.5,8.5,4.33333333333333,-0.00605839512233305,0.5,0,5,39,39,1,0.153846153846154,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039451","ZONE",33,0.757575757575758,5.21212121212121,2.60606060606061,4.52,-0.0342262679027018,0.393939393939394,0.0303030303030303,8,39,39,1,0.846153846153846,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039491","MAN",47,0.595744680851064,10.7234042553191,13.0888888888889,4.85714285714286,0.560411623166201,0.574468085106383,0.212765957446809,14,91,91,1,0.516483516483517,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039491","ZONE",44,0.840909090909091,8.43181818181818,8.22727272727273,3.7027027027027,0.558886660809301,0.636363636363636,0.181818181818182,14,91,91,1,0.483516483516484,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039530","MAN",7,0.714285714285714,7.14285714285714,4.71428571428571,6.6,0.20800008644749,0.714285714285714,0.142857142857143,6,27,27,1,0.259259259259259,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039530","ZONE",20,0.65,6.4,7.8,4.07692307692308,-0.0383333339734236,0.5,0.15,10,27,27,1,0.740740740740741,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039623","MAN",16,0.375,2.125,13.875,0.833333333333333,-0.614877872851477,0.25,0,8,43,43,1,0.372093023255814,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039623","ZONE",27,0.703703703703704,5.22222222222222,9.37037037037037,3.10526315789474,-0.300129824356526,0.407407407407407,0,10,43,43,1,0.627906976744186,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039751","MAN",22,0.545454545454545,7.90909090909091,8.36363636363636,8.16666666666667,0.161609539712834,0.5,0.136363636363636,10,53,53,1,0.415094339622642,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039751","ZONE",31,0.903225806451613,9.35483870967742,4.45161290322581,6.89285714285714,0.500648416563748,0.774193548387097,0.225806451612903,11,53,53,1,0.584905660377358,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039793","MAN",30,0.866666666666667,9.5,4.2,5.84615384615385,0.444161687089684,0.733333333333333,0.133333333333333,15,106,106,1,0.283018867924528,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039793","ZONE",76,0.736842105263158,6.30263157894737,4.03947368421053,5.05357142857143,0.338221342716265,0.578947368421053,0.0657894736842105,18,106,106,1,0.716981132075472,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039794","MAN",13,0.615384615384615,5.84615384615385,0.538461538461539,8.5,0.241493250516494,0.538461538461538,0,9,30,30,1,0.433333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039794","ZONE",17,0.764705882352941,5.23529411764706,-0.235294117647059,8,0.0815227321684634,0.470588235294118,0,9,30,30,1,0.566666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039798","MAN",13,0.769230769230769,5.61538461538462,-0.384615384615384,8.7,0.472179375362253,0.461538461538462,0.0769230769230769,7,41,41,1,0.317073170731707,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039798","ZONE",28,0.714285714285714,6.78571428571429,1.96296296296296,8.85,0.13421711912121,0.464285714285714,0.107142857142857,12,41,41,1,0.682926829268293,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039847","MAN",43,0.627906976744186,7.76744186046512,7.18604651162791,5.62962962962963,0.0845868995340086,0.488372093023256,0.186046511627907,16,117,117,1,0.367521367521368,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039847","ZONE",74,0.635135135135135,7.09459459459459,8.04054054054054,3.91489361702128,0.131591596459726,0.432432432432432,0.0945945945945946,19,117,117,1,0.632478632478632,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039849","MAN",102,0.490196078431373,6.08823529411765,13.019801980198,1.3,0.22247196761077,0.480392156862745,0.156862745098039,20,190,188,0.989473684210526,0.542553191489362,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039849","ZONE",86,0.616279069767442,10.1627906976744,13.4651162790698,3.81132075471698,0.420328770286639,0.581395348837209,0.27906976744186,19,190,188,0.989473684210526,0.457446808510638,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039855","MAN",38,0.605263157894737,8.39473684210527,11.6315789473684,5.30434782608696,0.144308502371186,0.552631578947368,0.210526315789474,12,73,73,1,0.520547945205479,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039855","ZONE",35,0.742857142857143,9.14285714285714,12.6,2.69230769230769,0.489656267536338,0.571428571428571,0.228571428571429,10,73,73,1,0.47945205479452,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039868","MAN",59,0.525423728813559,4.08474576271186,12.2068965517241,3.32258064516129,-0.393124431116078,0.389830508474576,0.0677966101694915,17,160,160,1,0.36875,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039868","ZONE",101,0.613861386138614,7.2970297029703,13.1616161616162,5.51612903225806,0.144090936497933,0.445544554455446,0.178217821782178,19,160,160,1,0.63125,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039875","MAN",16,0.8125,12.25,3.73333333333333,10.8461538461538,1.23445941601586,0.6875,0.25,9,33,33,1,0.484848484848485,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039875","ZONE",17,0.823529411764706,4.64705882352941,-2.29411764705882,8.71428571428571,-0.0097571678206269,0.529411764705882,0.0588235294117647,11,33,33,1,0.515151515151515,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039880","MAN",24,0.625,5.33333333333333,5.875,5.13333333333333,0.0452453425447559,0.416666666666667,0.125,9,101,101,1,0.237623762376238,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039880","ZONE",77,0.74025974025974,5.44155844155844,5.07792207792208,5.24561403508772,-0.0505120652540544,0.454545454545454,0.0779220779220779,19,101,101,1,0.762376237623762,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039890","MAN",58,0.379310344827586,5.03448275862069,15.2931034482759,3.68181818181818,-0.131302656882206,0.344827586206896,0.120689655172414,14,129,128,0.992248062015504,0.453125,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039890","ZONE",70,0.471428571428571,6.62857142857143,14.0857142857143,2.87878787878788,-0.203660157326835,0.357142857142857,0.114285714285714,17,129,128,0.992248062015504,0.546875,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039893","MAN",93,0.516129032258065,8.68817204301075,13.8241758241758,6.4375,0.349666965662493,0.483870967741935,0.225806451612903,19,226,226,1,0.411504424778761,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039893","ZONE",133,0.654135338345865,8.90977443609022,12.0225563909774,4.73563218390805,0.292669150967947,0.533834586466165,0.18796992481203,21,226,226,1,0.588495575221239,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039894","MAN",86,0.523255813953488,6.18604651162791,10.6352941176471,6.2,0.114467996086465,0.465116279069767,0.104651162790698,18,172,172,1,0.5,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039894","ZONE",86,0.651162790697674,7.41860465116279,10.9767441860465,5.73214285714286,0.283013909236869,0.534883720930233,0.127906976744186,19,172,172,1,0.5,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039901","MAN",75,0.493333333333333,7.12,12.7260273972603,5.59459459459459,0.165525553463726,0.426666666666667,0.146666666666667,16,120,120,1,0.625,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039901","ZONE",45,0.666666666666667,9.8,13.8139534883721,3.2,0.561019263604092,0.711111111111111,0.2,13,120,120,1,0.375,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039907","MAN",20,0.3,2.5,14.5263157894737,2.16666666666667,-0.667564242751356,0.25,0.05,11,34,34,1,0.588235294117647,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039907","ZONE",14,0.428571428571429,2.64285714285714,8.5,0,-0.528320671458329,0.285714285714286,0,7,34,34,1,0.411764705882353,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039915","MAN",106,0.60377358490566,8.77358490566038,10.311320754717,5.890625,0.397036186553426,0.537735849056604,0.160377358490566,21,219,219,1,0.484018264840183,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039915","ZONE",113,0.743362831858407,8.99115044247788,9.52678571428571,3.91666666666667,0.273069336962445,0.548672566371681,0.230088495575221,23,219,219,1,0.515981735159817,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039916","MAN",45,0.666666666666667,10.0444444444444,13.7045454545455,2.8,0.377352279212723,0.577777777777778,0.222222222222222,13,100,99,0.99,0.454545454545455,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039916","ZONE",54,0.666666666666667,9.07407407407407,12.3703703703704,2.86111111111111,0.317123910100135,0.555555555555556,0.148148148148148,14,100,99,0.99,0.545454545454545,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039919","MAN",82,0.51219512195122,7.15853658536585,13.5679012345679,4.30952380952381,0.152423446133179,0.451219512195122,0.158536585365854,20,192,192,1,0.427083333333333,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0039919","ZONE",110,0.509090909090909,7.44545454545455,14.1,5.10714285714286,0.222319634510948,0.454545454545454,0.218181818181818,22,192,192,1,0.572916666666667,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040078","MAN",5,0.2,0.8,-0.2,8,-0.705045395542402,0,0,4,35,35,1,0.142857142857143,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040078","ZONE",30,0.8,5.6,-1.83333333333333,9.33333333333333,0.0969407810386736,0.5,0.0666666666666667,9,35,35,1,0.857142857142857,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040122","MAN",18,0.722222222222222,6.61111111111111,0.555555555555555,9.23076923076923,0.351042907316393,0.388888888888889,0.0555555555555556,10,73,73,1,0.246575342465753,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040122","ZONE",55,0.763636363636364,4.12727272727273,-2.07272727272727,7.9047619047619,-0.33082705624576,0.363636363636364,0.0363636363636364,12,73,73,1,0.753424657534247,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040124","MAN",39,0.487179487179487,8.76923076923077,12,6.57894736842105,0.115879463890742,0.435897435897436,0.256410256410256,14,122,121,0.991803278688525,0.322314049586777,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040124","ZONE",82,0.609756097560976,7.98780487804878,11.3780487804878,2.72,0.240873415146547,0.524390243902439,0.195121951219512,14,122,121,0.991803278688525,0.677685950413223,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040126","MAN",15,0.733333333333333,7.8,7.66666666666667,2.90909090909091,0.832673228799073,0.733333333333333,0.133333333333333,10,83,83,1,0.180722891566265,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040126","ZONE",68,0.691176470588235,8.89705882352941,9.41791044776119,4.63829787234043,0.514941180653787,0.558823529411765,0.161764705882353,13,83,83,1,0.819277108433735,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040128","MAN",31,0.580645161290323,6.41935483870968,5.58064516129032,6.44444444444444,0.0239245785975421,0.419354838709677,0.0967741935483871,12,114,114,1,0.271929824561404,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040128","ZONE",83,0.698795180722892,7.44578313253012,5.2962962962963,6.17241379310345,0.181068762167839,0.506024096385542,0.156626506024096,14,114,114,1,0.728070175438597,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040129","MAN",42,0.428571428571429,6.28571428571429,10.5,4.94444444444444,-0.0562730388068654,0.404761904761905,0.166666666666667,12,128,128,1,0.328125,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040129","ZONE",86,0.523255813953488,7.86046511627907,13.3058823529412,5.46666666666667,0.110541983803235,0.430232558139535,0.197674418604651,14,128,128,1,0.671875,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040130","MAN",28,0.428571428571429,4.89285714285714,12.2962962962963,2.08333333333333,-0.223506769981859,0.357142857142857,0.0714285714285714,10,69,69,1,0.405797101449275,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040130","ZONE",41,0.707317073170732,9.46341463414634,12.3658536585366,3.37931034482759,0.561362740104569,0.609756097560976,0.170731707317073,14,69,69,1,0.594202898550725,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040134","MAN",12,0.666666666666667,6.08333333333333,5,5.125,0.221872477860112,0.583333333333333,0.0833333333333333,10,49,49,1,0.244897959183673,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040134","ZONE",37,0.621621621621622,8.24324324324324,9.45945945945946,4.60869565217391,0.312669836421167,0.567567567567568,0.135135135135135,10,49,49,1,0.755102040816326,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040138","MAN",12,0.666666666666667,4.16666666666667,8,3.375,0.0405199775810937,0.5,0,8,35,35,1,0.342857142857143,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040138","ZONE",23,0.782608695652174,10.5217391304348,10.0434782608696,4,0.595162243015416,0.478260869565217,0.260869565217391,10,35,35,1,0.657142857142857,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040162","MAN",8,0.875,9.125,-0.25,10.5714285714286,0.404216784409073,0.625,0.125,4,40,40,1,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040162","ZONE",32,0.8125,6.1875,-1.875,9.38461538461538,0.114549355767849,0.46875,0.03125,8,40,40,1,0.8,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040164","MAN",15,0.333333333333333,7.33333333333333,17.9333333333333,3,-0.468284963690546,0.333333333333333,0.2,9,32,32,1,0.46875,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040164","ZONE",17,0.647058823529412,6.76470588235294,9.29411764705882,2.18181818181818,0.0807403893935878,0.470588235294118,0.117647058823529,10,32,32,1,0.53125,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040170","MAN",27,0.481481481481482,5.62962962962963,11.3333333333333,2.46153846153846,0.0993617931619882,0.407407407407407,0.0740740740740741,12,89,89,1,0.303370786516854,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040170","ZONE",62,0.451612903225806,5.85483870967742,13.2258064516129,2.96428571428571,-0.198039869545641,0.403225806451613,0.129032258064516,13,89,89,1,0.696629213483146,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040187","MAN",3,0.666666666666667,2.33333333333333,0.333333333333333,3,1.05212329062245,0.666666666666667,0,2,25,24,0.96,0.125,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040187","ZONE",21,0.761904761904762,7.04761904761905,4.0952380952381,5.625,-0.0498120963526335,0.666666666666667,0.0952380952380952,11,25,24,0.96,0.875,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040189","MAN",25,0.64,7.8,8.92,4.5625,0.403692141253357,0.64,0.12,11,69,69,1,0.36231884057971,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040189","ZONE",44,0.75,10.6590909090909,9.11363636363636,4.48484848484848,0.145971631653744,0.636363636363636,0.227272727272727,14,69,69,1,0.63768115942029,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040236","MAN",5,0.4,8.2,-2,21.5,0.11658472119806,0.4,0.2,4,30,30,1,0.166666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040236","ZONE",25,0.64,4.92,0.48,7.4375,-0.313996462087176,0.36,0.04,10,30,30,1,0.833333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040237","MAN",9,0.555555555555556,4.33333333333333,13.1111111111111,2,0.247875554460981,0.444444444444444,0,4,44,44,1,0.204545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040237","ZONE",35,0.657142857142857,8.08571428571429,11.3714285714286,4.34782608695652,0.403186119860038,0.514285714285714,0.2,12,44,44,1,0.795454545454545,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040581","MAN",11,0.181818181818182,2.27272727272727,17,8,-0.57794940497578,0.181818181818182,0.0909090909090909,8,30,30,1,0.366666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040581","ZONE",19,0.421052631578947,5.78947368421053,16.3157894736842,2.75,-0.298993908389103,0.368421052631579,0.105263157894737,9,30,30,1,0.633333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040583","MAN",7,0.714285714285714,10.2857142857143,2.14285714285714,14.8,1.07735338351423,0.571428571428571,0.142857142857143,7,36,36,1,0.194444444444444,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040583","ZONE",29,0.655172413793103,4.68965517241379,2.13793103448276,7.8421052631579,-0.010752699744574,0.344827586206897,0.0689655172413793,12,36,36,1,0.805555555555556,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040584","MAN",16,0.75,5.6875,6.375,1.83333333333333,0.0672031475193328,0.4375,0.125,9,55,55,1,0.290909090909091,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040584","ZONE",39,0.82051282051282,6.82051282051282,5.15384615384615,4.28125,0.0707494478317526,0.461538461538462,0.0512820512820513,13,55,55,1,0.709090909090909,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040663","MAN",39,0.58974358974359,6.94871794871795,7.5,5.91304347826087,0.244363481299572,0.461538461538462,0.230769230769231,12,108,108,1,0.361111111111111,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040663","ZONE",69,0.710144927536232,6.66666666666667,5.23188405797101,4.40816326530612,-0.117826452261802,0.391304347826087,0.130434782608696,14,108,108,1,0.638888888888889,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040666","MAN",8,0.875,5.875,-3.375,9.85714285714286,0.146309292744263,0.5,0.125,5,35,35,1,0.228571428571429,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040666","ZONE",27,0.925925925925926,5.37037037037037,-1,7.04,-0.0652565416832524,0.444444444444444,0.0740740740740741,8,35,35,1,0.771428571428571,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040667","MAN",9,0.444444444444444,9.11111111111111,13.3333333333333,4.25,0.0498106975598007,0.333333333333333,0.333333333333333,6,44,44,1,0.204545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040667","ZONE",35,0.714285714285714,7.97142857142857,12.3428571428571,3.36,0.467158550702193,0.571428571428572,0.171428571428571,13,44,44,1,0.795454545454545,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040669","MAN",9,0.555555555555556,9.77777777777778,14.1111111111111,3.8,0.327599420576742,0.555555555555556,0.333333333333333,6,27,27,1,0.333333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040669","ZONE",18,0.611111111111111,8.38888888888889,12.5,3.27272727272727,0.826818786421084,0.555555555555556,0.222222222222222,8,27,27,1,0.666666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040705","MAN",23,0.608695652173913,5.91304347826087,10.9130434782609,4.57142857142857,0.0302776430578481,0.478260869565217,0.173913043478261,10,74,74,1,0.310810810810811,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040705","ZONE",51,0.666666666666667,5.62745098039216,6.8235294117647,4.58823529411765,0.0170558319361854,0.392156862745098,0.117647058823529,14,74,74,1,0.689189189189189,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040715","MAN",10,0.9,7.6,0.2,7.66666666666667,0.203752010164317,0.6,0.1,5,32,32,1,0.3125,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040715","ZONE",22,0.681818181818182,5.95454545454546,-0.318181818181818,9.33333333333333,0.0600379860129165,0.454545454545455,0.0909090909090909,7,32,32,1,0.6875,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040718","MAN",8,0.5,5,9.25,2,-0.00126046652175582,0.375,0.125,5,45,45,1,0.177777777777778,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040718","ZONE",37,0.648648648648649,6.97297297297297,7.56756756756757,5.5,-0.0620812535910835,0.45945945945946,0.135135135135135,7,45,45,1,0.822222222222222,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040727","MAN",17,0.588235294117647,5.94117647058824,11.7058823529412,4.1,0.477278942403192,0.470588235294118,0.117647058823529,7,43,43,1,0.395348837209302,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040727","ZONE",26,0.769230769230769,8.57692307692308,7.65384615384615,4.9,0.277443854701666,0.692307692307692,0.153846153846154,11,43,43,1,0.604651162790698,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040729","MAN",13,0.692307692307692,9.84615384615385,12.5384615384615,4.11111111111111,0.548883805021266,0.538461538461538,0.307692307692308,7,29,29,1,0.448275862068966,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040729","ZONE",16,0.6875,6,4.8125,2.81818181818182,-0.572878161361587,0.4375,0.125,8,29,29,1,0.551724137931034,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0040730","MAN",12,0.833333333333333,5.16666666666667,1.33333333333333,5.3,0.902852253259648,0.75,0.0833333333333333,9,58,58,1,0.206896551724138,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
