"gsis_id","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","concept","frequency","plays_with_concept","charted_plays","evidence_class","availability","source","family","window"
"00-0033869",1,1,1.087516529602,1,-3,8,0,0,0,0,0,1.1,1,"rpo",0.00574712643678161,1,174,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033873",85,0.835294117647059,0.133840236847412,0.6,0.178571428571429,8.32394366197183,0.0823529411764706,0.0117647058823529,0,0.011764705882353,0.0235294117647059,1.25119047619048,18,"rpo",0.0479954827780915,85,1771,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033949",16,0.75,0.536213619045157,0.625,5.93333333333333,9.08333333333333,0.25,0.0625,0,0,0.0625,2.22,6,"rpo",0.0316831683168317,16,505,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034177",2,1,0.089116105082212,0.5,-4.5,8.5,0,0,0,0,0,1,1,"rpo",0.0145985401459854,2,137,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034771",4,1,0.231055586686125,0.75,-2.5,7.5,0,0,0,0,0,1.425,3,"rpo",0.0108108108108108,4,370,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034796",41,0.75609756097561,-0.272225580748178,0.463414634146341,0.81578947368421,7.06451612903226,0.048780487804878,0.0731707317073171,0,0.024390243902439,0,1.66605263157895,17,"rpo",0.0310370931112793,41,1321,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034855",37,0.783783783783784,0.0413910338035282,0.513513513513513,0.810810810810811,7.06896551724138,0.0540540540540541,0,0,0,0,1.37108108108108,21,"rpo",0.0206358059118795,37,1793,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034857",42,0.857142857142857,0.115161571520037,0.523809523809524,-0.829268292682927,7.38888888888889,0.0952380952380952,0.0238095238095238,0,0,0.0238095238095238,1.34975609756098,17,"rpo",0.0263157894736842,42,1596,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034869",20,0.95,-0.0332653943769401,0.5,-1.95,7.57894736842105,0,0,0,0,0,1.2655,10,"rpo",0.0174978127734033,20,1143,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035100",16,1,0.136506010057047,0.4375,0.3125,6.375,0.0625,0,0,0,0,1.43875,5,"rpo",0.0399002493765586,16,401,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035228",8,0.875,0.146683511680749,0.5,-2.85714285714286,11.2857142857143,0,0.125,0,0,0,1.31428571428571,7,"rpo",0.00775193798449612,8,1032,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035282",5,0.8,0.236088323127478,0.6,3,6,0,0,0,0,0,1.74,2,"rpo",0.0267379679144385,5,187,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035289",63,0.650793650793651,-0.0749424662017846,0.523809523809524,4.6551724137931,6.17073170731707,0.0952380952380952,0.0793650793650794,0,0.0317460317460318,0,1.82758620689655,14,"rpo",0.0724971231300345,63,869,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035704",6,1,-0.381342803128064,0.333333333333333,-0.666666666666667,3.66666666666667,0.166666666666667,0,0,0,0,1.41666666666667,4,"rpo",0.0216606498194946,6,277,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035710",28,0.571428571428571,-0.237645111562285,0.392857142857143,2.39285714285714,3.8125,0,0,0,0.0357142857142857,0,1.68392857142857,15,"rpo",0.0291666666666667,28,960,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035993",2,1,-0.0765009923779871,0.5,1,4,0,0,0,0,0,1.2,1,"rpo",0.00763358778625954,2,262,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036212",41,0.731707317073171,0.0363164643287417,0.463414634146341,4.19512195121951,6.66666666666667,0.121951219512195,0,0,0,0,1.93048780487805,14,"rpo",0.0289343683839097,41,1417,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036264",45,0.888888888888889,0.47680825846813,0.6,0.0444444444444446,7.15,0.111111111111111,0,0,0,0.155555555555556,1.45,19,"rpo",0.0299003322259136,45,1505,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036355",43,0.906976744186047,0.338827026234317,0.511627906976744,1.06976744186047,7.38461538461538,0.13953488372093,0,0,0,0.0930232558139535,1.75674418604651,14,"rpo",0.026993094789705,43,1593,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036389",67,0.805970149253731,0.264516207965481,0.582089552238806,2.04615384615385,6.44444444444444,0.0895522388059701,0.0298507462686567,0,0,0.0746268656716418,1.98476923076923,22,"rpo",0.0460164835164835,67,1456,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036442",25,0.92,-0.115644017889863,0.52,0.96,3.82608695652174,0,0,0,0,0,1.3452,13,"rpo",0.0183418928833456,25,1363,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036898",5,0.6,-0.49333452678984,0.2,-0.2,1.66666666666667,0,0,0,0,0.2,1.96,4,"rpo",0.0203252032520325,5,246,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036945",17,0.705882352941177,-0.265944146993462,0.294117647058823,0.3125,7.58333333333333,0.117647058823529,0.0588235294117647,0,0,0,2.21875,9,"rpo",0.0207570207570208,17,819,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036971",35,0.8,-0.272560703307058,0.4,0.542857142857143,5.96428571428571,0.0285714285714286,0,0,0.0285714285714286,0.0285714285714286,1.39742857142857,14,"rpo",0.0233644859813084,35,1498,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036972",20,0.9,0.154961945791729,0.5,-0.9,7.44444444444444,0.05,0,0,0,0.05,1.428,10,"rpo",0.0211640211640212,20,945,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037012",2,1,0.165865480637876,0.5,0.5,2.5,0,0,0,0,0,2.45,1,"rpo",0.0192307692307692,2,104,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037013",9,0.888888888888889,0.10218887894492,0.555555555555556,-1.22222222222222,6.75,0,0,0,0,0,1.26111111111111,6,"rpo",0.0213270142180095,9,422,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037077",16,0.75,-0.641435652796645,0.3125,0.733333333333333,5.16666666666667,0.0625,0.0625,0,0,0,1.52666666666667,8,"rpo",0.023021582733813,16,695,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037834",9,0.888888888888889,0.0872304610739875,0.777777777777778,-0.555555555555556,12.375,0.333333333333333,0,0,0.111111111111111,0.111111111111111,1.71111111111111,6,"rpo",0.0072289156626506,9,1245,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038102",10,0.7,-0.353441022225888,0.3,3.3,3.71428571428571,0,0,0,0,0,1.91,5,"rpo",0.0225225225225225,10,444,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038108",4,0.75,-0.192988543363754,0.25,-2.75,9,0,0,0,0,0,1.075,2,"rpo",0.0149253731343284,4,268,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038122",7,0.714285714285714,-1.01457813549687,0.428571428571429,-1.57142857142857,5.8,0,0,0,0.142857142857143,0,1.54428571428571,3,"rpo",0.0136986301369863,7,511,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038128",4,0.5,-0.890892396051974,0.25,0.5,8.5,0,0,0,0,0,1.575,3,"rpo",0.036697247706422,4,109,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038416",2,1,0.314509495045058,0.5,-0.5,8.5,0.5,0,0,0,0,1.75,2,"rpo",0.012987012987013,2,154,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038476",3,0.666666666666667,0.436173919976378,0.666666666666667,10.6666666666667,0,0,0,0,0,0,1.73333333333333,3,"rpo",0.0113207547169811,3,265,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038579",11,0.727272727272727,-0.169324481806887,0.363636363636364,-0.636363636363636,4.75,0,0,0,0,0,1.37727272727273,5,"rpo",0.0171606864274571,11,641,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038583",2,0,-0.695563983172178,0,3,,0,0,0,0,0,2.2,1,"rpo",0.00826446280991736,2,242,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039150",33,0.696969696969697,0.0060569557553566,0.515151515151515,1.90625,5.04347826086957,0.0606060606060606,0.0303030303030303,0,0,0.121212121212121,1.74375,18,"rpo",0.0219414893617021,33,1504,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039152",10,0.8,-0.07593052433317,0.5,-0.9,8.875,0.1,0,0,0,0,1.393,7,"rpo",0.0160513643659711,10,623,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039163",16,0.9375,-0.0230392163321085,0.625,0.875,5.33333333333333,0.125,0,0,0,0.0625,1.46875,10,"rpo",0.0102761721258831,16,1557,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039164",9,0.888888888888889,0.209380153081535,0.444444444444444,1.11111111111111,4.5,0,0,0,0,0.111111111111111,1.40888888888889,8,"rpo",0.024390243902439,9,369,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039376",5,1,-0.214084216278811,0.4,-1.2,4.6,0,0,0,0,0.2,1.44,4,"rpo",0.00959692898272553,5,521,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039732",60,0.816666666666667,0.113639831982228,0.583333333333333,-0.283333333333334,8.10204081632653,0.05,0,0,0.0166666666666667,0.0166666666666667,1.763,19,"rpo",0.0490596892886345,60,1223,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039851",12,1,-0.228907237081633,0.416666666666667,-1.33333333333333,4.41666666666667,0,0,0,0,0,1.46666666666667,8,"rpo",0.0131868131868132,12,910,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039910",29,0.724137931034483,-0.0350040010445559,0.413793103448276,0.928571428571428,8.19047619047619,0.0689655172413793,0.0344827586206897,0,0,0,2.06785714285714,10,"rpo",0.0397805212620027,29,729,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039917",1,1,-0.849480070872232,0,-1,3,0,0,0,0,0,1.4,1,"rpo",0.00251256281407035,1,398,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039918",24,0.916666666666667,0.137582387375005,0.416666666666667,-0.833333333333333,6.95454545454546,0.0416666666666667,0,0,0,0,1.26375,14,"rpo",0.0197368421052632,24,1216,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0039923",8,0.75,0.249699288317061,0.625,-2.71428571428571,11.3333333333333,0.125,0.125,0,0,0,1.81428571428571,6,"rpo",0.0296296296296296,8,270,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0040398",2,1,0.14303227874916,0.5,-3.5,7.5,0,0,0,0,0,1.25,2,"rpo",0.0116279069767442,2,172,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0040668",2,1,0.573345488868654,1,6.5,1,0,0,0,0,0,2.25,1,"rpo",0.00851063829787234,2,235,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0040676",25,0.84,-0.292909109257843,0.24,-1.08,5.33333333333333,0,0,0,0,0,1.476,9,"rpo",0.0422297297297297,25,592,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0040691",17,0.823529411764706,0.0153798131231109,0.529411764705882,-0.0588235294117649,7,0.117647058823529,0,0,0,0,1.65882352941176,8,"rpo",0.0455764075067024,17,373,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0040704",1,1,-0.680785728618503,0,-4,5,0,0,0,0,0,1.2,1,"rpo",0.00492610837438424,1,203,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0040743",7,0.714285714285714,0.315656574800544,0.285714285714286,2.14285714285714,14,0.285714285714286,0,0,0,0,1.6,4,"rpo",0.0197183098591549,7,355,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0023459",128,0.890625,-0.103831953573272,0.4296875,-2.78125,7.96491228070176,0.046875,0,0,0,0.03125,1.6765625,20,"screen",0.111304347826087,128,1150,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0026158",67,0.746268656716418,-0.518642137185717,0.283582089552239,-2.80597014925373,6.78,0.0149253731343284,0,0,0.0298507462686567,0.0149253731343283,1.93791044776119,16,"screen",0.0737885462555066,67,908,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0026498",143,0.853146853146853,-0.0119111792656289,0.482517482517482,-2.98601398601399,9.9672131147541,0.0979020979020979,0,0,0.006993006993007,0.041958041958042,1.74657342657343,27,"screen",0.0836746635459333,143,1709,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0027973",18,0.666666666666667,-1.22415854012726,0.222222222222222,-3.66666666666667,7.33333333333333,0,0,0,0.111111111111111,0,1.6,6,"screen",0.0659340659340659,18,273,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0028118",18,0.944444444444444,-0.259952039104355,0.222222222222222,-4.61111111111111,7.88235294117647,0,0,0,0,0,1.61666666666667,9,"screen",0.05,18,360,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0029263",102,0.823529411764706,-0.0891077746654855,0.382352941176471,-3.72277227722772,10.0357142857143,0.0784313725490196,0.00980392156862746,0,0,0.0392156862745098,1.87549019607843,19,"screen",0.103658536585366,102,984,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0029604",106,0.858490566037736,-0.161791410158272,0.39622641509434,-3.5377358490566,9.13186813186813,0.0660377358490566,0,0,0.0188679245283019,0.0188679245283019,1.69896226415094,19,"screen",0.0979667282809612,106,1082,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0029701",30,0.9,0.112181732542511,0.4,-4.13333333333333,12.4074074074074,0.1,0,0,0,0.0333333333333333,1.77931034482759,9,"screen",0.115384615384615,30,260,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0030565",167,0.850299401197605,-0.0751273006109499,0.401197604790419,-3.37125748502994,9.15492957746479,0.0658682634730539,0,0,0.00598802395209581,0.0179640718562874,1.82275449101796,26,"screen",0.101028433151845,167,1653,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0031280",89,0.853932584269663,0.0257309722016489,0.393258426966292,-3.38202247191011,9.93421052631579,0.0898876404494382,0,0,0,0.0224719101123595,1.60761363636364,17,"screen",0.102771362586605,89,866,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0031345",25,0.88,0.151882692703899,0.52,-2.36,11.4090909090909,0.2,0,0,0.04,0.04,1.844,6,"screen",0.110619469026549,25,226,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0031503",24,0.791666666666667,-0.237744648293465,0.375,-3.125,11.7894736842105,0.291666666666667,0,0,0.0416666666666667,0,1.7625,11,"screen",0.0549199084668192,24,437,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0031800",18,0.722222222222222,0.492153461099882,0.333333333333333,-2.5,17.1538461538462,0.166666666666667,0,0,0,0.111111111111111,2.12777777777778,5,"screen",0.12,18,150,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0032156",19,0.842105263157895,0.148595090651402,0.578947368421053,-3.05263157894737,11.1875,0,0,0,0,0,2.02631578947368,4,"screen",0.118012422360248,19,161,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0032268",29,0.862068965517241,-0.382330597577523,0.379310344827586,-3.79310344827586,8.24,0.0344827586206897,0,0,0.0689655172413793,0.0344827586206897,1.64137931034483,11,"screen",0.0926517571884984,29,313,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0032950",22,0.863636363636364,-0.15275153599743,0.454545454545455,-3.47619047619048,7.73684210526316,0,0.0454545454545455,0,0,0,1.68571428571429,7,"screen",0.0932203389830508,22,236,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033077",115,0.895652173913043,0.028700458522224,0.452173913043478,-3.10434782608696,8.35922330097087,0.0521739130434783,0,0,0,0.0347826086956522,1.86052173913043,23,"screen",0.0736235595390525,115,1562,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033106",194,0.865979381443299,0.0678225580743419,0.489690721649484,-3.75773195876289,11.0892857142857,0.0927835051546392,0,0,0.0103092783505155,0.0412371134020619,1.72564766839378,27,"screen",0.107064017660044,194,1812,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033119",58,0.879310344827586,-0.0418292648630134,0.379310344827586,-2.82758620689655,8.09803921568628,0.103448275862069,0,0,0,0,1.98214285714286,14,"screen",0.0796703296703297,58,728,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033275",15,0.866666666666667,0.431179104638672,0.466666666666667,-2.86666666666667,14.8461538461538,0.2,0,0,0,0,2.04,4,"screen",0.12396694214876,15,121,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033319",15,0.866666666666667,0.0770416532344017,0.266666666666667,-2.93333333333333,8.07692307692308,0,0,0,0,0,2.24,7,"screen",0.0914634146341463,15,164,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033537",41,0.926829268292683,0.044689487455655,0.341463414634146,-2.90243902439024,8.97368421052632,0.0975609756097561,0,0,0,0,2.21219512195122,12,"screen",0.0940366972477064,41,436,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033662",40,0.8,-0.0152180761601566,0.375,-2.65,9.84375,0.1,0,0,0,0,1.499,10,"screen",0.100502512562814,40,398,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033869",17,0.764705882352941,0.17557045632412,0.352941176470588,-2.64705882352941,12.8461538461538,0.0588235294117647,0,0,0,0.0588235294117647,1.81117647058824,6,"screen",0.0977011494252874,17,174,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033873",225,0.897777777777778,0.110030036565891,0.497777777777778,-3.08444444444444,9.7970297029703,0.0622222222222222,0,0,0,0.0222222222222223,1.53106666666667,27,"screen",0.127046866177301,225,1771,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0033949",41,0.853658536585366,-0.240700088674764,0.317073170731707,-3.17073170731707,7.88571428571429,0.0731707317073171,0,0,0,0,2.14878048780488,15,"screen",0.0811881188118812,41,505,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034177",14,0.928571428571429,-0.1570448983153,0.142857142857143,-3.71428571428571,8.92307692307692,0.0714285714285714,0,0,0,0,1.36428571428571,6,"screen",0.102189781021898,14,137,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034771",32,0.875,-0.177383685177356,0.5,-4.125,9.67857142857143,0.09375,0,0,0,0,1.876875,11,"screen",0.0864864864864865,32,370,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034796",128,0.8671875,-0.0965642153261402,0.4140625,-2.546875,10.009009009009,0.1015625,0,0,0.0078125,0.015625,1.77236220472441,24,"screen",0.0968962906888721,128,1321,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034855",185,0.92972972972973,0.272181191469312,0.497297297297297,-3.4,10.7616279069767,0.113513513513514,0,0,0.00540540540540541,0.0432432432432432,1.65324324324324,27,"screen",0.103179029559398,185,1793,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034857",154,0.811688311688312,0.0897722562570479,0.435064935064935,-2.51298701298701,10.616,0.0779220779220779,0,0,0,0.025974025974026,1.40350649350649,27,"screen",0.0964912280701754,154,1596,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0034869",91,0.923076923076923,-0.0556673056085945,0.461538461538462,-3.56666666666667,9.58333333333333,0.0659340659340659,0.010989010989011,0,0,0.010989010989011,1.78444444444444,21,"screen",0.0796150481189851,91,1143,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035100",57,0.929824561403509,-0.0534721149516959,0.43859649122807,-2.49122807017544,10.3396226415094,0.12280701754386,0,0,0,0.0175438596491228,1.84385964912281,9,"screen",0.14214463840399,57,401,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035228",90,0.866666666666667,0.170818134154338,0.511111111111111,-2.82222222222222,11.2820512820513,0.111111111111111,0,0,0,0.0111111111111111,1.86588888888889,20,"screen",0.0872093023255814,90,1032,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035282",17,0.941176470588235,-0.287220415464082,0.411764705882353,-3.17647058823529,9.3125,0.0588235294117647,0,0,0.0588235294117647,0,1.88647058823529,4,"screen",0.0909090909090909,17,187,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035289",81,0.82716049382716,-0.181332172902326,0.345679012345679,-2.98765432098765,7.98507462686567,0.0493827160493827,0,0,0,0.0123456790123457,1.59851851851852,18,"screen",0.093210586881473,81,869,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035704",32,0.84375,-0.253491686559755,0.40625,-3.25,8.92592592592593,0.0625,0,0,0.03125,0.03125,1.5525,7,"screen",0.115523465703971,32,277,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035710",63,0.841269841269841,0.0673087376167955,0.507936507936508,-4.41269841269841,11.9433962264151,0.158730158730159,0,0,0.0158730158730159,0,1.92714285714286,19,"screen",0.065625,63,960,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0035993",23,0.91304347826087,-0.147127710312251,0.347826086956522,-3.56521739130435,8.42857142857143,0,0,0,0,0.0434782608695652,1.44869565217391,9,"screen",0.0877862595419847,23,262,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036212",187,0.871657754010695,0.0068768346191318,0.454545454545455,-3.05347593582888,9.49693251533743,0.0588235294117647,0,0,0,0.0427807486631016,1.59433155080214,25,"screen",0.13196894848271,187,1417,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036264",134,0.865671641791045,0.114563413407441,0.447761194029851,-3.03731343283582,9.27586206896552,0.082089552238806,0,0,0,0.0298507462686567,1.79783582089552,25,"screen",0.0890365448504983,134,1505,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036355",120,0.883333333333333,-0.0584166685901685,0.433333333333333,-3.6,9.80188679245283,0.0833333333333333,0,0,0,0.00833333333333334,1.80875,27,"screen",0.0753295668549906,120,1593,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036389",109,0.871559633027523,-0.14428611939288,0.376146788990826,-2.61467889908257,7.24210526315789,0.055045871559633,0,0,0.00917431192660552,0.036697247706422,1.62,25,"screen",0.0748626373626374,109,1456,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036442",91,0.835164835164835,-0.206544439193501,0.472527472527472,-2.63736263736264,8.61842105263158,0.010989010989011,0,0,0.021978021978022,0.010989010989011,1.6143956043956,21,"screen",0.0667644900953778,91,1363,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036898",15,0.6,-0.0977672255209957,0.266666666666667,-0.4,9.44444444444444,0.0666666666666667,0,0,0,0,1.7,7,"screen",0.0609756097560976,15,246,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036945",71,0.845070422535211,-0.291685243005394,0.28169014084507,-2.95774647887324,8.96666666666667,0.0985915492957746,0,0,0.0140845070422535,0.0281690140845071,1.915,18,"screen",0.0866910866910867,71,819,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036971",152,0.80921052631579,-0.13981621130954,0.342105263157895,-2.97368421052632,9,0.0657894736842105,0,0,0.00657894736842106,0.0131578947368421,1.64953642384106,25,"screen",0.101468624833111,152,1498,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0036972",97,0.88659793814433,-0.0916943863957625,0.412371134020618,-3.17525773195876,9.25581395348837,0.0824742268041237,0,0,0,0,1.67752577319588,18,"screen",0.102645502645503,97,945,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037012",10,0.9,-0.307782213774044,0.2,-1.8,4.77777777777778,0,0,0,0,0,1.78,2,"screen",0.0961538461538462,10,104,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037013",48,0.770833333333333,-0.218272216456585,0.354166666666667,-3.14583333333333,8.67567567567568,0.0416666666666667,0,0,0,0.0208333333333333,1.99375,13,"screen",0.113744075829384,48,422,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037077",71,0.887323943661972,-0.24186432272564,0.408450704225352,-4.16901408450704,10.7777777777778,0.112676056338028,0,0,0.0140845070422535,0.0140845070422535,1.78,15,"screen",0.102158273381295,71,695,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0037834",97,0.88659793814433,0.207032336950688,0.484536082474227,-2.7319587628866,11.9302325581395,0.185567010309278,0,0,0.0103092783505155,0.0515463917525773,1.86412371134021,21,"screen",0.0779116465863454,97,1245,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038102",46,0.782608695652174,-0.281408702043499,0.304347826086957,-3.80434782608696,7.91666666666667,0.0217391304347826,0,0,0,0,2.02177777777778,11,"screen",0.103603603603604,46,444,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
"00-0038108",30,0.8,-0.219298199323165,0.3,-2.83333333333333,11,0.133333333333333,0,0,0.0333333333333333,0,1.97,8,"screen",0.111940298507463,30,268,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","recent"
